ActivityStartDate,USGSPCode,ResultMeasureValue
2011-09-09,0,0.16
2011-09-19,0,0.128
2011-09-22,0,0.08199999999999999
2011-09-23,0,0.12
2011-09-24,0,0.128
2011-10-18,0,0.18
2011-10-20,0,0.1805
2011-10-21,0,0.1095
2011-11-14,0,0.222
2011-11-15,0,0.11299999999999999
2011-11-16,0,0.061
2011-11-29,0,0.17833333333333334
2011-11-30,0,0.195
2011-12-01,0,0.077
2011-12-02,0,0.068
2011-12-20,0,0.027999999999999997
2012-01-23,0,0.175
2012-02-22,0,0.032
2012-03-19,0,0.055
2012-04-09,0,0.071
2012-04-15,0,0.5105
2012-04-16,0,0.143
2012-04-18,0,0.055
2012-05-04,0,0.258
2012-05-05,0,0.1315
2012-05-16,0,0.11699999999999999
2012-06-18,0,0.063
2012-06-20,0,0.138
2012-07-03,0,0.556
2012-07-04,0,0.519
2012-07-05,0,0.38
2012-07-19,0,0.19699999999999998
2012-08-09,0,0.39666666666666667
2012-08-10,0,0.265
2012-08-11,0,0.235
2012-08-13,0,0.187
2012-08-29,0,0.10400000000000001
2012-09-18,0,0.08
2012-10-09,0,0.184
2012-10-14,0,0.24933333333333332
2012-10-15,0,0.159
2012-10-17,0,0.061
2012-11-19,0,0.096
2012-12-18,0,0.037000000000000005
2013-01-11,0,0.34700000000000003
2013-01-14,0,0.109
2013-01-15,0,0.09300000000000001
2013-01-29,0,0.20700000000000002
2013-01-30,0,0.304
2013-01-31,0,0.158
2013-02-01,0,0.079
2013-02-20,0,0.061
2013-03-11,0,0.078
2013-03-12,0,0.143
2013-03-13,0,0.091
2013-03-19,0,0.04
2013-04-01,0,0.10165
2013-04-10,0,0.16549999999999998
2013-04-11,0,0.2733333333333334
2013-04-12,0,0.139
2013-04-13,0,0.1
2013-04-16,0,0.055
2013-04-17,0,0.06
2013-04-18,0,0.21650000000000003
2013-04-19,0,0.126
2013-04-20,0,0.086
2013-04-22,0,0.078
2013-05-22,0,0.092
2013-06-04,0,0.0789
2013-06-14,0,0.17800000000000002
2013-06-17,0,0.12
2013-07-16,0,0.2995
2013-08-20,0,0.062200000000000005
2013-09-16,0,0.098
2013-10-28,0,0.059000000000000004
2013-10-30,0,0.052849999999999994
2013-11-19,0,0.078
2013-12-11,0,0.062
2014-01-15,0,0.084
2014-02-19,0,0.079
2014-03-18,0,0.078
2014-04-22,0,0.061
2014-05-13,0,0.221
2014-06-23,0,0.121
2014-07-22,0,0.122
2014-08-19,0,0.10400000000000001
2014-09-23,0,0.102
2014-10-21,0,0.096
2014-11-19,0,0.025
2014-12-16,0,0.035
2014-12-17,0,0.039
2015-01-15,0,0.022000000000000002
2015-01-21,0,0.065
2015-02-24,0,0.0285
2015-03-17,0,0.071
2015-03-20,0,0.037000000000000005
2015-04-09,0,0.08199999999999999
2015-04-10,0,0.308
2015-04-11,0,0.11
2015-04-21,0,0.38
2015-04-22,0,0.062
2015-05-09,0,0.394
2015-05-10,0,0.313
2015-05-12,0,0.33299999999999996
2015-05-22,0,0.17300000000000001
2015-05-26,0,0.098
2015-05-30,0,0.8390000000000001
2015-05-31,0,0.5539999999999999
2015-06-01,0,0.09933333333333333
2015-06-02,0,0.17
2015-06-14,0,0.132
2015-06-15,0,0.364
2015-06-23,0,0.30433333333333334
2015-06-25,0,0.15000000000000002
2015-07-22,0,0.10533333333333333
2015-08-03,0,0.5681428571428572
2015-08-04,0,0.293
2015-08-18,0,0.11499999999999999
2015-08-20,0,0.4175
2015-08-21,0,0.314
2015-09-23,0,0.06733333333333334
2015-10-06,0,0.10350000000000001
2015-10-07,0,0.053500000000000006
2015-10-28,0,0.323
2015-10-29,0,0.19
2015-11-09,0,0.06075
2015-12-08,0,0.03325
2016-01-05,0,0.03925000000000001
2016-02-09,0,0.033
2016-02-28,0,0.035
2016-02-29,0,0.1775
2016-03-02,0,0.04775
2016-03-13,0,0.14475
2016-03-14,0,0.1725
2016-03-15,0,0.091
2016-04-04,0,0.04775
2016-05-10,0,0.05925
2016-05-12,0,0.217
2016-05-13,0,0.22933333333333336
2016-05-14,0,0.12
2016-05-15,0,0.0945
2016-05-16,0,0.055
2016-06-05,0,0.439
2016-06-06,0,0.19399999999999998
2016-06-14,0,0.11125000000000002
2016-07-08,0,0.6926666666666668
2016-07-09,0,0.27949999999999997
2016-07-19,0,0.09125
2016-08-02,0,0.09250000000000001
2016-08-16,0,0.27299999999999996
2016-08-17,0,0.16399999999999998
2016-09-20,0,0.06849999999999999
2016-10-18,0,0.061
2016-11-09,0,0.046
2016-12-06,0,0.03
2017-01-05,0,0.040999999999999995
2017-02-13,0,0.048
2017-03-07,0,0.035
2017-04-11,0,0.111
2017-05-09,0,0.044000000000000004
2017-06-01,0,0.105
2017-07-11,0,0.27699999999999997
2017-08-08,0,0.087
2017-09-07,0,0.075
2017-10-11,0,0.303
2017-11-01,0,0.044000000000000004
2017-12-18,0,0.022000000000000002
2018-01-10,0,0.023
2018-02-13,0,0.021
2018-03-06,0,0.031
2018-04-04,0,0.17300000000000001
2018-05-01,0,0.032
2018-06-05,0,0.095
2018-07-17,0,0.139
2018-08-07,0,0.182
2018-09-04,0,0.217
