Date,"Flow, CFS"
1997-09-20,5660.0
1997-09-21,2030.0
1997-09-22,1120.0
1997-09-23,823.0
1997-09-24,903.0
1997-09-25,831.0
1997-09-26,679.0
1997-09-27,450.0
1997-09-28,759.0
1997-09-29,780.0
1997-09-30,756.0
1997-10-01,984.0
1997-10-02,756.0
1997-10-03,676.0
1997-10-04,610.0
1997-10-05,693.0
1997-10-06,726.0
1997-10-07,967.0
1997-10-08,839.0
1997-10-09,799.0
1997-10-10,776.0
1997-10-11,834.0
1997-10-12,548.0
1997-10-13,333.0
1997-10-14,679.0
1997-10-15,599.0
1997-10-16,635.0
1997-10-17,521.0
1997-10-18,587.0
1997-10-19,490.0
1997-10-20,506.0
1997-10-21,493.0
1997-10-22,534.0
1997-10-23,572.0
1997-10-24,519.0
1997-10-25,541.0
1997-10-26,768.0
1997-10-27,2320.0
1997-10-28,1120.0
1997-10-29,773.0
1997-10-30,753.0
1997-10-31,732.0
1997-11-01,660.0
1997-11-02,612.0
1997-11-03,604.0
1997-11-04,665.0
1997-11-05,637.0
1997-11-06,550.0
1997-11-07,633.0
1997-11-08,715.0
1997-11-09,654.0
1997-11-10,664.0
1997-11-11,651.0
1997-11-12,610.0
1997-11-13,572.0
1997-11-14,1030.0
1997-11-15,1200.0
1997-11-16,1040.0
1997-11-17,942.0
1997-11-18,875.0
1997-11-19,892.0
1997-11-20,915.0
1997-11-21,826.0
1997-11-22,1100.0
1997-11-23,923.0
1997-11-24,980.0
1997-11-25,1100.0
1997-11-26,806.0
1997-11-27,825.0
1997-11-28,2320.0
1997-11-29,1980.0
1997-11-30,1490.0
1997-12-01,1280.0
1997-12-02,1200.0
1997-12-03,1100.0
1997-12-04,1500.0
1997-12-05,1200.0
1997-12-06,1100.0
1997-12-07,1000.0
1997-12-08,980.0
1997-12-09,960.0
1997-12-10,2700.0
1997-12-11,3100.0
1997-12-12,2200.0
1997-12-13,1800.0
1997-12-14,1600.0
1997-12-15,1400.0
1997-12-16,1200.0
1997-12-17,1100.0
1997-12-18,1050.0
1997-12-19,1000.0
1997-12-20,966.0
1997-12-21,966.0
1997-12-22,1150.0
1997-12-23,2060.0
1997-12-24,1440.0
1997-12-25,2080.0
1997-12-26,1710.0
1997-12-27,1470.0
1997-12-28,1360.0
1997-12-29,1280.0
1997-12-30,1030.0
1997-12-31,1070.0
1998-01-01,1140.0
1998-01-02,1070.0
1998-01-03,1500.0
1998-01-04,2280.0
1998-01-05,1840.0
1998-01-06,1900.0
1998-01-07,4470.0
1998-01-08,7400.0
1998-01-09,6000.0
1998-01-10,4400.0
1998-01-11,3500.0
1998-01-12,3000.0
1998-01-13,2420.0
1998-01-14,2010.0
1998-01-15,1740.0
1998-01-16,1550.0
1998-01-17,1360.0
1998-01-18,1050.0
1998-01-19,953.0
1998-01-20,1070.0
1998-01-21,1200.0
1998-01-22,996.0
1998-01-23,2120.0
1998-01-24,1970.0
1998-01-25,1650.0
1998-01-26,1370.0
1998-01-27,1370.0
1998-01-28,1330.0
1998-01-29,1210.0
1998-01-30,1220.0
1998-01-31,1170.0
1998-02-01,1020.0
1998-02-02,1060.0
1998-02-03,1030.0
1998-02-04,905.0
1998-02-05,955.0
1998-02-06,923.0
1998-02-07,813.0
1998-02-08,885.0
1998-02-09,823.0
1998-02-10,724.0
1998-02-11,872.0
1998-02-12,1580.0
1998-02-13,1280.0
1998-02-14,1090.0
1998-02-15,975.0
1998-02-16,1040.0
1998-02-17,2660.0
1998-02-18,3230.0
1998-02-19,2480.0
1998-02-20,2120.0
1998-02-21,2040.0
1998-02-22,1670.0
1998-02-23,1700.0
1998-02-24,1440.0
1998-02-25,1310.0
1998-02-26,1180.0
1998-02-27,993.0
1998-02-28,1100.0
1998-03-01,1480.0
1998-03-02,1480.0
1998-03-03,1470.0
1998-03-04,1660.0
1998-03-05,1400.0
1998-03-06,1240.0
1998-03-07,978.0
1998-03-08,1320.0
1998-03-09,3140.0
1998-03-10,3150.0
1998-03-11,2340.0
1998-03-12,1860.0
1998-03-13,1660.0
1998-03-14,1510.0
1998-03-15,1330.0
1998-03-16,1350.0
1998-03-17,1450.0
1998-03-18,1790.0
1998-03-19,1630.0
1998-03-20,2350.0
1998-03-21,3100.0
1998-03-22,1950.0
1998-03-23,1650.0
1998-03-24,1470.0
1998-03-25,1430.0
1998-03-26,1640.0
1998-03-27,1030.0
1998-03-28,1060.0
1998-03-29,1050.0
1998-03-30,964.0
1998-03-31,1070.0
1998-04-01,1280.0
1998-04-02,1040.0
1998-04-03,1020.0
1998-04-04,1100.0
1998-04-05,1010.0
1998-04-06,996.0
1998-04-07,850.0
1998-04-08,1170.0
1998-04-09,3980.0
1998-04-10,3290.0
1998-04-11,1840.0
1998-04-12,1610.0
1998-04-13,1510.0
1998-04-14,2010.0
1998-04-15,2300.0
1998-04-16,7500.0
1998-04-17,8270.0
1998-04-18,3770.0
1998-04-19,3900.0
1998-04-20,4410.0
1998-04-21,3030.0
1998-04-22,2420.0
1998-04-23,2120.0
1998-04-24,1790.0
1998-04-25,1560.0
1998-04-26,4600.0
1998-04-27,4900.0
1998-04-28,3700.0
1998-04-29,2300.0
1998-04-30,2200.0
1998-05-01,2100.0
1998-05-02,3200.0
1998-05-03,3100.0
1998-05-04,4200.0
1998-05-05,2700.0
1998-05-06,2200.0
1998-05-07,1810.0
1998-05-08,1650.0
1998-05-09,1460.0
1998-05-10,1310.0
1998-05-11,1210.0
1998-05-12,1060.0
1998-05-13,981.0
1998-05-14,903.0
1998-05-15,852.0
1998-05-16,824.0
1998-05-17,770.0
1998-05-18,723.0
1998-05-19,643.0
1998-05-20,688.0
1998-05-21,662.0
1998-05-22,643.0
1998-05-23,621.0
1998-05-24,551.0
1998-05-25,568.0
1998-05-26,558.0
1998-05-27,575.0
1998-05-28,513.0
1998-05-29,506.0
1998-05-30,549.0
1998-05-31,1450.0
1998-06-01,709.0
1998-06-02,506.0
1998-06-03,668.0
1998-06-04,507.0
1998-06-05,562.0
1998-06-06,504.0
1998-06-07,502.0
1998-06-08,483.0
1998-06-09,475.0
1998-06-10,535.0
1998-06-11,664.0
1998-06-12,2240.0
1998-06-13,2420.0
1998-06-14,1090.0
1998-06-15,895.0
1998-06-16,1240.0
1998-06-17,996.0
1998-06-18,744.0
1998-06-19,1350.0
1998-06-20,835.0
1998-06-21,677.0
1998-06-22,646.0
1998-06-23,596.0
1998-06-24,599.0
1998-06-25,544.0
1998-06-26,721.0
1998-06-27,2840.0
1998-06-28,2270.0
1998-06-29,2100.0
1998-06-30,1890.0
1998-07-01,1550.0
1998-07-02,979.0
1998-07-03,810.0
1998-07-04,765.0
1998-07-05,713.0
1998-07-06,618.0
1998-07-07,677.0
1998-07-08,872.0
1998-07-09,698.0
1998-07-10,640.0
1998-07-11,565.0
1998-07-12,520.0
1998-07-13,513.0
1998-07-14,479.0
1998-07-15,1140.0
1998-07-16,955.0
1998-07-17,622.0
1998-07-18,535.0
1998-07-19,502.0
1998-07-20,496.0
1998-07-21,1200.0
1998-07-22,2630.0
1998-07-23,2210.0
1998-07-24,1080.0
1998-07-25,742.0
1998-07-26,647.0
1998-07-27,554.0
1998-07-28,539.0
1998-07-29,550.0
1998-07-30,524.0
1998-07-31,576.0
1998-08-01,498.0
1998-08-02,511.0
1998-08-03,505.0
1998-08-04,502.0
1998-08-05,698.0
1998-08-06,533.0
1998-08-07,553.0
1998-08-08,458.0
1998-08-09,914.0
1998-08-10,3140.0
1998-08-11,1070.0
1998-08-12,794.0
1998-08-13,672.0
1998-08-14,600.0
1998-08-15,516.0
1998-08-16,541.0
1998-08-17,507.0
1998-08-18,570.0
1998-08-19,542.0
1998-08-20,488.0
1998-08-21,476.0
1998-08-22,481.0
1998-08-23,458.0
1998-08-24,773.0
1998-08-25,4800.0
1998-08-26,2100.0
1998-08-27,1020.0
1998-08-28,813.0
1998-08-29,891.0
1998-08-30,837.0
1998-08-31,742.0
1998-09-01,625.0
1998-09-02,585.0
1998-09-03,564.0
1998-09-04,564.0
1998-09-05,509.0
1998-09-06,492.0
1998-09-07,1120.0
1998-09-08,1090.0
1998-09-09,902.0
1998-09-10,650.0
1998-09-11,592.0
1998-09-12,530.0
1998-09-13,536.0
1998-09-14,525.0
1998-09-15,526.0
1998-09-16,556.0
1998-09-17,558.0
1998-09-18,542.0
1998-09-19,570.0
1998-09-20,571.0
1998-09-21,687.0
1998-09-22,658.0
1998-09-23,588.0
1998-09-24,487.0
1998-09-25,541.0
1998-09-26,515.0
1998-09-27,537.0
1998-09-28,565.0
1998-09-29,523.0
1998-09-30,518.0
1998-10-01,523.0
1998-10-02,492.0
1998-10-03,799.0
1998-10-04,809.0
1998-10-05,610.0
1998-10-06,561.0
1998-10-07,1680.0
1998-10-08,2880.0
1998-10-09,1320.0
1998-10-10,892.0
1998-10-11,776.0
1998-10-12,723.0
1998-10-13,656.0
1998-10-14,652.0
1998-10-15,642.0
1998-10-16,660.0
1998-10-17,644.0
1998-10-18,739.0
1998-10-19,947.0
1998-10-20,686.0
1998-10-21,1070.0
1998-10-22,1250.0
1998-10-23,845.0
1998-10-24,712.0
1998-10-25,651.0
1998-10-26,626.0
1998-10-27,624.0
1998-10-28,644.0
1998-10-29,625.0
1998-10-30,643.0
1998-10-31,651.0
1998-11-01,618.0
1998-11-02,669.0
1998-11-03,709.0
1998-11-04,691.0
1998-11-05,770.0
1998-11-06,698.0
1998-11-07,682.0
1998-11-08,673.0
1998-11-09,680.0
1998-11-10,1980.0
1998-11-11,1700.0
1998-11-12,984.0
1998-11-13,819.0
1998-11-14,759.0
1998-11-15,732.0
1998-11-16,710.0
1998-11-17,693.0
1998-11-18,682.0
1998-11-19,654.0
1998-11-20,836.0
1998-11-21,789.0
1998-11-22,738.0
1998-11-23,713.0
1998-11-24,701.0
1998-11-25,1030.0
1998-11-26,1720.0
1998-11-27,1030.0
1998-11-28,852.0
1998-11-29,798.0
1998-11-30,824.0
1998-12-01,871.0
1998-12-02,755.0
1998-12-03,717.0
1998-12-04,663.0
1998-12-05,662.0
1998-12-06,691.0
1998-12-07,922.0
1998-12-08,750.0
1998-12-09,696.0
1998-12-10,646.0
1998-12-11,649.0
1998-12-12,638.0
1998-12-13,642.0
1998-12-14,651.0
1998-12-15,690.0
1998-12-16,757.0
1998-12-17,1070.0
1998-12-18,994.0
1998-12-19,1050.0
1998-12-20,931.0
1998-12-21,2360.0
1998-12-22,3920.0
1998-12-23,1940.0
1998-12-24,1400.0
1998-12-25,1180.0
1998-12-26,1080.0
1998-12-27,980.0
1998-12-28,911.0
1998-12-29,937.0
1998-12-30,933.0
1998-12-31,860.0
1999-01-01,791.0
1999-01-02,715.0
1999-01-03,1680.0
1999-01-04,1300.0
1999-01-05,975.0
1999-01-06,948.0
1999-01-07,900.0
1999-01-08,834.0
1999-01-09,872.0
1999-01-10,863.0
1999-01-11,819.0
1999-01-12,895.0
1999-01-13,977.0
1999-01-14,1030.0
1999-01-15,1060.0
1999-01-16,1170.0
1999-01-17,1850.0
1999-01-18,5720.0
1999-01-19,3580.0
1999-01-20,2580.0
1999-01-21,2440.0
1999-01-22,6920.0
1999-01-23,8820.0
1999-01-24,7290.0
1999-01-25,6200.0
1999-01-26,5200.0
1999-01-27,3800.0
1999-01-28,4100.0
1999-01-29,3500.0
1999-01-30,3000.0
1999-01-31,2500.0
1999-02-01,2200.0
1999-02-02,2400.0
1999-02-03,2600.0
1999-02-04,2400.0
1999-02-05,2200.0
1999-02-06,2000.0
1999-02-07,1800.0
1999-02-08,2500.0
1999-02-09,1990.0
1999-02-10,1700.0
1999-02-11,1540.0
1999-02-12,2290.0
1999-02-13,1950.0
1999-02-14,1730.0
1999-02-15,1770.0
1999-02-16,1730.0
1999-02-17,1740.0
1999-02-18,1570.0
1999-02-19,1420.0
1999-02-20,1280.0
1999-02-21,1210.0
1999-02-22,1150.0
1999-02-23,1070.0
1999-02-24,1010.0
1999-02-25,1150.0
1999-02-26,1120.0
1999-02-27,1360.0
1999-02-28,3100.0
1999-03-01,2370.0
1999-03-02,2290.0
1999-03-03,6160.0
1999-03-04,4450.0
1999-03-05,3170.0
1999-03-06,3270.0
1999-03-07,3070.0
1999-03-08,2700.0
1999-03-09,2400.0
1999-03-10,2200.0
1999-03-11,2000.0
1999-03-12,1800.0
1999-03-13,1700.0
1999-03-14,1600.0
1999-03-15,1500.0
1999-03-16,1800.0
1999-03-17,2200.0
1999-03-18,2700.0
1999-03-19,2000.0
1999-03-20,1400.0
1999-03-21,1380.0
1999-03-22,1320.0
1999-03-23,1250.0
1999-03-24,1150.0
1999-03-25,943.0
1999-03-26,759.0
1999-03-27,720.0
1999-03-28,656.0
1999-03-29,656.0
1999-03-30,664.0
1999-03-31,715.0
1999-04-01,920.0
1999-04-02,888.0
1999-04-03,763.0
1999-04-04,959.0
1999-04-05,775.0
1999-04-06,693.0
1999-04-07,639.0
1999-04-08,602.0
1999-04-09,3500.0
1999-04-10,3300.0
1999-04-11,3600.0
1999-04-12,2800.0
1999-04-13,2300.0
1999-04-14,2100.0
1999-04-15,2000.0
1999-04-16,2500.0
1999-04-17,2900.0
1999-04-18,2200.0
1999-04-19,2500.0
1999-04-20,2200.0
