DATE,USGSPCode,RESULT
2005-08-16,0,101.0
2005-09-14,0,108.0
2005-10-19,0,94.69999999999999
2006-06-20,0,96.3
2006-07-19,0,78.5
2006-08-15,0,92.1
2006-09-06,0,94.55
2006-10-17,0,55.349999999999994
2007-02-21,0,114.5
2007-03-23,0,56.199999999999996
2007-03-27,0,45.43333333333334
2007-05-24,0,82.0
2007-06-21,0,102.1
2007-07-18,0,99.9
2007-08-15,0,93.25
2007-09-18,0,100.9
2007-10-23,0,116.0
2008-04-03,0,26.066666666666666
2008-05-21,0,86.66666666666667
2008-06-24,0,72.93333333333334
2008-07-21,0,80.06666666666666
2008-08-11,0,44.5
2008-09-17,0,41.43333333333333
2008-10-07,0,80.3
2008-11-03,0,77.73333333333333
2009-03-18,0,56.20000000000001
2009-04-07,0,48.13333333333333
2009-05-06,0,49.666666666666664
2009-06-17,0,74.86666666666666
2009-07-14,0,83.16666666666667
2009-08-11,0,49.86666666666667
2009-09-17,0,91.73333333333335
2009-10-20,0,68.4
2009-11-24,0,82.56666666666666
2011-11-28,0,68.75
2011-11-30,0,47.7
2011-12-05,0,35.150000000000006
2011-12-12,0,48.25
2011-12-19,0,33.2
2012-01-09,0,55.2
2012-01-16,0,71.0
2012-01-23,0,71.9
2012-01-31,0,94.9
2012-02-06,0,47.8
2012-02-13,0,61.3
2012-02-21,0,110.0
2012-02-28,0,118.0
2012-03-05,0,54.6
2012-03-12,0,61.7
2012-03-20,0,49.6
2012-03-27,0,70.7
2012-04-03,0,78.3
2012-04-10,0,83.15
2012-04-16,0,89.8
2012-06-11,0,79.9
2012-06-18,0,84.9
2012-06-26,0,99.2
2012-07-03,0,99.1
2012-07-27,0,108.0
2012-07-30,0,103.0
2012-08-07,0,104.0
2012-08-10,0,101.0
2012-08-13,0,95.6
2012-08-20,0,84.3
2012-08-27,0,106.0
2012-09-04,0,111.0
2012-09-08,0,99.5
2012-09-18,0,92.1
2012-09-24,0,89.0
2012-10-01,0,93.4
2012-10-10,0,106.0
2012-10-11,0,110.0
2012-10-15,0,107.0
2012-10-23,0,88.8
2012-10-24,0,100.0
2012-10-28,0,70.2
2012-10-30,0,67.9
2012-10-31,0,53.1
2012-11-04,0,50.7
2012-11-12,0,97.4
2012-11-25,0,90.8
2012-12-04,0,110.0
2012-12-09,0,62.9
2013-01-08,0,99.2
2013-01-11,0,98.3
2013-01-14,0,60.35
2013-01-20,0,62.0
2013-01-23,0,81.4
2013-01-28,0,122.0
2013-01-29,0,77.4
2013-01-30,0,101.0
2013-02-01,0,35.1
2013-02-05,0,61.4
2013-02-07,0,67.5
2013-02-12,0,79.9
2013-02-14,0,138.0
2013-02-19,0,116.0
2013-02-22,0,129.0
2013-03-11,0,63.2
2013-03-12,0,61.4
2013-03-13,0,35.6
2013-03-25,0,81.9
2013-03-27,0,68.3
2013-04-09,0,61.3
2013-04-10,0,38.8
2013-04-11,0,29.3
2013-04-16,0,43.325
2013-04-24,0,43.0
2013-05-14,0,79.9
2013-06-18,0,60.43333333333334
2013-06-25,0,72.5
2013-07-09,0,52.13333333333333
2013-07-22,0,61.5
2013-07-29,0,87.7
2013-08-06,0,35.55
2013-08-12,0,56.8
2013-08-14,0,67.46666666666667
2013-08-19,0,82.1
2013-08-26,0,92.5
2013-09-03,0,93.5
2013-09-17,0,83.86666666666667
2013-09-23,0,43.833333333333336
2013-09-24,0,29.1
2013-09-25,0,30.6
2013-09-26,0,32.4
2013-09-27,0,36.2
2013-09-30,0,51.5
2013-10-01,0,55.2
2013-10-07,0,72.6
2013-10-08,0,57.9
2013-10-09,0,42.95
2013-10-10,0,29.25
2013-10-11,0,34.1
2013-10-21,0,56.5
2013-10-23,0,54.575
2013-10-24,0,53.7
2013-10-25,0,41.5
2013-10-28,0,44.4
2013-10-29,0,38.8
2013-11-01,0,45.7
2013-11-02,0,38.93333333333334
2013-11-03,0,25.066666666666663
2013-11-04,0,24.95
2013-11-09,0,46.6
2013-11-12,0,46.03333333333334
2013-11-19,0,51.75
2013-11-20,0,42.0
2013-11-21,0,37.766666666666666
2013-11-22,0,40.9
2013-11-25,0,50.150000000000006
2013-11-26,0,49.3
2013-11-28,0,57.5
2013-11-30,0,75.1
2013-12-02,0,86.0
2013-12-09,0,92.3
2013-12-14,0,88.9
2013-12-15,0,88.10000000000001
2013-12-16,0,87.13333333333333
2013-12-17,0,101.0
2013-12-19,0,102.0
2013-12-22,0,95.7
2013-12-23,0,122.0
2013-12-24,0,163.5
2013-12-25,0,119.5
2014-01-04,0,94.9
2014-01-05,0,94.6
2014-01-13,0,161.0
2014-01-20,0,85.05000000000001
2014-02-03,0,95.2
2014-02-10,0,100.0
2014-02-17,0,103.0
2014-02-21,0,106.0
2014-02-24,0,98.25
2014-03-03,0,220.0
2014-03-10,0,118.5
2014-03-11,0,120.0
2014-03-12,0,104.0
2014-03-13,0,114.0
2014-03-14,0,118.0
2014-03-15,0,115.0
2014-03-16,0,105.0
2014-03-17,0,109.5
2014-03-19,0,126.0
2014-03-20,0,89.9
2014-03-21,0,83.6
2014-03-22,0,72.73333333333333
2014-03-23,0,80.69999999999999
2014-03-24,0,77.9
2014-03-28,0,89.1
2014-03-29,0,77.3
2014-03-30,0,78.9
2014-03-31,0,63.099999999999994
2014-04-01,0,53.9
2014-04-02,0,48.5
2014-04-03,0,44.3
2014-04-04,0,47.2
2014-04-05,0,52.1
2014-04-06,0,59.4
2014-04-07,0,53.03333333333333
2014-04-08,0,59.1
2014-04-09,0,46.45
2014-04-10,0,24.166666666666668
2014-04-11,0,51.1
2014-04-12,0,45.4
2014-04-13,0,45.2
2014-04-14,0,46.599999999999994
2014-04-15,0,41.333333333333336
2014-04-16,0,179.5
2014-04-17,0,189.8
2014-04-22,0,55.9
2014-04-28,0,74.0
2014-04-29,0,74.3
2014-04-30,0,73.6
2014-05-01,0,68.9
2014-05-02,0,69.6
2014-05-03,0,60.1
2014-05-04,0,58.8
2014-05-05,0,56.53333333333333
2014-05-06,0,61.4
2014-05-07,0,63.4
2014-05-09,0,67.1
2014-05-12,0,77.83333333333333
2014-05-13,0,76.26666666666667
2014-05-15,0,66.43333333333334
2014-05-16,0,63.1
2014-05-17,0,64.8
2014-05-18,0,57.6
2014-05-19,0,57.4
2014-05-20,0,51.0
2014-05-21,0,61.7
2014-05-22,0,56.0
2014-05-23,0,63.7
2014-05-24,0,67.6
2014-05-25,0,68.4
2014-05-26,0,69.8
2014-06-02,0,98.35
2014-06-09,0,96.13333333333333
2014-06-16,0,113.0
2014-06-17,0,100.63333333333333
2014-06-23,0,115.0
2014-07-01,0,94.8
2014-07-02,0,87.8
2014-07-07,0,95.4
2014-07-10,0,63.7
2014-07-13,0,51.9
2014-07-28,0,83.5
2014-07-29,0,81.0
2014-07-30,0,63.650000000000006
2014-08-06,0,65.6
2014-08-12,0,82.9
2014-08-26,0,91.43333333333334
2014-09-06,0,95.7
2014-09-07,0,95.3
2014-09-08,0,72.2
2014-09-11,0,54.7
2014-09-12,0,57.2
2014-09-13,0,29.5
2014-09-14,0,29.1
2014-09-15,0,36.75
2014-09-16,0,47.63333333333333
2014-10-05,0,83.7
2014-10-06,0,81.89999999999999
2014-10-07,0,66.56666666666666
2014-10-09,0,56.0
2014-10-10,0,63.5
2014-10-17,0,63.1
2014-10-18,0,70.1
2014-10-19,0,65.6
2014-10-22,0,64.46666666666667
2014-11-18,0,85.5
2014-11-24,0,83.6
2014-11-25,0,69.26666666666667
2014-11-26,0,35.6
2014-11-27,0,30.9
2014-11-28,0,32.5
2014-12-02,0,47.0
2015-01-06,0,100.0
2015-01-08,0,170.0
2015-01-14,0,114.0
2015-01-20,0,122.0
2015-02-10,0,130.0
2015-02-16,0,143.0
2015-03-09,0,150.0
2015-03-17,0,107.5
2015-03-18,0,107.0
2015-03-19,0,100.0
2015-03-23,0,85.4
2015-03-24,0,82.2
2015-03-25,0,65.5
2015-04-03,0,85.8
2015-04-04,0,79.9
2015-04-06,0,64.7
2015-04-10,0,85.8
2015-04-11,0,67.4
2015-04-12,0,57.9
2015-04-16,0,82.2
2015-04-17,0,79.9
2015-04-21,0,95.6
2015-04-22,0,98.0
2015-04-23,0,83.0
2015-04-24,0,72.7
2015-05-19,0,121.0
2015-05-25,0,139.0
2015-05-31,0,113.5
2015-06-01,0,109.5
2015-06-02,0,106.0
2015-06-09,0,96.9
2015-06-10,0,65.2
2015-06-14,0,74.8
2015-06-15,0,58.0
2015-06-16,0,45.3
2015-06-17,0,49.63333333333333
2015-06-18,0,49.2
2015-06-22,0,54.1
2015-06-28,0,64.4
2015-07-01,0,73.1
2015-07-13,0,94.5
2015-07-14,0,53.93333333333334
2015-07-20,0,71.7
2015-07-27,0,97.05000000000001
2015-08-04,0,109.0
2015-08-10,0,100.0
2015-08-11,0,101.66666666666667
2015-08-17,0,94.7
2015-08-24,0,106.0
2015-08-31,0,110.0
2015-09-08,0,112.0
2015-09-14,0,102.0
2015-09-21,0,105.0
2015-09-28,0,101.0
2015-10-19,0,95.96666666666665
2015-11-23,0,105.93333333333334
2016-04-25,0,86.89999999999999
2016-05-12,0,103.33333333333333
2016-06-22,0,114.33333333333333
2016-07-20,0,102.5
2016-08-17,0,90.7
2016-09-21,0,112.33333333333333
2016-10-11,0,107.0
2016-10-17,0,123.0
2016-10-31,0,110.0
2016-11-15,0,111.0
2016-11-28,0,125.0
2016-11-30,0,127.66666666666667
2016-12-20,0,135.0
2016-12-29,0,185.0
2017-01-05,0,124.0
2017-01-06,0,121.0
2017-01-12,0,470.0
2017-01-13,0,192.0
2017-01-16,0,49.7
2017-01-19,0,63.6
2017-01-23,0,100.0
2017-01-24,0,218.0
2017-01-25,0,321.0
2017-01-27,0,322.0
2017-01-30,0,99.7
2017-02-09,0,93.6
2017-02-21,0,115.0
2017-02-24,0,78.7
2017-02-26,0,43.7
2017-02-27,0,43.7
2017-03-01,0,76.6
2017-03-03,0,51.2
2017-03-06,0,83.7
2017-03-09,0,99.2
2017-03-21,0,119.0
2017-03-27,0,104.0
2017-04-01,0,73.3
2017-04-06,0,68.7
2017-04-09,0,51.7
2017-04-10,0,51.5
2017-04-11,0,57.2
2017-04-21,0,73.7
2017-04-23,0,53.8
2017-04-24,0,61.95
2017-05-04,0,48.1
2017-05-07,0,53.3
2017-05-08,0,36.7
2017-05-09,0,116.0
2017-05-12,0,59.2
2017-05-23,0,93.4
2017-05-28,0,64.5
2017-05-29,0,61.0
2017-06-12,0,100.0
2017-06-24,0,72.5
2017-06-26,0,45.45
2017-06-27,0,43.45
2017-06-28,0,36.1
2017-06-29,0,22.654999999999998
2017-06-30,0,43.3
2017-07-10,0,62.3
2017-07-24,0,133.0
2017-08-08,0,79.3
2017-08-13,0,88.1
2017-08-14,0,0.02
2017-08-21,0,42.91
2017-09-05,0,105.0
2017-09-18,0,348.0
