"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","Qualifier","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"13",1980-01-13,4.92713126814986,47493,1,13,1980.03426684882,1561,1980,"A",13,1.59475692581903,3.30498049760134,NA,0.131265189746215,0.234083506542889,1.20420037926199,512.633088729766,8.34065462628278,20031.7685101059
"14",1980-01-14,3.28475417876657,47494,1,14,1980.03699908925,1561,1980,"A",14,1.18929181771086,3.52342474101685,NA,-0.24391729082311,0.186666401768372,0.79869055655393,226.670585170918,4.35767897274945,12614.7994737977
"15",1980-01-15,2.29366455586287,47495,1,15,1980.03973132969,1561,1980,"A",15,0.830150781276936,3.61646580765679,NA,-0.268461795022415,0.168714307201906,0.776928497370091,153.965954032494,3.59423584157298,5128.93116976
"16",1980-01-16,2.09544663128212,47496,1,16,1980.04246357013,1561,1980,"A",16,0.739766719808667,3.68928055546196,NA,-0.254882266637682,0.164401018703523,0.791196992274202,143.243516633028,2.30287595051496,2578.42858701997
"17",1980-01-17,2.7467340977617,47497,1,17,1980.04519581056,1561,1980,"A",17,1.01041260510788,3.84704584237317,NA,-0.269130539779112,0.177835932796391,0.777491062784917,184.512488790786,2.26179111564071,2065.06027225849
"18",1980-01-18,2.86000148323641,47498,1,18,1980.047928051,1561,1980,"A",18,1.05082214344576,3.58005843375421,NA,-0.272091384661033,0.179970111705649,0.775358507495562,191.594287999637,4.53703792047662,6232.25903403341
"19",1980-01-19,2.46356563407493,47499,1,19,1980.05066029144,1561,1980,"A",19,0.901609745259081,2.95304254987635,NA,-0.285663180941548,0.172120536095561,0.763731246118914,162.561777258912,3.55996299316681,4867.09101387699
"20",1980-01-20,2.18039717038816,47500,1,20,1980.05339253188,1561,1980,"A",20,0.779507048458181,2.56065196448182,NA,-0.297853400052568,0.165532124834253,0.753395546694157,141.929411172046,1.34899006624996,733.946025773401
"21",1980-01-21,1.78396132122667,47501,1,21,1980.05612477231,1561,1980,"A",21,0.57883635299603,2.34625298483327,NA,-0.114879518993465,0.157903490469413,0.929152821967085,143.214280925578,3.34287880122728,4411.91533755125
"22",1980-01-22,1.81227816759535,47502,1,22,1980.05885701275,1561,1980,"A",22,0.59458470996417,2.27748350079505,NA,-0.134545560880182,0.158273821538862,0.910906696747011,142.630529981559,5.81369334086308,11144.0174899066
"23",1980-01-23,1.69901078212064,47503,1,23,1980.06158925319,1561,1980,"A",23,0.530046188826598,2.2208498080577,NA,-0.0702602288100418,0.155719644127981,0.972599994460368,142.772360596875,7.18568717542099,14690.8506083718
"24",1980-01-24,1.61406024301461,47504,1,24,1980.06432149362,1561,1980,"A",24,0.478752894439048,2.05903925737954,NA,-0.0198237305094764,0.153622003359925,1.02077800123219,142.352397106514,6.30945915438054,17501.5403434295
"25",1980-01-25,1.52910970390858,47505,1,25,1980.06705373406,1561,1980,"A",25,0.424685673168772,1.86891186033271,NA,0.0335899096876732,0.151401226241314,1.07129565233578,141.534309116884,1.90281984826361,1714.67882279604
"26",1980-01-26,1.47247601117122,47506,1,26,1980.0697859745,1561,1980,"A",26,0.386945345185925,1.72732762848932,NA,0.0701419130743942,0.149763786724909,1.10549165460109,140.642778984487,0.960408532248649,274.482541954734
"27",1980-01-27,1.38752547206519,47507,1,27,1980.07251821494,1561,1980,"A",27,0.327521924715124,1.61406024301461,NA,0.130359565203604,0.147294074430626,1.16149544163418,139.242629746514,1.03580158305191,363.867715927102
"28",1980-01-28,1.33089177932784,47508,1,28,1980.07525045537,1561,1980,"A",28,0.285849228314556,1.54933602274335,NA,0.171613628105889,0.14537537705715,1.20152220829928,138.161896966541,4.40556277817404,8742.26133271235
"29",1980-01-29,1.30257493295916,47509,1,29,1980.07798269581,1561,1980,"A",29,0.264343023093593,1.47652127493818,NA,0.189650370834874,0.14380314650129,1.22952002277065,138.373225450481,1.70517590638505,1324.16255253818
"30",1980-01-30,1.27425808659048,47510,1,30,1980.08071493625,1561,1980,"A",30,0.242364116374817,1.41584231843387,2.3229252971105,0.208644139828807,0.142186734983901,1.25894557688252,138.604744677877,6.22995746158013,14636.7404104479
"31",1980-01-31,1.2459412402218,47511,1,31,1980.08344717668,1561,1980,"A",31,0.219891260522759,1.36325388946347,2.27478665828375,0.228632330024346,0.140524331586664,1.28985469837314,138.851985248376,4.8971066450501,10007.5451090527
"32",1980-02-01,1.21762439385313,47512,2,32,1980.08617941712,1562,1980,"A",32,0.19690174229806,1.31875598802697,2.23231138873073,0.249654786455206,0.138814004503113,1.32230687384646,139.110316337243,1.08345791439535,446.012768211624
"33",1980-02-02,1.21762439385313,47513,2,33,1980.08891165756,1562,1980,"A",33,0.19690174229806,1.28234861412439,2.1945555935725,0.247680010161312,0.138519574459427,1.3202826897506,138.897366608651,0.981556803983474,327.231742383537
"34",1980-02-03,1.21762439385313,47514,2,34,1980.091643898,1562,1980,"A",34,0.19690174229806,1.25807703152267,2.16435095744591,0.245705233867419,0.138225144415742,1.31825850565473,138.684416880059,0.937540452200177,305.426865669941
"35",1980-02-04,1.21762439385313,47515,2,35,1980.09437613843,1562,1980,"A",35,0.19690174229806,1.24189597645485,2.14169748035096,0.243730457573525,0.137930714372056,1.31623432155886,138.471467151467,0.9837917029019,358.443347971149
"36",1980-02-05,1.21762439385313,47516,2,36,1980.09710837887,1562,1980,"A",36,0.19690174229806,1.22976018515399,2.11998789813498,0.241755681279632,0.137636284328371,1.314210137463,138.258517422875,8.24156428502751,19118.5128782292
"37",1980-02-06,1.21762439385313,47517,2,37,1980.09984061931,1562,1980,"A",37,0.19690174229806,1.22166965762008,2.10205389543482,0.239780904985738,0.137341854284685,1.31218595336713,138.045567694283,7.02042971983513,19480.4022196873
"38",1980-02-07,1.2459412402218,47518,2,38,1980.10257285974,1562,1980,"A",38,0.219891260522759,1.22166965762008,2.08883936712943,0.212977307863257,0.138520322530773,1.27296601785329,137.033930221431,4.35106732352167,8708.14939622543
"39",1980-02-08,1.2459412402218,47519,2,39,1980.10530510018,1562,1980,"A",39,0.219891260522759,1.22571492138703,2.07751262858196,0.210740876125799,0.138234035522768,1.27055334920742,136.774208074706,3.50620483205478,5378.73356379054
"40",1980-02-09,1.2459412402218,47520,2,40,1980.10803734062,1562,1980,"A",40,0.219891260522759,1.22976018515399,2.06429810027658,0.208504444388527,0.137947748514787,1.26814068056176,136.514485928002,3.18905133282953,4989.23505472141
"41",1980-02-10,1.2459412402218,47521,2,41,1980.11076958106,1562,1980,"A",41,0.219891260522759,1.23380544892094,1.948199030165,0.206268012651256,0.137661461506806,1.2657280119161,136.254763781299,1.44698906052732,3841.27019213161
"42",1980-02-11,1.2459412402218,47522,2,42,1980.11350182149,1562,1980,"A",42,0.219891260522759,1.2378507126879,1.76130784413173,0.204031580913984,0.137375174498825,1.26331534327043,135.995041634595,7.68756717618481,17793.9502094187
"43",1980-02-12,1.27425808659048,47523,2,43,1980.11623406193,1562,1980,"A",43,0.242364116374817,1.2459412402218,1.63954540474642,0.176245451656883,0.138568484277358,1.22264408487221,134.608099291526,5.09664204663012,15708.1008403104
"44",1980-02-13,1.27425808659048,47524,2,44,1980.11896630237,1562,1980,"A",44,0.242364116374817,1.25403176775571,1.57252886834055,0.173753244874459,0.138290157299935,1.21985166240992,134.300665031041,6.33570725351853,14090.6192998855
"45",1980-02-14,1.35920862569651,47525,2,45,1980.12169854281,1562,1980,"A",45,0.306902637512389,1.27021282282353,1.541380337335,0.0962727142056357,0.141886090886131,1.11731346150657,131.212404963638,1.74259807365052,1573.40960592582
"46",1980-02-15,1.41584231843387,47526,2,46,1980.12443078324,1562,1980,"A",46,0.347724632032644,1.29448440542525,1.51872686024006,0.0452474799895774,0.143347017879885,1.07230582380727,131.17385925931,3.99021923956775,7770.36899330534
"47",1980-02-16,1.41584231843387,47527,2,47,1980.12716302368,1562,1980,"A",47,0.347724632032644,1.31875598802697,1.47436380092913,0.0480620499597758,0.1432173928748,1.07547606846634,131.561671409066,5.84557424066042,18102.1371548116
"48",1980-02-17,1.35920862569651,47528,2,48,1980.12989526412,1562,1980,"A",48,0.306902637512389,1.33493704309479,1.42433737234447,0.100375442200545,0.141394911908602,1.12213437003947,131.778551371522,10.5389187415539,26349.695059129
"49",1980-02-18,1.33089177932784,47529,2,49,1980.13262750455,1562,1980,"A",49,0.285849228314556,1.34707283439565,1.38658157718623,0.129522556255634,0.140303617062838,1.15203499932415,132.471409832507,12.3717638891614,31540.2935501473
"50",1980-02-19,1.35920862569651,47530,2,50,1980.13535974499,1562,1980,"A",50,0.306902637512389,1.35920862569651,1.35920862569651,0.10916750878856,0.141193847587166,1.13237770257712,132.981483532829,12.3239337823155,37279.6788168819
"51",1980-02-20,1.41584231843387,47531,2,51,1980.13809198543,1562,1980,"A",51,0.347724632032644,1.37943494453128,1.34693799227009,0.0657973746256771,0.142823148675947,1.09531183024297,133.988155874431,10.0463027297587,26473.6468996996
"52",1980-02-21,1.47247601117122,47532,2,52,1980.14082422587,1562,1980,"A",52,0.386945345185925,1.3956159995991,1.33561125372262,0.0243750266724491,0.144388460321804,1.05958173545986,134.80203058616,5.30074877582881,17358.3189991991
"53",1980-02-22,6.22970620110902,47533,2,53,1980.1435564663,1562,1980,"A",53,1.82932917295686,2.08331083998126,1.48663443435556,-0.177892069089506,0.271896013190554,0.892536088935837,480.4045293275,12.5409482664653,41004.7974381986
"54",1980-02-23,7.07921159216934,47534,2,54,1980.14628870674,1562,1980,"A",54,1.95716254446674,2.89236359337204,1.66880614599405,-0.105176928022915,0.284726285902897,0.97131055570171,594.096158492927,7.94775478511304,23775.9239025098
"55",1980-02-24,3.39802156424128,47535,2,55,1980.14902094718,1562,1980,"A",55,1.22319336938654,3.18362258459273,1.73110320800514,-0.419903639716445,0.189462421633948,0.669047375529661,196.424992185018,6.2515216729849,20652.0241862452
"56",1980-02-25,2.83168463686774,47536,2,56,1980.15175318761,1562,1980,"A",56,1.04087181259259,3.39802156424128,1.77641016219503,-0.410293540777829,0.177751408188237,0.674542741033218,165.031976162397,7.63431383662597,25414.5270402392
"57",1980-02-26,2.54851617318096,47537,2,57,1980.15448542805,1562,1980,"A",57,0.935511296934763,3.56792264245335,1.81510985223222,-0.401772310878788,0.170951506843777,0.679755648010286,149.676617902923,10.5020303506761,29037.8691275285
"58",1980-02-27,2.26534770949419,47538,2,58,1980.15721766849,1562,1980,"A",58,0.817728261278379,3.68928055546196,1.84625838323776,-0.39025604501263,0.163361406937957,0.686954383086028,134.45486250488,9.0143967191648,23971.5229139871
"59",1980-02-28,2.09544663128212,47539,2,59,1980.15994990893,1562,1980,"A",59,0.739766719808667,3.77827635833495,1.87268743984853,-0.354559805594593,0.158798895207726,0.717324836893737,129.869214883544,6.93403928142167,16180.2360364007
"60",1980-02-29,1.86891186033271,47540,2,60,1980.16268214936,1562,1980,"A",60,0.625356368630923,3.15530573822405,1.8925092323066,-0.216843850338277,0.153821402764721,0.843063113612964,136.132760336281,6.89874731676985,16132.2754443228
"61",1980-03-01,1.755644474858,47541,3,61,1980.1654143898,1563,1980,"A",61,0.562836011649589,2.39479615003671,1.90949934012781,-0.13957623434206,0.151056757016759,0.914019292028378,138.645468284824,6.11399948970942,18983.5104039216
"62",1980-03-02,1.67069393575196,47542,3,62,1980.16814663024,1563,1980,"A",62,0.513239070510217,2.14803506025252,1.9246016581911,-0.0774145697224603,0.148840567901437,0.971551519302663,140.241476007611,8.02585644208208,23682.4407123369
"63",1980-03-03,1.61406024301461,47543,3,63,1980.17087887067,1563,1980,"A",63,0.478752894439048,1.97408871827351,1.93781618649649,-0.0328580908258033,0.147268663856953,1.01314009839234,141.287254855401,8.00294230184733,18416.2439887199
"64",1980-03-04,1.58574339664593,47544,3,64,1980.17361111111,1563,1980,"A",64,0.461053317339647,1.83654975019707,1.95008681992291,-0.00780555936218152,0.146415299229256,1.03678558849397,142.048157819788,1.51496644797583,1510.71674228844
"65",1980-03-05,1.58574339664593,47545,3,65,1980.17634335155,1563,1980,"A",65,0.461053317339647,1.73946341979018,1.96235745334934,-0.00326679497907731,0.146322210313412,1.04129277482882,142.665679439417,5.56990875993591,10864.2032878256
"66",1980-03-06,1.55742655027725,47546,3,66,1980.17907559199,1563,1980,"A",66,0.443034811836969,1.66260340821806,1.97368419189681,0.0221053226872886,0.145452536191117,1.06549859540289,143.375253272374,6.54334189768221,19917.6325911253
"67",1980-03-07,1.55742655027725,47547,3,67,1980.18180783242,1563,1980,"A",67,0.443034811836969,1.61810550678156,1.98501093044428,0.0266274033888212,0.145358577242457,1.07007760763005,143.99141273109,4.90887227093054,10153.2559675562
"68",1980-03-08,1.58574339664593,47548,3,68,1980.18454007286,1563,1980,"A",68,0.461053317339647,1.59383392417984,1.99633766899175,0.010349498170613,0.146042943565871,1.05481433383371,144.518244298355,13.9530945125294,37860.5071435384
"69",1980-03-09,1.69901078212064,47549,3,69,1980.1872723133,1563,1980,"A",69,0.530046188826598,1.59787918794679,2.01143998705505,-0.0646910177660301,0.148933394074221,0.983070370264452,144.309354508452,10.7925185787339,29513.9820309471
"70",1980-03-10,2.54851617318096,47550,3,70,1980.19000455373,1563,1980,"A",70,0.935511296934763,1.73137289225627,2.05485915148702,-0.355660208481005,0.170031111502469,0.7124473720817,156.875067385098,21.8833525518013,56332.6463110662
"71",1980-03-11,3.68119002792806,47551,3,71,1980.19273679417,1563,1980,"A",71,1.30323607706008,2.03072241101086,2.13603411107723,-0.422450597681911,0.198811791026917,0.669316495904613,212.879336565756,13.4194840856093,42608.4201513647
"72",1980-03-12,2.26534770949419,47552,3,72,1980.19546903461,1563,1980,"A",72,0.817728261278379,2.12780874141776,2.17001432671964,-0.30972601737863,0.162765978388622,0.747037261095317,146.214646415633,7.92974729154748,19833.9456836997
"73",1980-03-13,2.1237634776508,47553,3,73,1980.19820127505,1563,1980,"A",73,0.753189740140808,2.20871401675683,2.19833117308832,-0.273677274055752,0.159049487960749,0.777650350056903,142.693523582389,4.89064890394438,9216.99745066508
"74",1980-03-14,1.98217924580741,47554,3,74,1980.20093351548,1563,1980,"A",74,0.684196868653857,2.26939297326114,2.22192854506222,-0.181439165822315,0.156319967803229,0.870391142977713,149.063436807409,14.1651310560465,42245.6314889695
"75",1980-03-15,2.26534770949419,47555,3,75,1980.20366575592,1563,1980,"A",75,0.817728261278379,2.36647930366804,2.25213318118881,-0.275581232484208,0.163054146255902,0.775470311939646,151.77973492223,11.4887163467786,38793.9179147434
"76",1980-03-16,5.09703234636192,47556,3,76,1980.20639799636,1563,1980,"A",76,1.62865847749471,2.8519109557025,2.37483951545307,-0.512654535547784,0.245436076481101,0.620243236390072,273.144946045744,8.76892458634909,25589.1170430293
"77",1980-03-17,22.3703086312551,47557,3,77,1980.20913023679,1563,1980,"A",77,3.10773457206556,5.68359559257024,3.07332172588045,2.83929938763532,0.340110834998111,19.8256163167627,38318.8454620556,12.7415349187717,34516.1415774902
"78",1980-03-18,30.5821940781715,47558,3,78,1980.21186247723,1563,1980,"A",78,3.42041794672276,9.52659617117645,4.04742124096295,4.53177677039726,0.313102274832556,171.290799344832,452601.947753465,8.53882448772814,19710.67823785
"79",1980-03-19,8.41010337149717,47559,3,79,1980.21459471767,1563,1980,"A",79,2.1294337654072,10.4044184086055,4.28339496070193,-0.454824709056646,0.298797177512027,0.673885599414267,489.667468461464,3.64939523080869,6337.12726624785
"80",1980-03-20,5.3802008100487,47560,3,80,1980.21732695811,1563,1980,"A",80,1.68272569876498,10.8696237418051,4.41742803351367,-0.55986455185365,0.252452808928138,0.592931036457322,275.62360688502,1.46416847068267,1465.65127820356
"81",1980-03-21,18.6891186033271,47561,3,81,1980.22005919854,1563,1980,"A",81,2.92794146162497,13.256329364308,4.99320390967677,1.89749487238924,0.33809511887429,11.7145755156615,18915.9918796653,10.3278477586634,29229.1543702551
"82",1980-03-22,19.1988218379632,47562,3,82,1980.22279143898,1563,1980,"A",82,2.95484891454489,15.6753970969464,5.58408210390318,2.0002503636129,0.338449735816969,12.3699627077113,20519.0245584805,12.219947116761,38464.9235088827
"83",1980-03-23,8.09861806144172,47563,3,83,1980.22552367942,1563,1980,"A",83,2.09169343742435,16.1041950562435,5.64637916591427,-0.521554922235998,0.294185168140581,0.629085563267299,440.184128100663,2.53849259079626,3941.65251521139
"84",1980-03-24,7.19247897764405,47564,3,84,1980.22825591985,1563,1980,"A",84,1.97303589362303,13.9359336771562,5.65015474543009,-0.556938115513834,0.282017687650818,0.603413898014098,374.979609470993,1.15453015818976,1048.93972413762
"85",1980-03-25,12.7142640195361,47565,3,85,1980.23098816029,1563,1980,"A",85,2.54272451434675,11.3833722402083,5.96069616060658,0.27108959368165,0.326879558849952,1.55094244110487,1703.72952074689,3.33603038317808,6245.97471585216
"86",1980-03-26,6.93762736032595,47566,3,86,1980.23372040073,1563,1980,"A",86,1.93695983714922,11.1730185243267,6.09756091805519,-0.586941663358668,0.277970742951958,0.583455614650931,349.729715727771,0.78863958487583,401.18225997046
"87",1980-03-27,5.46515134915473,47567,3,87,1980.23645264117,1563,1980,"A",87,1.69839181550938,11.1851543156276,6.19478209058765,-0.621726369997469,0.253266061934703,0.556769238900933,262.900352777526,0.879892531508073,555.490601730896
"88",1980-03-28,5.06871549999325,47568,3,88,1980.2391848816,1563,1980,"A",88,1.62308743244525,9.23938244372273,6.28822768360428,-0.580517516359783,0.242451437881939,0.581724546419859,254.758713854246,1.15496972965448,1020.45997605457
"89",1980-03-29,7.30574636311876,47569,3,89,1980.24191712204,1563,1980,"A",89,1.98866121152612,7.54037166160208,6.46190434133217,-0.617215898477785,0.282574352025203,0.565003674250137,356.639633709265,4.5804864221256,9776.80481683169
"90",1980-03-30,6.85267682121992,47570,3,90,1980.24464936248,1563,1980,"A",90,1.92463935276118,7.36238005585611,6.62802984002841,-0.635117109939562,0.275909075541764,0.552654895906888,327.211090155202,1.41697591851823,1759.51399990549
"91",1980-03-31,10.9019858519408,47571,3,91,1980.24738160291,1563,1980,"A",91,2.38894496089228,7.89230960932707,6.93290788593117,-0.186590005008046,0.315780881577296,0.997820470774307,939.878610205685,9.97088354274765,29924.6939303904
"92",1980-04-01,8.46673706423453,47572,4,92,1980.25011384335,1564,1980,"A",92,2.13614519999518,7.28552004428399,7.15944265688059,-0.647179534183042,0.296854679148828,0.547200972257618,400.291783493651,4.27463739832368,7758.40965303398
"93",1980-04-02,6.08812196926563,47573,4,93,1980.25284608379,1564,1980,"A",93,1.80633965473216,7.16416213127537,7.30857804775562,-0.663657390707965,0.263410100094497,0.533351852641126,280.55040175408,4.08462612599385,8396.15738979859
"94",1980-04-03,6.54119151116447,47574,4,94,1980.25557832423,1564,1980,"A",94,1.87811933712629,7.31788215441962,7.47375965157291,-0.662403459135925,0.270509588989228,0.535194653704512,302.470046694653,0.856546122948982,466.05659257682
"95",1980-04-04,46.1564595809441,47575,4,95,1980.25831056466,1564,1980,"A",95,3.83203692040531,13.1875598802697,8.95945019104951,4.920903825943,0.25879314992041,170.688335435872,680691.103673856,5.36286551061307,18236.0456294362
"96",1980-04-05,27.0425882820869,47576,4,96,1980.2610428051,1564,1980,"A",96,3.29741296708523,16.0071087258366,9.80895558210984,3.56311441407969,0.323932304854473,100.966393084566,235905.920511545,9.83637459636242,27426.3937491505
"97",1980-04-06,8.35346967875982,47577,4,97,1980.26377504554,1564,1980,"A",97,2.12267698294432,16.2215077054852,10.0354903530593,-0.675580251053798,0.294770662674564,0.532440450381663,384.28345365193,5.70496983839577,17132.588693997
"98",1980-04-07,6.03148827652828,47578,4,98,1980.26650728597,1564,1980,"A",98,1.79699379231392,15.5257223375691,10.1836818490553,-0.66190513363808,0.261721403197956,0.534247516263024,278.407379327453,5.92351254470646,13334.0801800042
"99",1980-04-08,6.73940943574521,47579,4,99,1980.26923952641,1564,1980,"A",99,1.90797230027597,15.2789612477849,10.3516951375095,-0.670072077016159,0.27278617450669,0.531856546022627,309.692075736477,0.793524493209122,410.419889702583
"100",1980-04-09,17.2449594385245,47580,4,100,1980.27197176685,1564,1980,"A",100,2.84751989431439,16.8727951719647,10.8415765796876,1.10249463087693,0.336343303450153,5.62211121084563,8376.74609384795,6.28735369833706,16547.940482658
"101",1980-04-10,12.0063428603192,47581,4,101,1980.27470400729,1564,1980,"A",101,2.48543508183646,17.6535310789869,11.1190816741006,-0.119377573957661,0.321267369030662,1.03542744238054,1074.09861044964,3.86794821915621,7288.60643622207
"102",1980-04-11,7.58891482680553,47582,4,102,1980.27743624772,1564,1980,"A",102,2.02668860711535,12.1438818283956,11.2965339113444,-0.690613926073468,0.284343558904133,0.523250046850182,343.085763340918,3.14369953808163,5457.66699380913
"103",1980-04-12,6.76772628211389,47583,4,103,1980.28016848816,1564,1980,"A",103,1.91216517853601,9.24747297125663,11.4513326714931,-0.677175000231833,0.272619659342078,0.528365691826502,308.952090357826,7.1533297565999,20491.127383884
"104",1980-04-13,6.22970620110902,47584,4,104,1980.2829007286,1564,1980,"A",104,1.82932917295686,8.94407818873509,11.5929169033365,-0.664894328142514,0.264096704974762,0.533397337234245,287.099311630166,7.15055799142649,21042.1936189594
"105",1980-04-14,16.1972361228834,47585,4,105,1980.28563296903,1564,1980,"A",105,2.7848406179843,10.3963278810715,12.0573131837828,0.722253420840731,0.334927498437746,3.79999801230342,5317.87378220061,1.52105063721915,1767.88813979354
"106",1980-04-15,39.3604164524615,47586,4,106,1980.28836520947,1564,1980,"A",106,3.67276065272923,15.0564717406024,13.1994259873195,5.27731682211566,0.280192400105476,215.628897720377,733297.81364288,13.8468557543398,39207.9231219521
"107",1980-04-16,15.885750812828,47587,4,107,1980.29109744991,1564,1980,"A",107,2.76542253212719,14.8622990797887,12.9832740600386,0.597916988272199,0.33444303227848,3.26425897230613,4480.28967939205,2.74612696702951,11211.5790678294
"108",1980-04-17,7.64554851954289,47588,4,108,1980.29382969035,1564,1980,"A",108,2.03412358560287,14.2393284596778,12.2187192080843,-0.715143631210587,0.28421915101228,0.510858782024639,337.460740237782,3.17133273734419,5742.31493196008
"109",1980-04-18,5.91822089105357,47589,4,109,1980.29656193078,1564,1980,"A",109,1.77803587856931,14.0006578974275,12.1356564587362,-0.652452349495863,0.258164257975692,0.539138114692941,275.679802385769,1.58371471243721,1959.98879751036
"110",1980-04-19,5.09703234636192,47590,4,110,1980.29929417122,1564,1980,"A",110,1.62865847749471,13.7619873351772,12.1262175099466,-0.565079372150695,0.240138524262093,0.591874848799986,260.65197354225,6.32719093839722,18639.0999552077
"111",1980-04-20,4.38911118714499,47591,4,111,1980.30202641166,1564,1980,"A",111,1.47912674352374,13.4990451903252,11.6495505960739,-0.436769328050646,0.219779333869418,0.674831632974511,255.909116424477,9.5665028210433,23340.6889053549
"112",1980-04-21,3.93604164524615,47592,4,112,1980.30475865209,1564,1980,"A",112,1.37017555973519,11.7474459792341,11.1407912563166,-0.341525788603759,0.204969510345816,0.73680833622241,250.569356768865,9.6059255188407,34572.3146438341
"113",1980-04-22,3.65287318155938,47593,4,113,1980.30749089253,1564,1980,"A",113,1.29551403096617,6.64636836910527,10.9925997603205,-0.274520258870937,0.194832770151332,0.780751152698473,246.411499434954,3.74271479344624,7409.89278982523
"114",1980-04-23,3.39802156424128,47594,4,114,1980.31022313297,1564,1980,"A",114,1.22319336938654,4.8624070478786,10.8661178465405,-0.211187197787937,0.186171580895147,0.825109506782037,242.243127092665,8.34031943355396,23521.7602343131
"115",1980-04-24,3.14316994692319,47595,4,115,1980.31295537341,1564,1980,"A",115,1.14523182791683,4.21921010893293,10.5470813774534,-0.154361670949108,0.182497296363758,0.878699407555699,238.628295665995,6.65627269325076,20549.3510130156
"116",1980-04-25,3.19980363966054,47596,4,116,1980.31568761384,1564,1980,"A",116,1.16308944531684,3.83086478730535,10.4224872534312,-0.164365430890596,0.183276927447503,0.869009478521022,240.248997412221,4.68777295224761,10986.7952883176
"117",1980-04-26,3.11485310055451,47597,4,117,1980.31841985428,1564,1980,"A",117,1.13618199239691,3.54769632361858,10.3441439784778,-0.143935073943377,0.181983449104119,0.888414357774719,239.093010739445,1.04117860409308,715.629772746527
"118",1980-04-27,3.0015857150798,47598,4,118,1980.32115209472,1564,1980,"A",118,1.09914072071656,3.34947839903784,10.2752396523141,-0.116630072375185,0.180238143792923,0.914494236788611,237.162197174472,0.948216363025381,439.497423584056
"119",1980-04-28,6.93762736032595,47599,4,119,1980.32388433515,1564,1980,"A",119,1.93695983714922,3.77827635833495,10.2629690188876,-0.698836265485379,0.273047120526727,0.518838996602399,310.997803832599,5.86704961408206,16693.4029475775
"120",1980-04-29,5.32356711731134,47600,4,120,1980.32661657559,1564,1980,"A",120,1.67214358943445,4.01694692058523,10.211998695424,-0.565600594258858,0.244847261981782,0.589390551303687,271.093837666261,5.41567519303009,16173.5824437965
"121",1980-04-30,7.39069690222479,47601,4,121,1980.32934881603,1564,1980,"A",121,2.00022203392719,4.58732911172573,10.0949557304335,-0.724186488668889,0.279321354970431,0.506998190587784,323.746844251165,1.0804687688441,585.422190971738
