Date,"Flow, CFS"
2002-04-19,261.48
2002-04-20,241.48000000000002
2002-04-21,240.96
2002-04-22,199.61
2002-04-23,152.64
2002-04-24,195.21
2002-04-25,140.55
2002-04-26,100.96
2002-04-27,79.6
2002-04-28,132.49
2002-04-29,245.41500000000002
2002-04-30,205.07
2002-05-01,152.64
2002-05-02,484.7033333333334
2002-05-03,586.4666666666667
2002-05-04,313.34000000000003
2002-05-05,180.42
2002-05-06,136.52
2002-05-07,117.16
2002-05-08,185.35
2002-05-09,291.3
2002-05-10,213.87
2002-05-11,132.49
2002-05-12,152.945
2002-05-13,1400.5833333333333
2002-05-14,3337.866666666667
2002-05-15,1262.3333333333333
2002-05-16,421.92
2002-05-17,497.46
2002-05-18,363.4
2002-05-19,319.32
2002-05-20,263.61
2002-05-21,195.21
2002-05-22,144.58
2002-05-23,120.4
2002-05-24,104.2
2002-05-25,100.96
2002-05-26,140.55
2002-05-27,144.58
2002-05-28,166.52999999999997
2002-05-29,132.49
2002-05-30,152.64
2002-05-31,453.7866666666667
2002-06-01,214.46
2002-06-02,110.68
2002-06-03,88.22
2002-06-04,314.15999999999997
2002-06-05,152.425
2002-06-06,100.96000000000001
2002-06-07,257.22
2002-06-09,152.64
2002-06-10,100.96
2002-06-11,76.8
2002-06-12,267.682
2002-06-13,281.37
2002-06-14,165.63
2002-06-15,107.44
2002-06-16,91.24
2002-06-17,90.06
2002-06-18,76.8
2002-06-19,53.586
2002-06-20,38.62
2002-06-21,34.114
2002-06-22,28.106
2002-06-23,20.57
2002-06-24,19.56
2002-06-25,16.53
2002-06-26,14.51
2002-06-27,12.95
2002-06-28,11.85
2002-06-29,10.75
2002-06-30,10.75
2002-07-01,10.2
2002-07-02,9.1
2002-07-03,8.55
2002-07-04,7.65
2002-07-05,7.65
2002-07-06,6.6
2002-07-07,6.95
2002-07-08,6.775
2002-07-09,7.65
2002-07-10,5.2
2002-07-11,4.85
2002-07-12,4.33
2002-07-13,3.99
2002-07-14,3.82
2002-07-15,3.65
2002-07-16,3.65
2002-07-17,3.48
2002-07-18,3.65
2002-07-19,3.65
2002-07-20,3.31
2002-07-21,2.97
2002-07-22,2.7515
2002-07-23,2.703
2002-07-24,3.48
2002-07-25,4.16
2002-07-26,5.2
2002-07-27,4.33
2002-07-28,3.82
2002-07-29,55.68333333333334
2002-07-30,29.103
2002-07-31,12.4
2002-08-01,8.0
2002-08-02,6.95
2002-08-03,5.9
2002-08-04,4.85
2002-08-05,4.415
2002-08-06,4.5
2002-08-07,4.16
2002-08-08,3.65
2002-08-09,3.31
2002-08-10,3.14
2002-08-11,3.14
2002-08-12,2.97
2002-08-13,3.0833333333333335
2002-08-14,4.42
2002-08-15,3.99
2002-08-18,3.31
2002-08-19,3.48
2002-08-20,4.16
2002-08-21,3.48
2002-08-22,3.65
2002-08-23,16.53
2002-08-24,64.56533333333333
2002-08-25,25.576666666666664
2002-08-26,11.024999999999999
2002-08-27,6.6
2002-08-28,7.65
2002-08-29,6.25
2002-08-30,5.55
2002-08-31,5.2
2002-09-01,4.33
2002-09-02,4.59
2002-09-03,5.2
2002-09-04,3.99
2002-09-05,3.65
2002-09-06,3.65
2002-09-07,3.65
2002-09-08,3.31
2002-09-09,3.055
2002-09-10,2.8
2002-09-11,2.703
2002-09-12,2.605
2002-09-13,2.508
2002-09-14,2.703
2002-09-15,3.65
2002-09-16,6.7
2002-09-17,6.95
2002-09-18,6.95
2002-09-19,6.25
2002-09-20,6.1
2002-09-21,10.0
2002-09-22,8.9
2002-09-23,6.8
2002-09-24,7.3
2002-09-25,5.55
2002-09-26,5.55
2002-09-27,209.668
2002-09-28,315.6066666666666
2002-09-29,138.04
2002-09-30,62.393
2002-10-01,26.604
2002-10-02,16.53
2002-10-03,12.4
2002-10-04,9.65
2002-10-05,8.55
2002-10-06,7.65
2002-10-07,6.775
2002-10-08,5.2
2002-10-09,4.5
2002-10-10,4.85
2002-10-11,5.2
2002-10-12,4.5
2002-10-13,4.85
2002-10-14,4.415
2002-10-15,4.33
2002-10-16,4.33
2002-10-17,4.33
2002-10-18,5.55
2002-10-19,7.65
2002-10-20,7.65
2002-10-21,7.825
2002-10-22,6.95
2002-10-23,6.95
2002-10-24,6.6
2002-10-25,5.9
2002-10-26,26.604
2002-10-27,17.54
2002-10-28,12.95
2002-10-29,10.75
2002-10-30,10.2
2002-10-31,8.55
2002-11-01,8.0
2002-11-02,8.0
2002-11-03,7.3
2002-11-04,7.125
2002-11-05,6.95
2002-11-06,9.1
2002-11-07,8.55
2002-11-08,9.65
2002-11-09,9.1
2002-11-10,9.1
2002-11-11,146.4
2002-11-12,139.20666666666668
2002-11-13,147.04500000000002
2002-11-14,57.862
2002-11-15,32.612
2002-11-16,29.608
2002-11-17,32.612
2002-11-18,31.11
2002-11-19,27.355
2002-11-20,32.612
2002-11-21,28.106
2002-11-22,447.58200000000005
2002-11-23,670.3299999999999
2002-11-24,416.9666666666667
2002-11-25,344.515
2002-11-26,229.35
2002-11-27,200.14
2002-11-28,148.61
2002-11-29,291.3
2002-11-30,248.7
2002-12-01,195.21
2002-12-02,165.63
2002-12-03,117.16
2002-12-04,85.2
2002-12-05,180.42
2002-12-06,136.52
2002-12-07,85.2
2002-12-08,65.6
2002-12-09,46.739000000000004
2002-12-10,60.0
2002-12-11,65.6
2002-12-12,62.8
2002-12-13,51.448
2002-12-14,136.52
2002-12-15,314.65
2002-12-16,349.815
2002-12-17,353.24
2002-12-18,170.56
2002-12-19,282.78
2002-12-20,1718.4
2002-12-21,820.32
2002-12-22,353.24
2002-12-23,252.96
2002-12-24,205.07
2002-12-25,144.58
2002-12-26,113.92
2002-12-27,195.21
2002-12-28,148.61
2002-12-29,104.2
2002-12-30,100.96
2002-12-31,3121.6
2003-01-01,2792.5
2003-01-02,920.12
2003-01-03,569.65
2003-01-04,314.65
2003-01-05,233.22
2003-01-06,195.20999999999998
2003-01-07,152.64
2003-01-08,156.67
2003-01-09,300.64
2003-01-10,473.7
2003-01-11,323.99
2003-01-12,205.07
2003-01-13,190.27999999999997
2003-01-14,128.46
2003-01-15,97.72
2003-01-16,79.6
2003-01-17,54.0
2003-01-18,50.0
2003-01-19,152.64
2003-01-20,107.44
2003-01-21,110.68
2003-01-22,100.96
2003-01-23,94.48
2003-01-24,100.96
2003-01-25,94.48
2003-01-26,278.52
2003-01-27,274.26
2003-01-28,132.49
2003-01-29,20.0
2003-01-30,20.0
2003-01-31,21.0
2003-02-01,136.52
2003-02-02,156.67
2003-02-03,187.815
2003-02-04,5218.2
2003-02-05,8703.366666666667
2003-02-06,6999.966666666667
2003-02-07,5859.4
2003-02-08,3745.1
2003-02-09,4008.8
2003-02-10,3936.6
2003-02-11,3086.2
2003-02-12,2759.5
2003-02-13,2962.9
2003-02-14,2125.2
2003-02-15,2809.0
2003-02-16,1346.8
2003-02-17,3077.3500000000004
2003-02-18,3050.8
2003-02-19,3015.4
2003-02-20,2392.2
2003-02-21,2564.0
2003-02-22,4436.4
2003-02-23,8119.166666666667
2003-02-24,10065.366666666667
2003-02-25,8627.9
2003-02-26,6369.0
2003-02-27,5387.0
2003-02-28,5337.8
2003-03-01,4862.6
2003-03-02,4589.6
2003-03-03,3756.05
2003-03-04,4862.6
2003-03-05,6973.0
2003-03-06,12035.0
2003-03-07,9295.9
2003-03-08,8602.1
2003-03-09,14307.0
2003-03-10,11762.0
2003-03-11,8133.0
2003-03-12,8712.55
2003-03-13,10252.0
2003-03-14,12114.0
2003-03-15,11429.5
2003-03-17,1077.4
2003-03-18,795.48
2003-03-19,567.4
2003-03-20,467.76
2003-03-21,378.64
2003-03-22,358.32
2003-03-23,295.97
2003-03-24,249.09000000000003
2003-03-25,205.07
2003-03-26,533.2666666666667
2003-03-27,445.47
2003-03-28,278.52
2003-03-29,562.125
2003-03-30,537.4533333333334
2003-03-31,390.12
2003-04-01,261.48
2003-04-02,217.74
2003-04-03,170.56
2003-04-04,357.4
2003-04-05,3466.1
2003-04-06,2042.4666666666665
2003-04-07,977.7866666666665
2003-04-08,1947.2666666666667
2003-04-09,1034.6
2003-04-10,479.64
2003-04-11,338.0
2003-04-12,261.48
2003-04-13,210.0
2003-04-14,154.655
2003-04-15,124.43
2003-04-16,107.44
2003-04-17,91.24
2003-04-18,79.6
2003-04-19,71.2
2003-04-20,68.4
2003-04-21,68.4
2003-04-22,70.3
2003-04-23,65.6
2003-04-24,55.724
2003-04-25,49.31
2003-04-26,51.448
2003-04-27,45.034
2003-04-28,41.827
2003-04-29,35.616
2003-04-30,32.612
2003-05-01,31.11
2003-05-02,49.31
2003-05-03,528.98
2003-05-04,237.07000000000002
2003-05-05,173.02499999999998
2003-05-06,229.35
2003-05-07,229.35
2003-05-08,1473.66
2003-05-09,2855.0
2003-05-10,3258.633333333333
2003-05-11,1219.5333333333333
2003-05-12,560.5233333333333
2003-05-13,644.1899999999999
2003-05-14,527.855
2003-05-15,282.78
2003-05-16,229.35
2003-05-17,195.21
2003-05-18,148.61
2003-05-19,124.43
2003-05-20,267.655
2003-05-21,424.55999999999995
2003-05-22,276.8
2003-05-23,156.67
2003-05-24,113.92
2003-05-25,94.48
2003-05-26,79.6
2003-05-27,69.80000000000001
2003-05-28,65.6
2003-05-29,57.862
2003-05-30,53.586
2003-05-31,263.31199999999995
2003-06-01,576.5433333333334
2003-06-02,299.53499999999997
2003-06-03,156.67
2003-06-04,120.4
2003-06-05,124.43
2003-06-06,107.44
2003-06-07,85.2
2003-06-08,140.6
2003-06-09,1148.3799999999999
2003-06-10,614.5633333333334
2003-06-11,299.33000000000004
2003-06-12,217.74
2003-06-13,455.88
2003-06-14,871.82
2003-06-15,447.42
2003-06-16,190.28
2003-06-17,113.92
2003-06-18,94.48
2003-06-19,88.0
2003-06-20,68.4
2003-06-21,55.724
2003-06-22,49.31
2003-06-23,43.965
2003-06-24,35.616
2003-06-25,31.11
2003-06-26,25.102
2003-06-27,31.11
2003-06-28,23.6
2003-06-29,21.58
2003-06-30,23.6
2003-07-01,19.56
2003-07-02,17.54
2003-07-03,248.37
2003-07-04,110.68
2003-07-05,55.724
2003-07-06,37.118
2003-07-07,37.118
2003-07-08,180.42
2003-07-09,828.04
2003-07-10,1320.0533333333335
2003-07-11,401.15999999999997
2003-07-12,229.35
2003-07-13,136.52
2003-07-14,91.46000000000001
2003-07-15,60.0
2003-07-16,47.172
2003-07-17,37.118
2003-07-18,31.11
2003-07-19,26.604
2003-07-20,22.59
2003-07-21,28.093
2003-07-22,55.724
2003-07-23,221.61
2003-07-24,104.2
2003-07-25,60.0
2003-07-26,42.896
2003-07-27,34.114
2003-07-28,395.26666666666665
2003-07-29,403.68666666666667
2003-07-30,176.39
2003-07-31,82.4
2003-08-01,57.123999999999995
2003-08-02,72.931
2003-08-03,328.175
2003-08-04,546.6833333333334
2003-08-05,343.4533333333334
2003-08-06,214.745
2003-08-07,128.46
2003-08-08,94.48
2003-08-09,76.8
2003-08-10,74.0
2003-08-11,68.4
2003-08-12,40.758
2003-08-13,26.604
2003-08-14,21.58
2003-08-15,19.56
2003-08-16,19.56
2003-08-17,53.586
2003-08-18,66.924
2003-08-19,57.862
2003-08-20,35.616
2003-08-21,25.102
2003-08-22,20.57
2003-08-23,13.5
2003-08-24,11.85
2003-08-25,11.3
2003-08-26,10.75
2003-08-27,10.2
2003-08-28,8.55
2003-08-29,7.65
2003-08-30,7.65
2003-08-31,11.3
2003-09-01,23.807
2003-09-02,31.11
2003-09-03,94.48
2003-09-04,68.4
2003-09-05,38.62
2003-09-06,26.604
2003-09-07,20.57
2003-09-08,16.53
2003-09-09,13.5
2003-09-10,12.4
2003-09-11,10.75
2003-09-12,9.65
2003-09-13,6.95
2003-09-14,6.25
2003-09-15,6.25
2003-09-16,6.6
2003-09-17,5.2
2003-09-18,4.5
2003-09-19,94.48
2003-09-20,373.56
2003-09-21,148.61
2003-09-22,69.8
2003-09-23,47.172
2003-09-24,113.92
2003-09-25,68.4
2003-09-26,40.758
2003-09-27,1035.4033333333334
2003-09-28,1968.4666666666665
2003-09-29,580.6266666666667
2003-09-30,268.065
2003-10-06,61.875
2003-10-07,52.15
2003-10-08,44.75
2003-10-09,35.5
2003-10-10,32.7
2003-10-11,31.3
2003-10-12,28.5
2003-10-13,26.4
2003-10-14,28.5
2003-10-15,782.7
2003-10-16,812.9666666666667
2003-10-17,263.0
2003-10-18,167.3
2003-10-19,124.4
2003-10-20,101.05000000000001
2003-10-21,84.15
2003-10-22,76.5
2003-10-23,69.75
2003-10-24,63.0
2003-10-25,67.5
2003-10-26,318.6
2003-10-27,464.4
2003-11-03,94.35
2003-11-04,94.35
2003-11-05,86.7
2003-11-06,81.6
2003-11-07,74.25
2003-11-08,67.5
2003-11-09,60.75
2003-11-10,55.125
2003-11-11,60.75
2003-11-12,79.05
2003-11-13,91.8
2003-11-14,121.2
2003-11-15,124.4
2003-11-16,99.45
2003-11-17,89.25
2003-11-18,81.6
2003-11-19,264.75
2003-11-20,547.7666666666668
2003-11-21,357.5
2003-11-22,184.2
2003-11-23,141.4
2003-11-24,127.6
2003-11-25,111.6
2003-11-26,105.2
2003-11-27,450.45000000000005
2003-11-28,3062.0
2003-11-29,3774.0
2003-11-30,1882.3333333333333
2003-12-01,791.55
2003-12-02,561.6
2003-12-03,349.2
2003-12-04,239.0
2003-12-05,179.8
2003-12-06,156.2
2003-12-07,156.2
2003-12-08,141.4
2003-12-09,134.0
2003-12-10,337.8
2003-12-11,2192.3333333333335
2003-12-12,1121.0
2003-12-13,354.9
2003-12-14,234.2
2003-12-15,199.6
2003-12-16,194.1
2003-12-17,601.4666666666667
2003-12-18,503.40000000000003
2003-12-19,243.8
2003-12-20,184.2
2003-12-21,159.9
2003-12-22,139.55
2003-12-23,742.3
2003-12-24,2670.0
2003-12-25,1215.0
2003-12-26,522.6
2003-12-27,354.9
2003-12-28,268.2
2003-12-29,478.6
2003-12-30,2106.0
2003-12-31,1369.0
2004-01-01,492.8
2004-01-02,416.8
2004-01-03,546.0
2004-01-04,1259.0
2004-01-05,4964.5
2004-01-06,2319.0
2004-01-07,690.3333333333334
2004-01-08,569.4
2004-01-09,546.0
2004-01-10,478.0
2004-01-11,320.7
2004-01-12,440.6
2004-01-13,304.6
2004-01-14,239.0
2004-01-15,219.8
2004-01-16,197.4
2004-01-17,188.6
2004-01-18,263.0
2004-01-19,294.20000000000005
2004-01-20,360.6
2004-01-21,410.4
2004-01-22,299.4
2004-01-23,253.4
2004-01-24,315.0
2004-01-25,248.6
2004-01-26,222.39999999999998
2004-01-27,289.0
2004-01-28,304.6
2004-01-29,349.2
2004-01-30,384.8
2004-01-31,360.6
2004-02-01,294.2
2004-02-02,286.4
2004-02-03,289.0
2004-02-04,546.0
2004-02-05,1007.2
2004-02-06,1007.2
2004-02-07,1325.0
2004-02-08,1325.0
2004-02-09,1171.0
2004-02-10,797.0
2004-02-11,648.2
2004-02-12,640.3
2004-02-13,569.4
2004-02-14,478.6
2004-02-15,457.3
2004-02-16,416.8
2004-03-14,114.8
2004-03-15,108.4
2004-03-16,114.8
2004-03-17,111.6
2004-03-18,114.8
2004-03-19,343.5
2004-03-20,482.85
2004-03-21,919.6999999999999
2004-03-22,436.0
2004-03-29,385.5
2004-03-30,2404.9666666666667
2004-03-31,3760.3333333333335
2004-04-01,2718.3333333333335
2004-04-02,3601.3333333333335
2004-04-03,2212.0
2004-04-04,1244.4333333333334
2004-04-05,775.25
2004-04-06,436.0
2004-04-07,315.0
2004-04-08,268.2
2004-04-09,234.2
2004-04-10,188.6
2004-04-11,152.5
2004-04-12,134.0
2004-04-13,185.53333333333333
2004-04-14,1137.4666666666667
2004-04-15,1061.0
2004-04-16,354.9
2004-04-17,234.2
2004-04-18,206.2
2004-04-19,372.0
2004-04-20,206.2
2004-04-21,156.2
2004-04-22,137.7
2004-04-23,684.7
2004-04-24,734.3000000000001
2004-04-25,313.15
2004-04-26,416.8
2004-04-27,343.5
2004-04-28,206.2
2004-04-29,156.2
2004-04-30,124.4
2004-05-01,124.4
