Great Lakes Coastal Forecasting System (Nowcast Forcing Data),
2006-05-13,0.7265375
2006-05-14,0.572870833
2006-05-15,0.799545833
2006-05-16,0.914683333
2006-05-17,0.711179167
2006-05-18,0.678091667
2006-05-19,0.7250375
2006-05-20,0.677195833
2006-05-21,0.815879167
2006-05-22,0.890454167
2006-05-23,0.304908333
2006-05-24,0.20685
2006-05-25,0.3737625
2006-05-26,0.9192125
2006-05-27,0.591479167
2006-05-28,0.1694
2006-05-29,0.092158333
2006-05-30,0.167558333
2006-05-31,0.1977875
2006-06-01,0.799991667
2006-06-02,0.642179167
2006-06-03,0.946941667
2006-06-04,0.766575
2006-06-05,0.423529167
2006-06-06,0.3961125
2006-06-07,0.150720833
2006-06-08,0.49275
2006-06-09,0.823716667
2006-06-10,0.421054167
2006-06-11,0.456166667
2006-06-12,0.690316667
2006-06-13,0.48265
2006-06-14,0.5287375
2006-06-15,0.170316667
2006-06-16,0.170145833
2006-06-17,0.116445833
2006-06-18,0.1980875
2006-06-19,0.642175
2006-06-20,0.4589875
2006-06-21,0.367141667
2006-06-22,0.6816875
2006-06-23,0.681329167
2006-06-24,0.579083333
2006-06-25,0.503345833
2006-06-26,0.6296375
2006-06-27,0.725158333
2006-06-28,0.432404167
2006-06-29,0.583020833
2006-06-30,0.323625
2006-07-01,0.378020833
2006-07-02,0.588108333
2006-07-03,0.634391667
2006-07-04,0.582441667
2006-07-05,0.409758333
2006-07-06,0.398779167
2006-07-07,0.1014875
2006-07-08,0.152
2006-07-09,0.3535
2006-07-10,0.616875
2006-07-11,0.45505
2006-07-12,0.929854167
2006-07-13,0.239945833
2006-07-14,0.27265
2006-07-15,0.542070833
2006-07-16,0.172433333
2006-07-17,0.1549
2006-07-18,0.246966667
2006-07-19,0.15155
2006-07-20,0.3315
2006-07-21,0.560329167
2006-07-22,0.766008333
2006-07-23,0.495345833
2006-07-24,0.245920833
2006-07-25,0.4295625
2006-07-26,0.329841667
2006-07-27,0.7819375
2006-07-28,0.736129167
2006-07-29,0.511758333
2006-07-30,0.596308333
2006-07-31,0.2981625
2006-08-01,0.231058333
2006-08-02,0.315529167
2006-08-03,0.812158333
2006-08-04,0.411866667
2006-08-05,0.188116667
2006-08-06,0.399770833
2006-08-07,0.362625
2006-08-08,0.170870833
2006-08-09,0.069466667
2006-08-10,0.36905
2006-08-11,0.185241667
2006-08-12,0.14505
2006-08-13,0.142954167
2006-08-14,0.413408333
2006-08-15,0.3505875
2006-08-16,0.212654167
2006-08-17,0.216770833
2006-08-18,0.476366667
2006-08-19,0.9671625
2006-08-20,0.894475
2006-08-21,0.252458333
2006-08-22,0.342233333
2006-08-23,0.414354167
2006-08-24,0.760629167
2006-08-25,0.83645
2006-08-26,0.699645833
2006-08-27,0.658225
2006-08-28,0.9793625
2006-08-29,0.8719875
2006-08-30,0.360741667
2006-08-31,0.132245833
2006-09-01,0.257608333
2006-09-02,0.765
2006-09-03,0.952133333
2006-09-04,0.80695
2006-09-05,0.667275
2006-09-06,0.6083125
2006-09-07,0.420079167
2006-09-08,0.105154167
2006-09-09,0.770729167
2006-09-10,0.672854167
2006-09-11,0.5266
2006-09-12,0.667079167
2006-09-13,0.965029167
2006-09-14,0.942775
2006-09-15,0.9519875
2006-09-16,0.721870833
2006-09-17,0.20565
2006-09-18,0.470083333
2006-09-19,0.814508333
2006-09-20,0.74145
2006-09-21,0.4631
2006-09-22,0.421866667
2006-09-23,0.939466667
2006-09-24,0.852366667
2006-09-25,0.702791667
2006-09-26,0.294604167
2006-09-27,0.501808333
2006-09-28,0.995145833
2006-09-29,0.638866667
2006-09-30,0.7443125
2006-10-01,0.718079167
2006-10-02,0.252108333
2006-10-03,0.492658333
2006-10-04,0.712975
2006-10-05,0.3314
2006-10-06,0.241258333
2006-10-07,0.033758333
2006-10-08,0.104279167
2006-10-09,0.206266667
2006-10-10,0.574258333
2006-10-11,0.94315
2006-10-12,0.908879167
2006-10-13,0.8444
2006-10-14,0.8111375
2006-10-15,0.507004167
2006-10-16,0.333775
2006-10-17,0.9996125
2006-10-18,0.955054167
2006-10-19,0.9977375
2006-10-20,0.9282375
2006-10-21,0.938025
2006-10-22,0.9465
2006-10-23,0.7915375
2006-10-24,0.874970833
2006-10-25,0.918283333
2006-10-26,0.549725
2006-10-27,0.744983333
2006-10-28,0.957695833
2006-10-29,0.603141667
2006-10-30,0.080270833
2006-10-31,0.516891667
2006-11-01,0.433479167
2006-11-02,0.5784875
2006-11-03,0.613441667
2006-11-04,0.761295833
2006-11-05,0.7748125
2006-11-06,0.2923875
2006-11-07,0.893820833
2006-11-08,0.972683333
2006-11-09,0.647645833
2006-11-10,0.5160625
2006-11-11,0.823995833
2006-11-12,0.997154167
2006-11-13,0.9977375
2006-11-14,0.997033333
2006-11-15,0.8762125
2006-11-16,0.8762125
2006-11-17,0.947545833
2006-11-18,0.934695833
2006-11-19,0.999920833
2006-11-20,0.9658375
2006-11-21,0.574479167
2006-11-22,0.039829167
2006-11-23,0.2146625
2006-11-24,0.404008333
2006-11-25,0.1364625
2006-11-26,0.3987375
2006-11-27,0.4293375
2006-11-28,0.723495833
2006-11-29,0.704495833
2006-11-30,0.906
2006-12-01,0.968758333
2006-12-02,0.816029167
2006-12-03,0.768595833
2006-12-04,0.767266667
2006-12-05,0.646170833
2006-12-06,0.8237125
2006-12-07,0.921183333
2006-12-08,0.755416667
2006-12-09,0.587395833
2006-12-10,0.091570833
2006-12-11,0.954391667
2006-12-12,0.632975
2006-12-13,0.7686875
2006-12-14,0.2585375
2006-12-15,0.772333333
2006-12-16,0.591779167
2006-12-17,0.983579167
2006-12-18,0.871716667
2006-12-19,0.7057
2006-12-20,0.247541667
2006-12-21,0.507420833
2006-12-22,0.952970833
2006-12-23,0.910720833
2006-12-24,0.796245833
2006-12-25,0.547341667
2006-12-26,1
2006-12-27,0.893541667
2006-12-28,0.8122
2006-12-29,0.7835625
2006-12-30,0.862158333
2006-12-31,0.706408696
2007-01-01,0.855933333
2007-01-02,0.384220833
2007-01-03,0.126270833
2007-01-04,0.419416667
2007-01-05,0.993783333
2007-01-06,0.921320833
2007-01-07,0.792241667
2007-01-08,0.897204167
2007-01-09,0.735079167
2007-01-10,0.655504167
2007-01-11,0.626704167
2007-01-12,0.989616667
2007-01-13,0.998079167
2007-01-14,1
2007-01-15,1
2007-01-16,0.801220833
2007-01-17,0.755683333
2007-01-18,0.4566875
2007-01-19,0.895291667
2007-01-20,0.655283333
2007-01-21,0.540191667
2007-01-22,0.981270833
2007-01-23,0.964375
2007-01-24,0.9025
2007-01-25,0.9024125
2007-01-26,0.936820833
2007-01-27,0.985916667
2007-01-28,0.903441667
2007-01-29,0.738133333
2007-01-30,0.912858333
2007-01-31,0.6628
2007-02-01,0.813091667
2007-02-02,0.975920833
2007-02-03,0.641875
2007-02-04,0.6377125
2007-02-05,0.609408333
2007-02-06,0.834425
2007-02-07,0.430291667
2007-02-08,0.717145833
2007-02-09,0.839754167
2007-02-10,0.808729167
2007-02-11,0.8667625
2007-02-12,0.92805
2007-02-13,0.687154167
2007-02-14,0.957025
2007-02-15,0.649925
2007-02-16,0.5655375
2007-02-17,0.634545833
2007-02-18,0.797691667
2007-02-19,0.560566667
2007-02-20,0.741733333
2007-02-21,0.395554167
2007-02-22,0.743954167
2007-02-23,0.600054167
2007-02-24,0.273108333
2007-02-25,0.517575
2007-02-26,1
2007-02-27,1
2007-02-28,0.7819125
2007-03-01,0.7672375
2007-03-02,0.853416667
2007-03-03,0.786895833
2007-03-04,0.930866667
2007-03-05,0.787520833
2007-03-06,0.532745833
2007-03-07,0.566945833
2007-03-08,0.540045833
2007-03-09,0.078141667
2007-03-10,0.759475
2007-03-11,0.3434
2007-03-12,0.499975
2007-03-13,0.5033
2007-03-14,0.80655
2007-03-15,0.588258333
2007-03-16,0.7115625
2007-03-17,0.757695833
2007-03-18,0.364166667
2007-03-19,0.678254167
2007-03-20,0.253145833
2007-03-21,0.385716667
2007-03-22,0.7162
2007-03-23,0.28805
2007-03-24,0.798995833
2007-03-25,0.749979167
2007-03-26,0.664683333
2007-03-27,0.6165875
2007-03-28,0.3824375
2007-03-29,0.037266667
2007-03-30,0.36925
2007-03-31,0.710170833
2007-04-01,0.750254167
2007-04-02,0.6257625
2007-04-03,0.417691667
2007-04-04,0.965070833
2007-04-05,0.964116667
2007-04-06,0.924925
2007-04-07,0.76065
2007-04-08,0.963533333
2007-04-09,0.8227
2007-04-10,0.64175
2007-04-11,0.463829167
2007-04-12,0.926508333
2007-04-13,0.863404167
2007-04-14,0.492483333
2007-04-15,1
2007-04-16,0.99995
2007-04-17,0.978675
2007-04-18,0.78785
2007-04-19,0.1560875
2007-04-20,0.0497125
2007-04-21,0.066191667
2007-04-22,0.035804167
2007-04-23,0.419829167
2007-04-24,0.3595125
2007-04-25,0.6951125
2007-04-26,0.6654125
2007-04-27,0.8434375
2007-04-28,0.9830125
2007-04-29,0.334858333
2007-04-30,0.327175
2007-05-01,0.674345833
2007-05-02,0.276120833
2007-05-03,0.0355625
2007-05-04,0.055420833
2007-05-05,0.114791667
2007-05-06,0.027245833
2007-05-07,0.077133333
2007-05-08,0.070066667
2007-05-09,0.1543
2007-05-10,0.510475
2007-05-11,0.291208333
2007-05-12,0.502783333
2007-05-13,0.080095833
2007-05-14,0.399216667
2007-05-15,0.584579167
2007-05-16,0.987404167
2007-05-17,0.8332
2007-05-18,0.134183333
2007-05-19,0.151408333
2007-05-20,0.932595833
2007-05-21,0.123358333
2007-05-22,0.278066667
2007-05-23,0.062483333
2007-05-24,0.162458333
2007-05-25,0.200325
2007-05-26,0.70865
2007-05-27,0.5724
2007-05-28,0.163133333
2007-05-29,0.032441667
2007-05-30,0.042745833
2007-05-31,0.198591667
2007-06-01,0.3135
2007-06-02,0.303725
2007-06-03,0.578645833
2007-06-04,0.7417625
2007-06-05,0.633920833
2007-06-06,0.536779167
2007-06-07,0.166008333
2007-06-08,0.469054167
2007-06-09,0.130220833
2007-06-10,0.077816667
2007-06-11,0.196525
2007-06-12,0.1239375
2007-06-13,0.1740875
2007-06-14,0.147670833
2007-06-15,0.233608333
2007-06-16,0.3278125
2007-06-17,0.352279167
2007-06-18,0.074120833
2007-06-19,0.515991667
2007-06-20,0.273208333
2007-06-21,0.3787625
2007-06-22,0.146154167
2007-06-23,0.2324875
2007-06-24,0.2654875
2007-06-25,0.1027125
2007-06-26,0.0790125
2007-06-27,0.2529375
2007-06-28,0.716083333
2007-06-29,0.3457125
2007-06-30,0.307391667
2007-07-01,0.558941667
2007-07-02,0.208620833
2007-07-03,0.233483333
2007-07-04,0.8343
2007-07-05,0.552041667
2007-07-06,0.267258333
2007-07-07,0.3700875
2007-07-08,0.392720833
2007-07-09,0.304116667
2007-07-10,0.277408333
2007-07-11,0.467266667
2007-07-12,0.400125
2007-07-13,0.482941667
2007-07-14,0.50215
2007-07-15,0.557525
2007-07-16,0.460345833
2007-07-17,0.5794
2007-07-18,0.663125
2007-07-19,0.832270833
2007-07-20,0.420279167
2007-07-21,0.256054167
2007-07-22,0.281695833
2007-07-23,0.492766667
2007-07-24,0.7182375
2007-07-25,0.491008333
2007-07-26,0.370816667
2007-07-27,0.562116667
2007-07-28,0.456066667
2007-07-29,0.346370833
2007-07-30,0.2517625
2007-07-31,0.1166875
2007-08-01,0.063625
2007-08-02,0.057258333
2007-08-03,0.2120625
2007-08-04,0.105766667
2007-08-05,0.410220833
2007-08-06,0.6615625
2007-08-07,0.540508333
2007-08-08,0.474658333
2007-08-09,0.621275
2007-08-10,0.477266667
2007-08-11,0.204008333
2007-08-12,0.374816667
2007-08-13,0.237095833
2007-08-14,0.249279167
2007-08-15,0.490708333
2007-08-16,0.4760625
2007-08-17,0.373866667
2007-08-18,0.395475
2007-08-19,0.558029167
2007-08-20,0.690541667
2007-08-21,0.982795833
2007-08-22,0.808841667
2007-08-23,0.515291667
2007-08-24,0.352375
2007-08-25,0.584233333
2007-08-26,0.347758333
2007-08-27,0.1706625
2007-08-28,0.1676375
2007-08-29,0.145025
2007-08-30,0.558220833
2007-08-31,0.1654625
2007-09-01,0.204383333
2007-09-02,0.04795
2007-09-03,0.2326875
2007-09-04,0.409825
2007-09-05,0.464108333
2007-09-06,0.0358
2007-09-07,0.349183333
2007-09-08,0.691470833
2007-09-09,0.962216667
2007-09-10,0.523833333
2007-09-11,0.665683333
2007-09-12,0.5933125
2007-09-13,0.343445833
2007-09-14,0.31685
2007-09-15,0.7961125
2007-09-16,0.362908333
2007-09-17,0.048125
2007-09-18,0.058325
2007-09-19,0.0292
2007-09-20,0.311195833
2007-09-21,0.250204167
2007-09-22,0.2406125
2007-09-23,0.036754167
2007-09-24,0.007983333
2007-09-25,0.4332125
2007-09-26,0.802616667
2007-09-27,0.909858333
2007-09-28,0.573495833
2007-09-29,0.289220833
2007-09-30,0.318216667
2007-10-01,0.120404167
2007-10-02,0.680520833
2007-10-03,0.380270833
2007-10-04,0.190608333
2007-10-05,0.145325
2007-10-06,0.408825
2007-10-07,0.6752125
2007-10-08,0.407375
2007-10-09,0.438004167
2007-10-10,0.721970833
2007-10-11,0.799958333
2007-10-12,0.713883333
2007-10-13,0.6398875
2007-10-14,0.740525
2007-10-15,0.7246375
2007-10-16,0.473966667
2007-10-17,0.667933333
2007-10-18,0.5708875
2007-10-19,0.662325
2007-10-20,0.633891667
2007-10-21,0.059575
2007-10-22,0.271216667
2007-10-23,0.937329167
2007-10-24,0.5115
2007-10-25,0.366541667
2007-10-26,0.717433333
2007-10-27,0.9025625
2007-10-28,0.450475
2007-10-29,0.4219875
2007-10-30,0.150316667
2007-10-31,0.258795833
2007-11-01,0.6257125
2007-11-02,0.0956375
2007-11-03,0.369879167
2007-11-04,0.592429167
2007-11-05,0.709779167
2007-11-06,0.777904167
2007-11-07,0.866191667
2007-11-08,0.891954167
2007-11-09,0.960291667
2007-11-10,0.747975
2007-11-11,0.5219375
2007-11-12,0.997775
2007-11-13,0.351416667
2007-11-14,0.5891125
2007-11-15,0.885016667
2007-11-16,0.891166667
2007-11-17,0.905233333
2007-11-18,0.549004167
2007-11-19,0.732725
2007-11-20,0.931558333
2007-11-21,0.995191667
2007-11-22,0.995483333
2007-11-23,0.581716667
2007-11-24,0.716691667
2007-11-25,0.653604167
2007-11-26,0.974833333
2007-11-27,0.7771625
2007-11-28,0.5431125
2007-11-29,0.7926625
2007-11-30,0.642491667
2007-12-01,0.905266667
2007-12-02,0.999358333
2007-12-03,0.990379167
2007-12-04,0.885379167
2007-12-05,0.7022375
2007-12-06,0.679158333
2007-12-07,0.879395833
2007-12-08,0.732758333
2007-12-09,0.991958333
2007-12-10,0.913791667
2007-12-11,0.9456625
2007-12-12,0.6603125
2007-12-13,0.8755
2007-12-14,0.859366667
2007-12-15,0.645016667
2007-12-16,0.9923625
2007-12-17,0.832891667
2007-12-18,0.5594625
2007-12-19,0.905079167
2007-12-20,0.955495833
2007-12-21,0.125375
2007-12-22,0.7276
2007-12-23,0.802120833
2007-12-24,0.980708333
2007-12-25,0.877416667
2007-12-26,0.485545833
2007-12-27,0.855754167
2007-12-28,0.656841667
2007-12-29,0.982683333
2007-12-30,0.959841667
2007-12-31,0.898665217
2008-01-01,0.988641667
2008-01-02,0.646495833
2008-01-03,0.759629167
2008-01-04,0.7214875
2008-01-05,0.808775
2008-01-06,1
2008-01-07,0.95555
2008-01-08,0.7615375
2008-01-09,0.607691667
2008-01-10,0.329691667
2008-01-11,0.9519
2008-01-12,0.853641667
2008-01-13,0.557925
2008-01-14,0.9655625
2008-01-15,0.9585125
2008-01-16,0.851316667
2008-01-17,0.764416667
2008-01-18,0.796858333
2008-01-19,0.785041667
2008-01-20,0.471733333
2008-01-21,0.574525
2008-01-22,0.793508333
2008-01-23,0.804654167
2008-01-24,0.7885125
2008-01-25,0.577420833
2008-01-26,0.891925
2008-01-27,0.8155
2008-01-28,0.5650625
2008-01-29,0.955341667
2008-01-30,0.8558625
2008-01-31,0.575620833
2008-02-01,1
2008-02-02,0.999366667
2008-02-03,0.998725
2008-02-04,0.874433333
2008-02-05,0.995729167
2008-02-06,0.997866667
2008-02-07,0.969758333
2008-02-08,0.9929125
2008-02-09,0.95405
2008-02-10,0.801566667
2008-02-11,0.561983333
2008-02-12,0.749204167
2008-02-13,0.771491667
2008-02-14,0.732416667
2008-02-15,0.837279167
2008-02-16,0.41365
2008-02-17,0.596054167
2008-02-18,0.907329167
2008-02-19,0.866866667
2008-02-20,0.7500125
2008-02-21,0.644420833
2008-02-22,0.93195
2008-02-23,0.636033333
2008-02-24,0.098425
2008-02-25,0.581320833
2008-02-26,1
2008-02-27,0.875716667
2008-02-28,0.6689125
2008-02-29,0.65425
2008-03-01,0.915654167
2008-03-02,0.770675
2008-03-03,0.7282625
2008-03-04,0.9435875
2008-03-05,0.873675
2008-03-06,0.753891667
2008-03-07,0.9452375
2008-03-08,1
2008-03-09,0.5902625
2008-03-10,0.646316667
2008-03-11,0.631608333
2008-03-12,0.590725
2008-03-13,0.726054167
2008-03-14,0.60975
2008-03-15,0.747825
2008-03-16,0.676808333
2008-03-17,0.112925
2008-03-18,0.958425
2008-03-19,1
2008-03-20,0.931154167
2008-03-21,0.4716
2008-03-22,0.357175
2008-03-23,0.288358333
2008-03-24,0.497645833
2008-03-25,0.530808333
2008-03-26,0.435270833
2008-03-27,0.6901125
2008-03-28,0.8498875
2008-03-29,0.22525
2008-03-30,0.425425
2008-03-31,0.950941667
2008-04-01,0.8531125
2008-04-02,0.3445625
2008-04-03,0.122654167
2008-04-04,1
2008-04-05,0.585616667
2008-04-06,0.1722125
2008-04-07,0.171441667
2008-04-08,0.2056625
2008-04-09,0.371654167
2008-04-10,0.318983333
2008-04-11,0.808741667
2008-04-12,0.954170833
2008-04-13,0.756375
2008-04-14,0.384254167
2008-04-15,0.050691667
2008-04-16,0.052533333
2008-04-17,0.074066667
2008-04-18,0.030983333
2008-04-19,0.2445375
2008-04-20,0.5025875
2008-04-21,0.3070875
2008-04-22,0.176341667
2008-04-23,0.426741667
2008-04-24,0.056454167
2008-04-25,0.302066667
2008-04-26,0.365075
2008-04-27,0.2613625
2008-04-28,0.983933333
2008-04-29,0.372154167
2008-04-30,0.171933333
2008-05-01,0.570116667
2008-05-02,0.897941667
2008-05-03,0.859354167
2008-05-04,0.549075
2008-05-05,0.148308333
2008-05-06,0.352225
2008-05-07,0.571320833
2008-05-08,0.659670833
2008-05-09,0.220733333
2008-05-10,0.335520833
2008-05-11,0.58645
2008-05-12,0.5779125
2008-05-13,0.110608333
2008-05-14,0.4888625
2008-05-15,0.483466667
2008-05-16,0.4495625
2008-05-17,0.716229167
2008-05-18,0.7239
2008-05-19,0.7258875
2008-05-20,0.491158333
2008-05-21,0.875966667
2008-05-22,0.737166667
2008-05-23,0.474875
2008-05-24,0.3001375
2008-05-25,0.217533333
2008-05-26,0.5490375
2008-05-27,0.56905
2008-05-28,0.056925
2008-05-29,0.0467125
2008-05-30,0.376116667
2008-05-31,0.812825
2008-06-01,0.6729375
2008-06-02,0.148925
2008-06-03,0.790120833
2008-06-04,0.804270833
2008-06-05,0.619066667
2008-06-06,0.2131625
2008-06-07,0.4699
2008-06-08,0.563691667
2008-06-09,0.418608333
2008-06-10,0.439675
2008-06-11,0.263408333
2008-06-12,0.137875
2008-06-13,0.367604167
2008-06-14,0.633016667
2008-06-15,0.443820833
2008-06-16,0.609566667
2008-06-17,0.839
2008-06-18,0.786570833
2008-06-19,0.7866875
2008-06-20,0.609879167
2008-06-21,0.467783333
2008-06-22,0.5445375
2008-06-23,0.496904167
2008-06-24,0.420458333
2008-06-25,0.290704167
2008-06-26,0.647125
2008-06-27,0.509775
2008-06-28,0.6384875
2008-06-29,0.551045833
2008-06-30,0.628995833
2008-07-01,0.279083333
2008-07-02,0.210766667
2008-07-03,0.6297625
2008-07-04,0.1469
2008-07-05,0.2523875
2008-07-06,0.2892625
2008-07-07,0.222458333
2008-07-08,0.2566875
2008-07-09,0.706495833
2008-07-10,0.186929167
2008-07-11,0.609941667
2008-07-12,0.4840625
2008-07-13,0.637716667
2008-07-14,0.546095833
2008-07-15,0.18075
2008-07-16,0.331358333
2008-07-17,0.301004167
2008-07-18,0.199029167
2008-07-19,0.550575
2008-07-20,0.875420833
2008-07-21,0.698558333
2008-07-22,0.522320833
2008-07-23,0.6660125
2008-07-24,0.692970833
2008-07-25,0.256320833
2008-07-26,0.61135
2008-07-27,0.421670833
2008-07-28,0.5174
2008-07-29,0.287204167
2008-07-30,0.4238
2008-07-31,0.470766667
2008-08-01,0.424483333
2008-08-02,0.639508333
2008-08-03,0.480558333
2008-08-04,0.274441667
2008-08-05,0.5581125
2008-08-06,0.521329167
2008-08-07,0.538404167
2008-08-08,0.699608333
2008-08-09,0.516616667
2008-08-10,0.7649125
2008-08-11,0.666766667
2008-08-12,0.514183333
2008-08-13,0.353408333
2008-08-14,0.380295833
2008-08-15,0.4535625
2008-08-16,0.357845833
2008-08-17,0.502108333
2008-08-18,0.350308333
2008-08-19,0.504595833
2008-08-20,0.110691667
2008-08-21,0.024558333
2008-08-22,0.086908333
2008-08-23,0.269479167
2008-08-24,0.578516667
2008-08-25,0.4282875
2008-08-26,0.038929167
2008-08-27,0.085633333
2008-08-28,0.781354167
2008-08-29,0.8481125
2008-08-30,0.375079167
2008-08-31,0.2525
2008-09-01,0.1062625
2008-09-02,0.020029167
2008-09-03,0.108533333
2008-09-04,0.520691667
2008-09-05,0.4972125
2008-09-06,0.852929167
2008-09-07,0.452679167
2008-09-08,0.458425
2008-09-09,0.696416667
2008-09-10,0.1747375
2008-09-11,0.258795833
2008-09-12,0.800875
2008-09-13,0.954829167
2008-09-14,0.727866667
2008-09-15,0.866058333
2008-09-16,0.498783333
2008-09-17,0.302841667
2008-09-18,0.271141667
2008-09-19,0.074470833
2008-09-20,0.2870125
2008-09-21,0.699079167
2008-09-22,0.073983333
2008-09-23,0.0174125
2008-09-24,0.009904167
2008-09-25,0.0813
2008-09-26,0.42105
2008-09-27,0.803545833
2008-09-28,0.874179167
2008-09-29,0.842041667
2008-09-30,0.860979167
2008-10-01,0.858108333
2008-10-02,0.808425
2008-10-03,0.606316667
2008-10-04,0.52305
2008-10-05,0.6
2008-10-06,0.336158333
2008-10-07,0.050933333
2008-10-08,0.542041667
2008-10-09,0.359404167
2008-10-10,0.0013
2008-10-11,0.092125
2008-10-12,0.040583333
2008-10-13,0.139070833
2008-10-14,0.435541667
2008-10-15,0.478170833
2008-10-16,0.858095833
2008-10-17,0.458316667
2008-10-18,0.3645625
2008-10-19,0.197395833
2008-10-20,0.434270833
2008-10-21,0.985095833
2008-10-22,0.969154167
2008-10-23,0.402045833
2008-10-24,0.403816667
2008-10-25,0.8956375
2008-10-26,0.6274
2008-10-27,0.83835
2008-10-28,0.905429167
2008-10-29,0.895941667
2008-10-30,0.251720833
2008-10-31,0.152679167
2008-11-01,0.637233333
2008-11-02,0.1420125
2008-11-03,0.611475
2008-11-04,0.279654167
2008-11-05,0.036433333
2008-11-06,0.107358333
2008-11-07,0.490995833
2008-11-08,0.843429167
2008-11-09,0.917879167
2008-11-10,0.813504167
2008-11-11,0.882991667
2008-11-12,0.686320833
2008-11-13,0.930995833
2008-11-14,0.395241667
2008-11-15,0.892733333
2008-11-16,0.8874
2008-11-17,0.780204167
2008-11-18,0.749425
2008-11-19,0.822641667
2008-11-20,0.918575
2008-11-21,0.711033333
2008-11-22,0.831245833
2008-11-23,0.720629167
2008-11-24,0.6857875
2008-11-25,0.870241667
2008-11-26,0.987454167
2008-11-27,0.934941667
2008-11-28,0.9446625
2008-11-29,0.7314125
2008-11-30,0.703058333
2008-12-01,0.9366375
2008-12-02,0.9640375
2008-12-03,0.635995833
2008-12-04,0.903904167
2008-12-05,0.694175
2008-12-06,0.815095833
2008-12-07,0.737229167
2008-12-08,0.860016667
2008-12-09,0.934879167
2008-12-10,0.976470833
2008-12-11,0.612729167
2008-12-12,0.932241667
2008-12-13,0.661420833
2008-12-14,0.846466667
2008-12-15,0.8992
2008-12-16,0.7886
2008-12-17,0.993025
2008-12-18,0.962495833
2008-12-19,0.9968125
2008-12-20,0.804858333
2008-12-21,0.938358333
