Great Lakes Coastal Forecasting System (Nowcast Forcing Data),
2006-06-05,0.407208333
2006-06-06,0.360229167
2006-06-07,0.112420833
2006-06-08,0.407470833
2006-06-09,0.807433333
2006-06-10,0.426458333
2006-06-11,0.430691667
2006-06-12,0.704216667
2006-06-13,0.446720833
2006-06-14,0.4495875
2006-06-15,0.141375
2006-06-16,0.1181125
2006-06-17,0.066166667
2006-06-18,0.157158333
2006-06-19,0.610058333
2006-06-20,0.444733333
2006-06-21,0.338154167
2006-06-22,0.657991667
2006-06-23,0.680058333
2006-06-24,0.521741667
2006-06-25,0.484329167
2006-06-26,0.580541667
2006-06-27,0.704925
2006-06-28,0.452704167
2006-06-29,0.556429167
2006-06-30,0.263191667
2006-07-01,0.286704167
2006-07-02,0.5648875
2006-07-03,0.592225
2006-07-04,0.6024875
2006-07-05,0.375266667
2006-07-06,0.4084875
2006-07-07,0.085854167
2006-07-08,0.132054167
2006-07-09,0.3235625
2006-07-10,0.602333333
2006-07-11,0.418495833
2006-07-12,0.940766667
2006-07-13,0.267508333
2006-07-14,0.241920833
2006-07-15,0.544820833
2006-07-16,0.12415
2006-07-17,0.094291667
2006-07-18,0.222908333
2006-07-19,0.124420833
2006-07-20,0.3114375
2006-07-21,0.538570833
2006-07-22,0.775666667
2006-07-23,0.475470833
2006-07-24,0.2374125
2006-07-25,0.401541667
2006-07-26,0.249570833
2006-07-27,0.8028
2006-07-28,0.710854167
2006-07-29,0.4846125
2006-07-30,0.570479167
2006-07-31,0.298141667
2006-08-01,0.224245833
2006-08-02,0.2502875
2006-08-03,0.809041667
2006-08-04,0.4045625
2006-08-05,0.142325
2006-08-06,0.3635875
2006-08-07,0.343170833
2006-08-08,0.187920833
2006-08-09,0.051183333
2006-08-10,0.352175
2006-08-11,0.157845833
2006-08-12,0.098458333
2006-08-13,0.091504167
2006-08-14,0.393083333
2006-08-15,0.3451875
2006-08-16,0.194970833
2006-08-17,0.171333333
2006-08-18,0.466020833
2006-08-19,0.958366667
2006-08-20,0.8984
2006-08-21,0.252804167
2006-08-22,0.310741667
2006-08-23,0.393229167
2006-08-24,0.727441667
2006-08-25,0.782220833
2006-08-26,0.645066667
2006-08-27,0.6655625
2006-08-28,0.975333333
2006-08-29,0.899883333
2006-08-30,0.35275
2006-08-31,0.111591667
2006-09-01,0.213020833
2006-09-02,0.78755
2006-09-03,0.95015
2006-09-04,0.781516667
2006-09-05,0.5882125
2006-09-06,0.6028625
2006-09-07,0.410866667
2006-09-08,0.094283333
2006-09-09,0.717575
2006-09-10,0.7050125
2006-09-11,0.550645833
2006-09-12,0.7178875
2006-09-13,0.956658333
2006-09-14,0.936375
2006-09-15,0.93985
2006-09-16,0.6810125
2006-09-17,0.170641667
2006-09-18,0.420016667
2006-09-19,0.818183333
2006-09-20,0.761341667
2006-09-21,0.473320833
2006-09-22,0.397579167
2006-09-23,0.9407125
2006-09-24,0.877833333
2006-09-25,0.748975
2006-09-26,0.291533333
2006-09-27,0.461270833
2006-09-28,0.9923125
2006-09-29,0.652741667
2006-09-30,0.731904167
2006-10-01,0.718370833
2006-10-02,0.256408333
2006-10-03,0.503583333
2006-10-04,0.7062
2006-10-05,0.298908333
2006-10-06,0.2165875
2006-10-07,0.009183333
2006-10-08,0.085820833
2006-10-09,0.124391667
2006-10-10,0.5327375
2006-10-11,0.93005
2006-10-12,0.859041667
2006-10-13,0.7487625
2006-10-14,0.78655
2006-10-15,0.515366667
2006-10-16,0.300304167
2006-10-17,0.997195833
2006-10-18,0.968508333
2006-10-19,0.999366667
2006-10-20,0.931208333
2006-10-21,0.912445833
2006-10-22,0.9009
2006-10-23,0.862808333
2006-10-24,0.889058333
2006-10-25,0.928620833
2006-10-26,0.559779167
2006-10-27,0.78755
2006-10-28,0.966520833
2006-10-29,0.619141667
2006-10-30,0.051004167
2006-10-31,0.52015
2006-11-01,0.404316667
2006-11-02,0.693825
2006-11-03,0.73245
2006-11-04,0.810745833
2006-11-05,0.749866667
2006-11-06,0.273104167
2006-11-07,0.8705375
2006-11-08,0.976808333
2006-11-09,0.622125
2006-11-10,0.487625
2006-11-11,0.82105
2006-11-12,0.999016667
2006-11-13,0.996345833
2006-11-14,0.99885
2006-11-15,0.865508333
2006-11-16,0.870645833
2006-11-17,0.959991667
2006-11-18,0.952483333
2006-11-19,0.9986625
2006-11-20,0.977129167
2006-11-21,0.565504167
2006-11-22,0.028108333
2006-11-23,0.179541667
2006-11-24,0.327579167
2006-11-25,0.089458333
2006-11-26,0.326958333
2006-11-27,0.363904167
2006-11-28,0.709808333
2006-11-29,0.718745833
2006-11-30,0.895220833
2006-12-01,0.970695833
2006-12-02,0.831533333
2006-12-03,0.722654167
2006-12-04,0.810354167
2006-12-05,0.733095833
2006-12-06,0.782633333
2006-12-07,0.9446375
2006-12-08,0.816154167
2006-12-09,0.48705
2006-12-10,0.042329167
2006-12-11,0.915483333
2006-12-12,0.604170833
2006-12-13,0.725495833
2006-12-14,0.220570833
2006-12-15,0.767391667
2006-12-16,0.566979167
2006-12-17,0.987979167
2006-12-18,0.861041667
2006-12-19,0.741579167
2006-12-20,0.192083333
2006-12-21,0.541729167
2006-12-22,0.9589625
2006-12-23,0.926229167
2006-12-24,0.792891667
2006-12-25,0.4993
2006-12-26,0.9989625
2006-12-27,0.893129167
2006-12-28,0.803908333
2006-12-29,0.6512
2006-12-30,0.797120833
2006-12-31,0.628282609
2007-01-01,0.8680625
2007-01-02,0.4229
2007-01-03,0.07865
2007-01-04,0.431725
2007-01-05,0.994779167
2007-01-06,0.928633333
2007-01-07,0.8078375
2007-01-08,0.915391667
2007-01-09,0.8066
2007-01-10,0.691183333
2007-01-11,0.565095833
2007-01-12,0.987729167
2007-01-13,0.999033333
2007-01-14,1
2007-01-15,1
2007-01-16,0.840266667
2007-01-17,0.726408333
2007-01-18,0.457408333
2007-01-19,0.918870833
2007-01-20,0.714629167
2007-01-21,0.535554167
2007-01-22,0.984991667
2007-01-23,0.9725125
2007-01-24,0.931654167
2007-01-25,0.9067375
2007-01-26,0.927183333
2007-01-27,0.987308333
2007-01-28,0.929970833
2007-01-29,0.7901
2007-01-30,0.923683333
2007-01-31,0.690795833
2007-02-01,0.784970833
2007-02-02,0.984270833
2007-02-03,0.666279167
2007-02-04,0.720391667
2007-02-05,0.704658333
2007-02-06,0.855325
2007-02-07,0.563779167
2007-02-08,0.770508333
2007-02-09,0.875770833
2007-02-10,0.8719625
2007-02-11,0.862158333
2007-02-12,0.944
2007-02-13,0.6675625
2007-02-14,0.9399625
2007-02-15,0.635641667
2007-02-16,0.584804167
2007-02-17,0.597091667
2007-02-18,0.796279167
2007-02-19,0.515483333
2007-02-20,0.7173625
2007-02-21,0.399
2007-02-22,0.744295833
2007-02-23,0.581704167
2007-02-24,0.195795833
2007-02-25,0.513395833
2007-02-26,1
2007-02-27,1
2007-02-28,0.7838125
2007-03-01,0.771433333
2007-03-02,0.844154167
2007-03-03,0.7749375
2007-03-04,0.949429167
2007-03-05,0.822091667
2007-03-06,0.5105875
2007-03-07,0.539170833
2007-03-08,0.52725
2007-03-09,0.032320833
2007-03-10,0.717066667
2007-03-11,0.3229125
2007-03-12,0.4859125
2007-03-13,0.478570833
2007-03-14,0.806816667
2007-03-15,0.5705375
2007-03-16,0.681625
2007-03-17,0.717658333
2007-03-18,0.314666667
2007-03-19,0.669545833
2007-03-20,0.281470833
2007-03-21,0.352120833
2007-03-22,0.713108333
2007-03-23,0.3260125
2007-03-24,0.8258125
2007-03-25,0.721204167
2007-03-26,0.613295833
2007-03-27,0.6187375
2007-03-28,0.382891667
2007-03-29,0.024604167
2007-03-30,0.321208333
2007-03-31,0.745970833
2007-04-01,0.726104167
2007-04-02,0.528270833
2007-04-03,0.3832
2007-04-04,0.966679167
2007-04-05,0.96305
2007-04-06,0.940825
2007-04-07,0.825633333
2007-04-08,0.967675
2007-04-09,0.820254167
2007-04-10,0.6192125
2007-04-11,0.454183333
2007-04-12,0.921391667
2007-04-13,0.846720833
2007-04-14,0.452166667
2007-04-15,1
2007-04-16,0.999933333
2007-04-17,0.976858333
2007-04-18,0.803666667
2007-04-19,0.162408333
2007-04-20,0.0147125
2007-04-21,0.019054167
2007-04-22,0.009591667
2007-04-23,0.401570833
2007-04-24,0.3076
2007-04-25,0.678408333
2007-04-26,0.68505
2007-04-27,0.868225
2007-04-28,0.957458333
2007-04-29,0.255466667
2007-04-30,0.271333333
2007-05-01,0.685154167
2007-05-02,0.250533333
2007-05-03,0.013375
2007-05-04,0.016179167
2007-05-05,0.061716667
2007-05-06,0.010679167
2007-05-07,0.02235
2007-05-08,0.0300625
2007-05-09,0.068641667
2007-05-10,0.490045833
2007-05-11,0.206004167
2007-05-12,0.496766667
2007-05-13,0.038391667
2007-05-14,0.378916667
2007-05-15,0.4920125
2007-05-16,0.981779167
2007-05-17,0.864754167
2007-05-18,0.106066667
2007-05-19,0.1543625
2007-05-20,0.953995833
2007-05-21,0.1040125
2007-05-22,0.217220833
2007-05-23,0.063129167
2007-05-24,0.1364875
2007-05-25,0.166308333
2007-05-26,0.7351875
2007-05-27,0.5421
2007-05-28,0.166083333
2007-05-29,0.01205
2007-05-30,0.025291667
2007-05-31,0.119116667
2007-06-01,0.230295833
2007-06-02,0.280266667
2007-06-03,0.532233333
2007-06-04,0.74535
2007-06-05,0.644870833
2007-06-06,0.525516667
2007-06-07,0.11555
2007-06-08,0.479733333
2007-06-09,0.100175
2007-06-10,0.044658333
2007-06-11,0.15055
2007-06-12,0.109925
2007-06-13,0.116125
2007-06-14,0.1193875
2007-06-15,0.173254167
2007-06-16,0.251745833
2007-06-17,0.3050625
2007-06-18,0.040916667
2007-06-19,0.4941875
2007-06-20,0.241320833
2007-06-21,0.335895833
2007-06-22,0.120908333
2007-06-23,0.1502625
2007-06-24,0.1637
2007-06-25,0.088758333
2007-06-26,0.061
2007-06-27,0.2353375
2007-06-28,0.662
2007-06-29,0.287258333
2007-06-30,0.249954167
2007-07-01,0.533008333
2007-07-02,0.189133333
2007-07-03,0.167320833
2007-07-04,0.825366667
2007-07-05,0.483779167
2007-07-06,0.2110625
2007-07-07,0.354520833
2007-07-08,0.2975125
2007-07-09,0.2896375
2007-07-10,0.226291667
2007-07-11,0.46105
2007-07-12,0.368266667
2007-07-13,0.379804167
2007-07-14,0.469845833
2007-07-15,0.544595833
2007-07-16,0.374433333
2007-07-17,0.6130625
2007-07-18,0.664054167
2007-07-19,0.816216667
2007-07-20,0.488845833
2007-07-21,0.216916667
2007-07-22,0.2496875
2007-07-23,0.403829167
2007-07-24,0.665895833
2007-07-25,0.506420833
2007-07-26,0.361829167
2007-07-27,0.5500625
2007-07-28,0.424708333
2007-07-29,0.264729167
2007-07-30,0.222566667
2007-07-31,0.0978875
2007-08-01,0.045695833
2007-08-02,0.0270625
2007-08-03,0.168354167
2007-08-04,0.061683333
2007-08-05,0.385620833
2007-08-06,0.697425
2007-08-07,0.540791667
2007-08-08,0.457516667
2007-08-09,0.647083333
2007-08-10,0.461741667
2007-08-11,0.152491667
2007-08-12,0.320041667
2007-08-13,0.243495833
2007-08-14,0.169858333
2007-08-15,0.442441667
2007-08-16,0.4542875
2007-08-17,0.38135
2007-08-18,0.3025375
2007-08-19,0.601216667
2007-08-20,0.7672125
2007-08-21,0.988466667
2007-08-22,0.791504167
2007-08-23,0.500883333
2007-08-24,0.311454167
2007-08-25,0.518054167
2007-08-26,0.307195833
2007-08-27,0.139775
2007-08-28,0.124433333
2007-08-29,0.115175
2007-08-30,0.564316667
2007-08-31,0.1778625
2007-09-01,0.166641667
2007-09-02,0.0265875
2007-09-03,0.225804167
2007-09-04,0.288529167
2007-09-05,0.330729167
2007-09-06,0.031558333
2007-09-07,0.316154167
2007-09-08,0.725420833
2007-09-09,0.955775
2007-09-10,0.516220833
2007-09-11,0.670225
2007-09-12,0.615070833
2007-09-13,0.2830375
2007-09-14,0.279070833
2007-09-15,0.8483875
2007-09-16,0.365516667
2007-09-17,0.0233625
2007-09-18,0.026533333
2007-09-19,0.0168375
2007-09-20,0.276958333
2007-09-21,0.232791667
2007-09-22,0.223504167
2007-09-23,0.024291667
2007-09-24,0.005470833
2007-09-25,0.375329167
2007-09-26,0.786633333
2007-09-27,0.909145833
2007-09-28,0.603691667
2007-09-29,0.298308333
2007-09-30,0.253008333
2007-10-01,0.065475
2007-10-02,0.715808333
2007-10-03,0.365129167
2007-10-04,0.166820833
2007-10-05,0.136929167
2007-10-06,0.327320833
2007-10-07,0.636041667
2007-10-08,0.351354167
2007-10-09,0.391108333
2007-10-10,0.725666667
2007-10-11,0.845220833
2007-10-12,0.7810375
2007-10-13,0.7163
2007-10-14,0.652104167
2007-10-15,0.7073375
2007-10-16,0.435091667
2007-10-17,0.675441667
2007-10-18,0.496370833
2007-10-19,0.673033333
2007-10-20,0.627454167
2007-10-21,0.026329167
2007-10-22,0.2248875
2007-10-23,0.946070833
2007-10-24,0.539816667
2007-10-25,0.336020833
2007-10-26,0.736429167
2007-10-27,0.918991667
2007-10-28,0.529404167
2007-10-29,0.377325
2007-10-30,0.0940625
2007-10-31,0.1735375
2007-11-01,0.668645833
2007-11-02,0.0840125
2007-11-03,0.318491667
2007-11-04,0.659479167
2007-11-05,0.7391875
2007-11-06,0.8507
2007-11-07,0.895358333
2007-11-08,0.887366667
2007-11-09,0.970041667
2007-11-10,0.773941667
2007-11-11,0.56525
2007-11-12,0.999995833
2007-11-13,0.348941667
2007-11-14,0.610354167
2007-11-15,0.919041667
2007-11-16,0.917508333
2007-11-17,0.933295833
2007-11-18,0.575745833
2007-11-19,0.74015
2007-11-20,0.948820833
2007-11-21,0.985283333
2007-11-22,0.995008333
2007-11-23,0.648270833
2007-11-24,0.739866667
2007-11-25,0.543204167
2007-11-26,0.981383333
2007-11-27,0.8214375
2007-11-28,0.539566667
2007-11-29,0.80205
2007-11-30,0.707891667
2007-12-01,0.920475
2007-12-02,0.9986375
2007-12-03,0.993266667
2007-12-04,0.910716667
2007-12-05,0.734341667
2007-12-06,0.716229167
2007-12-07,0.869979167
2007-12-08,0.758416667
2007-12-09,0.993766667
2007-12-10,0.940091667
2007-12-11,0.947666667
2007-12-12,0.690695833
2007-12-13,0.863225
2007-12-14,0.9043375
2007-12-15,0.613125
2007-12-16,0.9946625
2007-12-17,0.873675
2007-12-18,0.460704167
2007-12-19,0.9128
2007-12-20,0.91455
2007-12-21,0.097541667
2007-12-22,0.7206625
2007-12-23,0.769816667
2007-12-24,0.990320833
2007-12-25,0.8293
2007-12-26,0.3749
2007-12-27,0.860554167
2007-12-28,0.626491667
2007-12-29,0.989829167
2007-12-30,0.944816667
2007-12-31,0.910582609
2008-01-01,0.993116667
2008-01-02,0.711504167
2008-01-03,0.771216667
2008-01-04,0.668525
2008-01-05,0.775420833
2008-01-06,1
2008-01-07,0.952179167
2008-01-08,0.736291667
2008-01-09,0.5887875
2008-01-10,0.275766667
2008-01-11,0.960770833
2008-01-12,0.811183333
2008-01-13,0.518275
2008-01-14,0.975054167
2008-01-15,0.970554167
2008-01-16,0.847925
2008-01-17,0.748279167
2008-01-18,0.7727375
2008-01-19,0.825979167
2008-01-20,0.654133333
2008-01-21,0.620758333
2008-01-22,0.827270833
2008-01-23,0.856679167
2008-01-24,0.845029167
2008-01-25,0.623808333
2008-01-26,0.914429167
2008-01-27,0.834666667
2008-01-28,0.523241667
2008-01-29,0.950454167
2008-01-30,0.848083333
2008-01-31,0.665216667
2008-02-01,1
2008-02-02,1
2008-02-03,0.9922375
2008-02-04,0.869304167
2008-02-05,0.9955125
2008-02-06,0.995533333
2008-02-07,0.9851125
2008-02-08,0.9946375
2008-02-09,0.951895833
2008-02-10,0.8598
2008-02-11,0.692520833
2008-02-12,0.76905
2008-02-13,0.796020833
2008-02-14,0.624079167
2008-02-15,0.8483375
2008-02-16,0.412408333
2008-02-17,0.568175
2008-02-18,0.923466667
2008-02-19,0.915645833
2008-02-20,0.778620833
2008-02-21,0.620241667
2008-02-22,0.9371
2008-02-23,0.591879167
2008-02-24,0.065383333
2008-02-25,0.5632875
2008-02-26,0.998879167
2008-02-27,0.884475
2008-02-28,0.677429167
2008-02-29,0.6175
2008-03-01,0.891195833
2008-03-02,0.762295833
2008-03-03,0.716845833
2008-03-04,0.9544875
2008-03-05,0.916420833
2008-03-06,0.789091667
2008-03-07,0.947079167
2008-03-08,1
2008-03-09,0.6047625
2008-03-10,0.7180625
2008-03-11,0.59375
2008-03-12,0.630233333
2008-03-13,0.669545833
2008-03-14,0.6257
2008-03-15,0.705458333
2008-03-16,0.736841667
2008-03-17,0.078241667
2008-03-18,0.957520833
2008-03-19,1
2008-03-20,0.960541667
2008-03-21,0.514420833
2008-03-22,0.345895833
2008-03-23,0.223416667
2008-03-24,0.485420833
2008-03-25,0.4971625
2008-03-26,0.497058333
2008-03-27,0.6844875
2008-03-28,0.851191667
2008-03-29,0.177820833
2008-03-30,0.394583333
2008-03-31,0.9550875
2008-04-01,0.87315
2008-04-02,0.3752
2008-04-03,0.107345833
2008-04-04,0.998991667
2008-04-05,0.537770833
2008-04-06,0.111129167
2008-04-07,0.16325
2008-04-08,0.188195833
2008-04-09,0.349216667
2008-04-10,0.295841667
2008-04-11,0.784358333
2008-04-12,0.965583333
2008-04-13,0.753925
2008-04-14,0.345970833
2008-04-15,0.031620833
2008-04-16,0.019641667
2008-04-17,0.041225
2008-04-18,0.0151125
2008-04-19,0.146520833
2008-04-20,0.4205625
2008-04-21,0.268125
2008-04-22,0.1435875
2008-04-23,0.417679167
2008-04-24,0.021208333
2008-04-25,0.259166667
2008-04-26,0.327741667
2008-04-27,0.175879167
2008-04-28,0.985770833
2008-04-29,0.396170833
2008-04-30,0.135654167
2008-05-01,0.567991667
2008-05-02,0.861979167
2008-05-03,0.8600125
2008-05-04,0.535233333
2008-05-05,0.139108333
2008-05-06,0.291645833
2008-05-07,0.5672375
2008-05-08,0.651395833
2008-05-09,0.243954167
2008-05-10,0.279133333
2008-05-11,0.524820833
2008-05-12,0.58805
2008-05-13,0.095266667
2008-05-14,0.451658333
2008-05-15,0.471420833
2008-05-16,0.413420833
2008-05-17,0.681916667
2008-05-18,0.7182625
2008-05-19,0.746945833
2008-05-20,0.453091667
2008-05-21,0.8861875
2008-05-22,0.742354167
2008-05-23,0.495175
2008-05-24,0.245141667
2008-05-25,0.1441
2008-05-26,0.451120833
2008-05-27,0.580670833
2008-05-28,0.0391125
2008-05-29,0.02945
2008-05-30,0.2993625
2008-05-31,0.8172875
2008-06-01,0.6690625
2008-06-02,0.103570833
2008-06-03,0.761608333
2008-06-04,0.792766667
2008-06-05,0.562229167
2008-06-06,0.192579167
2008-06-07,0.3774125
2008-06-08,0.5051625
2008-06-09,0.337616667
2008-06-10,0.3921875
2008-06-11,0.193154167
2008-06-12,0.0814375
2008-06-13,0.337225
2008-06-14,0.5851625
2008-06-15,0.363408333
2008-06-16,0.576491667
2008-06-17,0.873808333
2008-06-18,0.818908333
2008-06-19,0.832916667
2008-06-20,0.574345833
2008-06-21,0.467979167
2008-06-22,0.451370833
2008-06-23,0.417579167
2008-06-24,0.400766667
2008-06-25,0.268670833
2008-06-26,0.634704167
2008-06-27,0.476666667
2008-06-28,0.591033333
2008-06-29,0.565383333
2008-06-30,0.649820833
2008-07-01,0.231029167
2008-07-02,0.166929167
2008-07-03,0.6121
2008-07-04,0.104995833
2008-07-05,0.213854167
2008-07-06,0.272483333
2008-07-07,0.204416667
2008-07-08,0.224216667
2008-07-09,0.713904167
2008-07-10,0.179770833
2008-07-11,0.5579625
2008-07-12,0.474591667
2008-07-13,0.596725
2008-07-14,0.460375
2008-07-15,0.136845833
2008-07-16,0.235654167
2008-07-17,0.238666667
2008-07-18,0.162891667
2008-07-19,0.46945
2008-07-20,0.842333333
2008-07-21,0.648145833
2008-07-22,0.473491667
2008-07-23,0.665441667
2008-07-24,0.652391667
2008-07-25,0.208854167
2008-07-26,0.573420833
2008-07-27,0.340804167
2008-07-28,0.437725
2008-07-29,0.225720833
2008-07-30,0.364633333
2008-07-31,0.413025
2008-08-01,0.409745833
2008-08-02,0.565341667
2008-08-03,0.454879167
2008-08-04,0.286908333
2008-08-05,0.5560625
2008-08-06,0.482820833
2008-08-07,0.541558333
2008-08-08,0.703191667
2008-08-09,0.494958333
2008-08-10,0.772729167
2008-08-11,0.6708625
2008-08-12,0.5679
2008-08-13,0.283454167
2008-08-14,0.3360875
2008-08-15,0.384166667
2008-08-16,0.347675
2008-08-17,0.409025
2008-08-18,0.290616667
2008-08-19,0.504966667
2008-08-20,0.077416667
2008-08-21,0.007875
2008-08-22,0.044508333
2008-08-23,0.1747
2008-08-24,0.534666667
2008-08-25,0.449879167
2008-08-26,0.023604167
2008-08-27,0.049129167
2008-08-28,0.771775
2008-08-29,0.841833333
2008-08-30,0.3848
2008-08-31,0.179725
2008-09-01,0.073916667
2008-09-02,0.0064375
2008-09-03,0.079
2008-09-04,0.435520833
2008-09-05,0.4556
2008-09-06,0.886991667
2008-09-07,0.452954167
2008-09-08,0.420533333
2008-09-09,0.718925
2008-09-10,0.177854167
2008-09-11,0.237379167
2008-09-12,0.781691667
2008-09-13,0.957370833
2008-09-14,0.666816667
2008-09-15,0.913125
2008-09-16,0.52405
2008-09-17,0.281858333
2008-09-18,0.262370833
2008-09-19,0.032704167
2008-09-20,0.1821375
2008-09-21,0.677633333
2008-09-22,0.1111375
2008-09-23,0.005670833
2008-09-24,0.006129167
2008-09-25,0.055629167
2008-09-26,0.374058333
2008-09-27,0.789729167
2008-09-28,0.890620833
2008-09-29,0.80115
2008-09-30,0.8843625
2008-10-01,0.889504167
2008-10-02,0.852720833
2008-10-03,0.65285
2008-10-04,0.460141667
2008-10-05,0.531916667
2008-10-06,0.3428
2008-10-07,0.020958333
2008-10-08,0.536041667
2008-10-09,0.3626375
2008-10-10,0.009070833
2008-10-11,0.05305
2008-10-12,0.015933333
2008-10-13,0.070583333
2008-10-14,0.437133333
2008-10-15,0.49425
2008-10-16,0.896191667
2008-10-17,0.49015
2008-10-18,0.309879167
2008-10-19,0.133741667
2008-10-20,0.380645833
2008-10-21,0.9882375
2008-10-22,0.979941667
2008-10-23,0.350520833
2008-10-24,0.340691667
2008-10-25,0.917108333
2008-10-26,0.587079167
2008-10-27,0.8508625
2008-10-28,0.937516667
2008-10-29,0.9313875
2008-10-30,0.310683333
2008-10-31,0.124941667
2008-11-01,0.7146375
2008-11-02,0.096045833
2008-11-03,0.6451875
2008-11-04,0.268279167
2008-11-05,0.060933333
2008-11-06,0.0538
2008-11-07,0.398595833
2008-11-08,0.8687
2008-11-09,0.942466667
2008-11-10,0.8643375
2008-11-11,0.918929167
2008-11-12,0.6499375
2008-11-13,0.9178875
2008-11-14,0.363854167
2008-11-15,0.882475
2008-11-16,0.9206625
2008-11-17,0.821133333
2008-11-18,0.794158333
2008-11-19,0.862633333
2008-11-20,0.9464875
2008-11-21,0.782795833
2008-11-22,0.870416667
2008-11-23,0.744541667
2008-11-24,0.636258333
2008-11-25,0.894466667
2008-11-26,0.992945833
2008-11-27,0.912695833
2008-11-28,0.951604167
2008-11-29,0.705316667
2008-11-30,0.683633333
2008-12-01,0.950175
2008-12-02,0.961820833
2008-12-03,0.588491667
2008-12-04,0.937075
2008-12-05,0.750879167
2008-12-06,0.733354167
2008-12-07,0.7653125
2008-12-08,0.8855875
2008-12-09,0.930841667
2008-12-10,0.9895125
2008-12-11,0.530170833
2008-12-12,0.958054167
2008-12-13,0.691366667
2008-12-14,0.826529167
2008-12-15,0.9107875
2008-12-16,0.811779167
2008-12-17,0.998129167
2008-12-18,0.945279167
