Great Lakes Coastal Forecasting System (Nowcast Forcing Data),
2006-07-24,0.176741667
2006-07-25,0.234870833
2006-07-26,0.247745833
2006-07-27,0.7696625
2006-07-28,0.467329167
2006-07-29,0.088270833
2006-07-30,0.11325
2006-07-31,0.21425
2006-08-01,0.012120833
2006-08-02,0.021291667
2006-08-03,0.498941667
2006-08-04,0.222891667
2006-08-05,0.007604167
2006-08-06,0.152833333
2006-08-07,0.238383333
2006-08-08,0.318979167
2006-08-09,0.117154167
2006-08-10,0.494420833
2006-08-11,0.010745833
2006-08-12,0.039025
2006-08-13,0.0034875
2006-08-14,0.337304167
2006-08-15,0.078666667
2006-08-16,0.0599625
2006-08-17,0.004016667
2006-08-18,0.677679167
2006-08-19,0.7203875
2006-08-20,0.455341667
2006-08-21,0.097766667
2006-08-22,0.278791667
2006-08-23,0.252941667
2006-08-24,0.598141667
2006-08-25,0.1917875
2006-08-26,0.453975
2006-08-27,0.855904167
2006-08-28,0.765008333
2006-08-29,0.895966667
2006-08-30,0.695025
2006-08-31,0.09845
2006-09-01,0.116383333
2006-09-02,0.542966667
2006-09-03,0.599029167
2006-09-04,0.050870833
2006-09-05,0.319845833
2006-09-06,0.401395833
2006-09-07,0.241008333
2006-09-08,0.113791667
2006-09-09,0.436970833
2006-09-10,0.963020833
2006-09-11,0.491441667
2006-09-12,0.947708333
2006-09-13,0.645404167
2006-09-14,0.878458333
2006-09-15,0.730070833
2006-09-16,0.324695833
2006-09-17,0.041770833
2006-09-18,0.744695833
2006-09-19,0.5825
2006-09-20,0.5046
2006-09-21,0.085079167
2006-09-22,0.518066667
2006-09-23,0.8658875
2006-09-24,0.626141667
2006-09-25,0.299654167
2006-09-26,0.006854167
2006-09-27,0.478
2006-09-28,0.402491667
2006-09-29,0.434620833
2006-09-30,0.830779167
2006-10-01,0.210016667
2006-10-02,0.2662125
2006-10-03,0.325958333
2006-10-04,0.671983333
2006-10-05,0.18175
2006-10-06,0.0031125
2006-10-07,0.004479167
2006-10-08,0.152975
2006-10-09,0.124116667
2006-10-10,0.564225
2006-10-11,0.898266667
2006-10-12,0.5213375
2006-10-13,0.511391667
2006-10-14,0.662054167
2006-10-15,0.1606
2006-10-16,0.867033333
2006-10-17,0.993075
2006-10-18,0.917091667
2006-10-19,0.9533875
2006-10-20,0.933083333
2006-10-21,0.760966667
2006-10-22,0.986158333
2006-10-23,0.983995833
2006-10-24,0.649120833
2006-10-25,0.937754167
2006-10-26,0.4115125
2006-10-27,1
2006-10-28,0.8022
2006-10-29,0.025320833
2006-10-30,0.004704167
2006-10-31,0.229675
2006-11-01,0.221366667
2006-11-02,0.4403875
2006-11-03,0.5744
2006-11-04,0.417475
2006-11-05,0.825970833
2006-11-06,0.6298125
2006-11-07,0.994754167
2006-11-08,0.991658333
2006-11-09,0.077029167
2006-11-10,0.413929167
2006-11-11,0.954341667
2006-11-12,0.926925
2006-11-13,0.8616625
2006-11-14,0.7595625
2006-11-15,0.869708333
2006-11-16,0.999733333
2006-11-17,0.989379167
2006-11-18,0.9218375
2006-11-19,0.9885875
2006-11-20,0.382145833
2006-11-21,0.089595833
2006-11-22,0.086954167
2006-11-23,0.719470833
2006-11-24,0.6356
2006-11-25,0.017829167
2006-11-26,0.157608333
2006-11-27,0.160933333
2006-11-28,0.560695833
2006-11-29,0.836458333
2006-11-30,0.9672125
2006-12-01,0.985954167
2006-12-02,0.602066667
2006-12-03,0.664170833
2006-12-04,0.956145833
2006-12-05,0.776245833
2006-12-06,0.574970833
2006-12-07,0.627816667
2006-12-08,0.595291667
2006-12-09,0.211816667
2006-12-10,0.184458333
2006-12-11,0.926391667
2006-12-12,0.770725
2006-12-13,0.5739
2006-12-14,0.064266667
2006-12-15,0.582204167
2006-12-16,0.311191667
2006-12-17,0.9970375
2006-12-18,0.561929167
2006-12-19,0.045841667
2006-12-20,0.198608333
2006-12-21,1
2006-12-22,0.887104167
2006-12-23,0.952804167
2006-12-24,0.570154167
2006-12-25,0.557208333
2006-12-26,0.9970375
2006-12-27,0.858891667
2006-12-28,0.4384125
2006-12-29,0.571270833
2006-12-30,0.959470833
2006-12-31,0.949417391
2007-01-01,0.752116667
2007-01-02,0.004116667
2007-01-03,0.003166667
2007-01-04,0.528104167
2007-01-05,0.976595833
2007-01-06,0.709733333
2007-01-07,0.500970833
2007-01-08,0.650429167
2007-01-09,0.577625
2007-01-10,0.654091667
2007-01-11,0.559595833
2007-01-12,0.993216667
2007-01-13,1
2007-01-14,1
2007-01-15,1
2007-01-16,0.608775
2007-01-17,0.17775
2007-01-18,0.712770833
2007-01-19,0.969325
2007-01-20,0.3379625
2007-01-21,0.747870833
2007-01-22,0.975625
2007-01-23,0.982308333
2007-01-24,0.994241667
2007-01-25,0.499070833
2007-01-26,0.577029167
2007-01-27,0.9701125
2007-01-28,0.735375
2007-01-29,0.67055
2007-01-30,0.883416667
2007-01-31,0.135916667
2007-02-01,0.890841667
2007-02-02,0.606829167
2007-02-03,0.302495833
2007-02-04,0.3792125
2007-02-05,0.364125
2007-02-06,0.463279167
2007-02-07,0.121775
2007-02-08,0.054866667
2007-02-09,0.096975
2007-02-10,0.6152125
2007-02-11,0.703070833
2007-02-12,0.9929
2007-02-13,0.931204167
2007-02-14,0.624016667
2007-02-15,0.440241667
2007-02-16,0.118658333
2007-02-17,0.839945833
2007-02-18,0.7332
2007-02-19,0.3371875
2007-02-20,0.2176875
2007-02-21,0.822225
2007-02-22,0.7601375
2007-02-23,0.0382375
2007-02-24,0.359120833
2007-02-25,0.944820833
2007-02-26,0.9978375
2007-02-27,0.987004167
2007-02-28,0.774266667
2007-03-01,0.989345833
2007-03-02,0.8667375
2007-03-03,0.859145833
2007-03-04,0.8630875
2007-03-05,0.25165
2007-03-06,0.2932625
2007-03-07,0.717241667
2007-03-08,0.001720833
2007-03-09,0.042879167
2007-03-10,0.482425
2007-03-11,0.0019125
2007-03-12,0.425870833
2007-03-13,0.00575
2007-03-14,0.714245833
2007-03-15,0.42915
2007-03-16,0.560995833
2007-03-17,0.679925
2007-03-18,0.0886375
2007-03-19,0.702170833
2007-03-20,0.041216667
2007-03-21,0.4731875
2007-03-22,0.5616375
2007-03-23,0.686533333
2007-03-24,0.684041667
2007-03-25,0.397045833
2007-03-26,0.4886
2007-03-27,0.373229167
2007-03-28,0.4669125
2007-03-29,0.001770833
2007-03-30,0.142308333
2007-03-31,0.8415125
2007-04-01,0.712770833
2007-04-02,0.406445833
2007-04-03,0.3342375
2007-04-04,0.997995833
2007-04-05,0.984683333
2007-04-06,0.930866667
2007-04-07,0.924166667
2007-04-08,0.987425
2007-04-09,0.8449375
2007-04-10,0.367433333
2007-04-11,0.8109125
2007-04-12,0.99285
2007-04-13,0.163241667
2007-04-14,0.437495833
2007-04-15,0.421658333
2007-04-16,0.181525
2007-04-17,0.218904167
2007-04-18,0.859958333
2007-04-19,0.246933333
2007-04-20,0.000683333
2007-04-21,0.0018375
2007-04-22,0.001504167
2007-04-23,0.309658333
2007-04-24,0.147583333
2007-04-25,0.8780375
2007-04-26,0.93735
2007-04-27,0.986291667
2007-04-28,0.713383333
2007-04-29,0.1495125
2007-04-30,0.272608333
2007-05-01,0.5956875
2007-05-02,0.455054167
2007-05-03,0.0058
2007-05-04,0.002366667
2007-05-05,0.008495833
2007-05-06,0.002770833
2007-05-07,0.003791667
2007-05-08,0.199104167
2007-05-09,0.7879375
2007-05-10,0.633141667
2007-05-11,0.046725
2007-05-12,0.194433333
2007-05-13,0.004445833
2007-05-14,0.069279167
2007-05-15,0.269491667
2007-05-16,0.7924875
2007-05-17,0.652695833
2007-05-18,0.001583333
2007-05-19,0.420016667
2007-05-20,0.6796125
2007-05-21,0.325975
2007-05-22,0.033704167
2007-05-23,0.028841667
2007-05-24,0.042525
2007-05-25,0.186329167
2007-05-26,0.8864125
2007-05-27,0.583283333
2007-05-28,0.006120833
2007-05-29,0.135333333
2007-05-30,0.0599375
2007-05-31,0.047366667
2007-06-01,0.3384
2007-06-02,0.148408333
2007-06-03,0.6547875
2007-06-04,0.675883333
2007-06-05,0.740191667
2007-06-06,0.1712125
2007-06-07,0.096566667
2007-06-08,0.180508333
2007-06-09,0.043783333
2007-06-10,0.004816667
2007-06-11,0.06505
2007-06-12,0.002504167
2007-06-13,0.002320833
2007-06-14,0.073666667
2007-06-15,0.0069125
2007-06-16,0.023533333
2007-06-17,0.190166667
2007-06-18,0.069341667
2007-06-19,0.2366
2007-06-20,0.003058333
2007-06-21,0.223633333
2007-06-22,0.227575
2007-06-23,0.005591667
2007-06-24,0.427758333
2007-06-25,0.2037375
2007-06-26,0.0687875
2007-06-27,0.276533333
2007-06-28,0.595958333
2007-06-29,0.107141667
2007-06-30,0.312654167
2007-07-01,0.315633333
2007-07-02,0.022654167
2007-07-03,0.2488625
2007-07-04,0.594779167
2007-07-05,0.247275
2007-07-06,0.095520833
2007-07-07,0.313875
2007-07-08,0.1193625
2007-07-09,0.075445833
2007-07-10,0.0763
2007-07-11,0.260766667
2007-07-12,0.2645875
2007-07-13,0.180316667
2007-07-14,0.442133333
2007-07-15,0.1572625
2007-07-16,0.4300125
2007-07-17,0.674495833
2007-07-18,0.5179
2007-07-19,0.456120833
2007-07-20,0.2329125
2007-07-21,0.064495833
2007-07-22,0.025145833
2007-07-23,0.157875
2007-07-24,0.571525
2007-07-25,0.449175
2007-07-26,0.321941667
2007-07-27,0.626770833
2007-07-28,0.259070833
2007-07-29,0.165141667
2007-07-30,0.0062625
2007-07-31,0.001525
2007-08-01,0.003666667
2007-08-02,0.108141667
2007-08-03,0.062679167
2007-08-04,0.003266667
2007-08-05,0.7623125
2007-08-06,0.585595833
2007-08-07,0.636225
2007-08-08,0.2597125
2007-08-09,0.8085375
2007-08-10,0.623145833
2007-08-11,0.0032
2007-08-12,0.156379167
2007-08-13,0.0021625
2007-08-14,0.1364875
2007-08-15,0.397316667
2007-08-16,0.1407875
2007-08-17,0.066058333
2007-08-18,0.232795833
2007-08-19,0.997141667
2007-08-20,0.999391667
2007-08-21,0.9015625
2007-08-22,0.464295833
2007-08-23,0.378808333
2007-08-24,0.388966667
2007-08-25,0.610083333
2007-08-26,0.288533333
2007-08-27,0.062370833
2007-08-28,0.029108333
2007-08-29,0.0430125
2007-08-30,0.324091667
2007-08-31,0.008266667
2007-09-01,0.06275
2007-09-02,0.007245833
2007-09-03,0.136458333
2007-09-04,0.0787625
2007-09-05,0.144679167
2007-09-06,0.07545
2007-09-07,0.607754167
2007-09-08,0.6725875
2007-09-09,0.625329167
2007-09-10,0.467533333
2007-09-11,0.6999875
2007-09-12,0.379316667
2007-09-13,0.005895833
2007-09-14,0.165591667
2007-09-15,0.247170833
2007-09-16,0.010991667
2007-09-17,0.001754167
2007-09-18,0.0346875
2007-09-19,0.310883333
2007-09-20,0.414954167
2007-09-21,0.133029167
2007-09-22,0.07235
2007-09-23,0.6408875
2007-09-24,0.7379625
2007-09-25,0.620029167
2007-09-26,0.810066667
2007-09-27,0.463316667
2007-09-28,0.1835625
2007-09-29,0.0027875
2007-09-30,0.0390375
2007-10-01,0.701729167
2007-10-02,0.6528875
2007-10-03,0.304016667
2007-10-04,0.1950625
2007-10-05,0.251075
2007-10-06,0.046145833
2007-10-07,0.257270833
2007-10-08,0.09565
2007-10-09,0.132779167
2007-10-10,0.701491667
2007-10-11,0.856641667
2007-10-12,0.561491667
2007-10-13,0.262908333
2007-10-14,0.385258333
2007-10-15,0.340416667
2007-10-16,0.836208333
2007-10-17,0.453966667
2007-10-18,0.5968
2007-10-19,0.684579167
2007-10-20,0.2848375
2007-10-21,0.001804167
2007-10-22,0.268379167
2007-10-23,0.617791667
2007-10-24,0.2726625
2007-10-25,0.104483333
2007-10-26,0.843279167
2007-10-27,0.807770833
2007-10-28,0.042754167
2007-10-29,0.002508333
2007-10-30,0.000933333
2007-10-31,0.243279167
2007-11-01,0.032133333
2007-11-02,0.005295833
2007-11-03,0.168304167
2007-11-04,0.580279167
2007-11-05,0.463508333
2007-11-06,0.761441667
2007-11-07,0.857766667
2007-11-08,0.883041667
2007-11-09,0.810370833
2007-11-10,0.598958333
2007-11-11,0.915270833
2007-11-12,0.903504167
2007-11-13,0.182575
2007-11-14,0.523858333
2007-11-15,0.935441667
2007-11-16,0.7810375
2007-11-17,0.856841667
2007-11-18,0.5968125
2007-11-19,0.888108333
2007-11-20,0.984425
2007-11-21,0.9446125
2007-11-22,0.985666667
2007-11-23,0.345820833
2007-11-24,0.215804167
2007-11-25,0.277795833
2007-11-26,0.981325
2007-11-27,0.544683333
2007-11-28,0.081879167
2007-11-29,0.395029167
2007-11-30,0.257875
2007-12-01,0.397545833
2007-12-02,0.992883333
2007-12-03,0.819970833
2007-12-04,0.757070833
2007-12-05,0.8922375
2007-12-06,0.0740125
2007-12-07,0.996908333
2007-12-08,0.548933333
2007-12-09,1
2007-12-10,0.99755
2007-12-11,0.999758333
2007-12-12,0.486683333
2007-12-13,0.8439875
2007-12-14,0.963679167
2007-12-15,0.9629125
2007-12-16,0.754933333
2007-12-17,0.82645
2007-12-18,0.317616667
2007-12-19,0.995904167
2007-12-20,0.155379167
2007-12-21,0.4445625
2007-12-22,0.836208333
2007-12-23,0.9404
2007-12-24,1
2007-12-25,0.855041667
2007-12-26,0.342504167
2007-12-27,0.860620833
2007-12-28,0.646170833
2007-12-29,0.9994375
2007-12-30,0.983666667
2007-12-31,0.967656522
2008-01-01,0.979016667
2008-01-02,0.7026125
2008-01-03,0.363695833
2008-01-04,0.4450125
2008-01-05,0.7524
2008-01-06,1
2008-01-07,0.993041667
2008-01-08,0.8549
2008-01-09,0.453958333
2008-01-10,0.43915
2008-01-11,0.982195833
2008-01-12,0.6661625
2008-01-13,0.7173625
2008-01-14,0.998908333
2008-01-15,0.958408333
2008-01-16,0.240245833
2008-01-17,0.811558333
2008-01-18,0.451583333
2008-01-19,0.718675
2008-01-20,0.715870833
2008-01-21,0.564875
2008-01-22,0.694458333
2008-01-23,0.5279375
2008-01-24,0.48565
2008-01-25,0.1986875
2008-01-26,0.996729167
2008-01-27,0.951745833
2008-01-28,0.317458333
2008-01-29,0.909333333
2008-01-30,0.510841667
2008-01-31,0.449433333
2008-02-01,0.998920833
2008-02-02,0.998175
2008-02-03,0.994116667
2008-02-04,0.989770833
2008-02-05,0.995595833
2008-02-06,1
2008-02-07,1
2008-02-08,0.953575
2008-02-09,0.9293625
2008-02-10,0.726725
2008-02-11,0.442479167
2008-02-12,0.932604167
2008-02-13,0.347508333
2008-02-14,0.184166667
2008-02-15,0.675070833
2008-02-16,0.173941667
2008-02-17,0.849666667
2008-02-18,0.855783333
2008-02-19,0.951425
2008-02-20,0.5599125
2008-02-21,0.24415
2008-02-22,0.681925
2008-02-23,0.022575
2008-02-24,0.023704167
2008-02-25,0.6236125
2008-02-26,0.997670833
2008-02-27,0.54805
2008-02-28,0.848291667
2008-02-29,0.82905
2008-03-01,0.352254167
2008-03-02,0.841333333
2008-03-03,0.836891667
2008-03-04,0.881395833
2008-03-05,0.6122625
2008-03-06,0.699708333
2008-03-07,0.60825
2008-03-08,0.8329
2008-03-09,0.618066667
2008-03-10,0.758566667
2008-03-11,0.305516667
2008-03-12,0.424154167
2008-03-13,0.2470125
2008-03-14,0.339633333
2008-03-15,0.261533333
2008-03-16,0.826470833
2008-03-17,0.253608333
2008-03-18,0.997975
2008-03-19,0.918229167
2008-03-20,0.172433333
2008-03-21,0.602883333
2008-03-22,0.448054167
2008-03-23,0.258866667
2008-03-24,0.3762375
2008-03-25,0.659241667
2008-03-26,0.43105
2008-03-27,0.799204167
2008-03-28,0.652925
2008-03-29,0.172475
2008-03-30,0.640433333
2008-03-31,0.997925
2008-04-01,0.992483333
2008-04-02,0.131958333
2008-04-03,0.261629167
2008-04-04,0.9168875
2008-04-05,0.088391667
2008-04-06,0.1134875
2008-04-07,0.329979167
2008-04-08,0.0117375
2008-04-09,0.442195833
2008-04-10,0.634933333
2008-04-11,0.5704875
2008-04-12,0.9848375
2008-04-13,0.740954167
2008-04-14,0.0134625
2008-04-15,0.004975
2008-04-16,0.028845833
2008-04-17,0.254920833
2008-04-18,0.007979167
2008-04-19,0.159220833
2008-04-20,0.5059375
2008-04-21,0.201879167
2008-04-22,0.192566667
2008-04-23,0.161925
2008-04-24,0.003233333
2008-04-25,0.430066667
2008-04-26,0.253775
2008-04-27,0.133266667
2008-04-28,0.723658333
2008-04-29,0.399954167
2008-04-30,0.173529167
2008-05-01,0.658741667
2008-05-02,0.70585
2008-05-03,0.793945833
2008-05-04,0.1055375
2008-05-05,0.22285
2008-05-06,0.071216667
2008-05-07,0.484095833
2008-05-08,0.824895833
2008-05-09,0.614479167
2008-05-10,0.046125
2008-05-11,0.666591667
2008-05-12,0.9464375
2008-05-13,0.1927375
2008-05-14,0.790820833
2008-05-15,0.252441667
2008-05-16,0.420741667
2008-05-17,0.4883
2008-05-18,0.689875
2008-05-19,0.292233333
2008-05-20,0.626404167
2008-05-21,0.694633333
2008-05-22,0.663395833
2008-05-23,0.299520833
2008-05-24,0.009358333
2008-05-25,0.004679167
2008-05-26,0.170341667
2008-05-27,0.397383333
2008-05-28,0.015491667
2008-05-29,0.1272125
2008-05-30,0.593045833
2008-05-31,0.589920833
2008-06-01,0.272883333
2008-06-02,0.207691667
2008-06-03,0.911254167
2008-06-04,0.932675
2008-06-05,0.468208333
2008-06-06,0.484245833
2008-06-07,0.432816667
2008-06-08,0.3493375
2008-06-09,0.219279167
2008-06-10,0.490633333
2008-06-11,0.0881125
2008-06-12,0.0422375
2008-06-13,0.485816667
2008-06-14,0.263508333
2008-06-15,0.1696875
2008-06-16,0.220791667
2008-06-17,0.6374
2008-06-18,0.855183333
2008-06-19,0.489766667
2008-06-20,0.238133333
2008-06-21,0.544341667
2008-06-22,0.1754375
2008-06-23,0.385358333
2008-06-24,0.047429167
2008-06-25,0.437666667
2008-06-26,0.3990125
2008-06-27,0.117158333
2008-06-28,0.635758333
2008-06-29,0.517029167
2008-06-30,0.730316667
2008-07-01,0.037658333
2008-07-02,0.374829167
2008-07-03,0.6529625
2008-07-04,0.10185
2008-07-05,0.003779167
2008-07-06,0.0034375
2008-07-07,0.188383333
2008-07-08,0.264258333
2008-07-09,0.349975
2008-07-10,0.220683333
2008-07-11,0.125241667
2008-07-12,0.330529167
2008-07-13,0.36145
2008-07-14,0.2101375
2008-07-15,0.001041667
2008-07-16,0.1824
2008-07-17,0.0917125
2008-07-18,0.1499
2008-07-19,0.571183333
2008-07-20,0.584216667
2008-07-21,0.210083333
2008-07-22,0.379858333
2008-07-23,0.186429167
2008-07-24,0.1622375
2008-07-25,0.2040375
2008-07-26,0.327595833
2008-07-27,0.0931
2008-07-28,0.246333333
2008-07-29,0.009666667
2008-07-30,0.356308333
2008-07-31,0.161391667
2008-08-01,0.276691667
2008-08-02,0.236654167
2008-08-03,0.205658333
2008-08-04,0.1806875
2008-08-05,0.508679167
2008-08-06,0.188170833
2008-08-07,0.2216375
2008-08-08,0.226016667
2008-08-09,0.3553375
2008-08-10,0.343283333
2008-08-11,0.468820833
2008-08-12,0.238908333
2008-08-13,0.309541667
2008-08-14,0.3395
2008-08-15,0.2795
2008-08-16,0.208816667
2008-08-17,0.151783333
2008-08-18,0.241375
2008-08-19,0.334854167
2008-08-20,0.061579167
2008-08-21,0.0453125
2008-08-22,0.097625
2008-08-23,0.272108333
2008-08-24,0.219816667
2008-08-25,0.244166667
2008-08-26,0.0859
2008-08-27,0.149608333
2008-08-28,0.804683333
2008-08-29,0.525995833
2008-08-30,0.187866667
2008-08-31,0.095658333
2008-09-01,0.0056625
2008-09-02,0.027875
2008-09-03,0.249404167
2008-09-04,0.468525
2008-09-05,0.900654167
2008-09-06,0.390295833
2008-09-07,0.60775
2008-09-08,0.357875
2008-09-09,0.406883333
2008-09-10,0.151154167
2008-09-11,0.025225
2008-09-12,0.893820833
2008-09-13,0.808345833
2008-09-14,0.661766667
2008-09-15,0.879379167
2008-09-16,0.338404167
2008-09-17,0.097358333
2008-09-18,0.044858333
2008-09-19,0.011808333
2008-09-20,0.036604167
2008-09-21,0.171491667
2008-09-22,0.1367625
2008-09-23,0.022341667
2008-09-24,0.021945833
2008-09-25,0.097045833
2008-09-26,0.050270833
2008-09-27,0.72095
2008-09-28,0.569316667
2008-09-29,0.831404167
2008-09-30,0.942104167
2008-10-01,0.6178625
2008-10-02,0.5960375
2008-10-03,0.3234875
2008-10-04,0.100608333
2008-10-05,0.140341667
2008-10-06,0.465225
2008-10-07,0.039633333
2008-10-08,0.922020833
2008-10-09,0.0708875
2008-10-10,0.000333333
2008-10-11,0.011095833
2008-10-12,0.0370625
2008-10-13,0.008916667
2008-10-14,0.443579167
2008-10-15,0.821254167
2008-10-16,0.7670125
2008-10-17,0.550220833
2008-10-18,0.107808333
2008-10-19,0.069366667
2008-10-20,0.328195833
2008-10-21,0.307495833
2008-10-22,0.0967125
2008-10-23,0.091445833
2008-10-24,0.468066667
2008-10-25,0.753970833
2008-10-26,0.3039375
2008-10-27,0.770670833
2008-10-28,0.784841667
2008-10-29,0.621183333
2008-10-30,0.001466667
2008-10-31,0.0012625
2008-11-01,0.22535
2008-11-02,0.608008333
2008-11-03,0.613095833
2008-11-04,0.004066667
2008-11-05,0.001220833
2008-11-06,0.009154167
2008-11-07,0.855779167
2008-11-08,0.916158333
2008-11-09,0.990791667
2008-11-10,0.986766667
2008-11-11,0.415879167
2008-11-12,0.818604167
2008-11-13,0.7186125
2008-11-14,0.822520833
2008-11-15,0.955629167
2008-11-16,0.956279167
2008-11-17,0.920054167
2008-11-18,0.132429167
2008-11-19,0.7895625
2008-11-20,0.962670833
2008-11-21,0.486591667
2008-11-22,0.395025
2008-11-23,0.003504167
2008-11-24,0.6535875
2008-11-25,1
2008-11-26,0.981529167
2008-11-27,0.247929167
2008-11-28,0.809604167
2008-11-29,0.080316667
2008-11-30,0.803595833
2008-12-01,0.993354167
2008-12-02,0.884125
2008-12-03,0.657283333
2008-12-04,0.9901625
2008-12-05,0.665925
2008-12-06,0.8894625
2008-12-07,0.51595
2008-12-08,0.931570833
2008-12-09,0.978404167
2008-12-10,0.580908333
2008-12-11,0.0949125
2008-12-12,0.988716667
2008-12-13,0.679120833
2008-12-14,0.998083333
2008-12-15,0.843741667
2008-12-16,0.716454167
2008-12-17,1
2008-12-18,0.873925
2008-12-19,0.990875
