Great Lakes Coastal Forecasting System (Nowcast Forcing Data),,,,,
Requested Longitude: -82.4171 degree,,,,,
Requested Latitude: 42.1000 degree,,,,,
Lake:Erie,,,,,
,,,,,
Date/Time,Cloud Cover(fraction),,,,
2006-05-11,0.900129167,,,,
2006-05-12,0.966575,,,,
2006-05-13,0.8415875,,,,
2006-05-14,0.847070833,,,,
2006-05-15,0.942345833,,,,
2006-05-16,0.924329167,,,,
2006-05-17,0.676383333,,,,
2006-05-18,0.843629167,,,,
2006-05-19,0.9471125,,,,
2006-05-20,0.367608333,,,,
2006-05-21,0.635004167,,,,
2006-05-22,0.3067,,,,
2006-05-23,0.103720833,,,,
2006-05-24,0.329408333,,,,
2006-05-25,0.71145,,,,
2006-05-26,0.7704375,,,,
2006-05-27,0.305945833,,,,
2006-05-28,0.1860375,,,,
2006-05-29,0.177125,,,,
2006-05-30,0.3542125,,,,
2006-05-31,0.501183333,,,,
2006-06-01,0.669616667,,,,
2006-06-02,0.586441667,,,,
2006-06-03,0.637829167,,,,
2006-06-04,0.516558333,,,,
2006-06-05,0.147454167,,,,
2006-06-06,0.241216667,,,,
2006-06-07,0.455529167,,,,
2006-06-08,0.4334125,,,,
2006-06-09,0.617745833,,,,
2006-06-10,0.395545833,,,,
2006-06-11,0.359504167,,,,
2006-06-12,0.472929167,,,,
2006-06-13,0.360570833,,,,
2006-06-14,0.195675,,,,
2006-06-15,0.075804167,,,,
2006-06-16,0.249975,,,,
2006-06-17,0.3202,,,,
2006-06-18,0.496475,,,,
2006-06-19,0.632675,,,,
2006-06-20,0.3524,,,,
2006-06-21,0.615583333,,,,
2006-06-22,0.557366667,,,,
2006-06-23,0.5341625,,,,
2006-06-24,0.078825,,,,
2006-06-25,0.276183333,,,,
2006-06-26,0.632129167,,,,
2006-06-27,0.563116667,,,,
2006-06-28,0.385645833,,,,
2006-06-29,0.351475,,,,
2006-06-30,0.241041667,,,,
2006-07-01,0.291529167,,,,
2006-07-02,0.539691667,,,,
2006-07-03,0.445083333,,,,
2006-07-04,0.6073625,,,,
2006-07-05,0.352525,,,,
2006-07-06,0.195154167,,,,
2006-07-07,0.293545833,,,,
2006-07-08,0.2963125,,,,
2006-07-09,0.51205,,,,
2006-07-10,0.5537125,,,,
2006-07-11,0.6385125,,,,
2006-07-12,0.847108333,,,,
2006-07-13,0.431466667,,,,
2006-07-14,0.539304167,,,,
2006-07-15,0.322870833,,,,
2006-07-16,0.2370125,,,,
2006-07-17,0.232466667,,,,
2006-07-18,0.441616667,,,,
2006-07-19,0.2421625,,,,
2006-07-20,0.517795833,,,,
2006-07-21,0.574029167,,,,
2006-07-22,0.6391,,,,
2006-07-23,0.294566667,,,,
2006-07-24,0.218533333,,,,
2006-07-25,0.388845833,,,,
2006-07-26,0.487420833,,,,
2006-07-27,0.749220833,,,,
2006-07-28,0.53375,,,,
2006-07-29,0.2127875,,,,
2006-07-30,0.359829167,,,,
2006-07-31,0.284758333,,,,
2006-08-01,0.1453125,,,,
2006-08-02,0.1438875,,,,
2006-08-03,0.6343625,,,,
2006-08-04,0.229795833,,,,
2006-08-05,0.244483333,,,,
2006-08-06,0.352920833,,,,
2006-08-07,0.47965,,,,
2006-08-08,0.384695833,,,,
2006-08-09,0.214545833,,,,
2006-08-10,0.4769375,,,,
2006-08-11,0.218845833,,,,
2006-08-12,0.0738875,,,,
2006-08-13,0.210291667,,,,
2006-08-14,0.514495833,,,,
2006-08-15,0.1756375,,,,
2006-08-16,0.141591667,,,,
2006-08-17,0.440970833,,,,
2006-08-18,0.79485,,,,
2006-08-19,0.7797875,,,,
2006-08-20,0.510725,,,,
2006-08-21,0.2575875,,,,
2006-08-22,0.270504167,,,,
2006-08-23,0.463204167,,,,
2006-08-24,0.7174,,,,
2006-08-25,0.642870833,,,,
2006-08-26,0.589483333,,,,
2006-08-27,0.886475,,,,
2006-08-28,0.8788,,,,
2006-08-29,0.8447625,,,,
2006-08-30,0.634729167,,,,
2006-08-31,0.352445833,,,,
2006-09-01,0.512454167,,,,
2006-09-02,0.7857375,,,,
2006-09-03,0.706308333,,,,
2006-09-04,0.398416667,,,,
2006-09-05,0.380516667,,,,
2006-09-06,0.522195833,,,,
2006-09-07,0.354683333,,,,
2006-09-08,0.1959,,,,
2006-09-09,0.579666667,,,,
2006-09-10,0.691245833,,,,
2006-09-11,0.595604167,,,,
2006-09-12,0.9489125,,,,
2006-09-13,0.886991667,,,,
2006-09-14,0.834691667,,,,
2006-09-15,0.786279167,,,,
2006-09-16,0.625325,,,,
2006-09-17,0.297529167,,,,
2006-09-18,0.777066667,,,,
2006-09-19,0.637908333,,,,
2006-09-20,0.6984125,,,,
2006-09-21,0.294795833,,,,
2006-09-22,0.707083333,,,,
2006-09-23,0.900804167,,,,
2006-09-24,0.723458333,,,,
2006-09-25,0.42875,,,,
2006-09-26,0.235054167,,,,
2006-09-27,0.533383333,,,,
2006-09-28,0.704220833,,,,
2006-09-29,0.567191667,,,,
2006-09-30,0.882541667,,,,
2006-10-01,0.2147875,,,,
2006-10-02,0.442158333,,,,
2006-10-03,0.49915,,,,
2006-10-04,0.770420833,,,,
2006-10-05,0.517725,,,,
2006-10-06,0.218404167,,,,
2006-10-07,0.101391667,,,,
2006-10-08,0.176875,,,,
2006-10-09,0.3698375,,,,
2006-10-10,0.687675,,,,
2006-10-11,0.879404167,,,,
2006-10-12,0.63405,,,,
2006-10-13,0.496116667,,,,
2006-10-14,0.526704167,,,,
2006-10-15,0.328291667,,,,
2006-10-16,0.8270625,,,,
2006-10-17,0.960808333,,,,
2006-10-18,0.933654167,,,,
2006-10-19,0.959825,,,,
2006-10-20,0.892191667,,,,
2006-10-21,0.764554167,,,,
2006-10-22,0.97955,,,,
2006-10-23,0.952229167,,,,
2006-10-24,0.767766667,,,,
2006-10-25,0.854945833,,,,
2006-10-26,0.592220833,,,,
2006-10-27,0.985916667,,,,
2006-10-28,0.8572625,,,,
2006-10-29,0.2009375,,,,
2006-10-30,0.2623875,,,,
2006-10-31,0.513670833,,,,
2006-11-01,0.463158333,,,,
2006-11-02,0.4963,,,,
2006-11-03,0.629670833,,,,
2006-11-04,0.538,,,,
2006-11-05,0.7765125,,,,
2006-11-06,0.605158333,,,,
2006-11-07,0.972929167,,,,
2006-11-08,0.9755,,,,
2006-11-09,0.152383333,,,,
2006-11-10,0.550220833,,,,
2006-11-11,0.9361625,,,,
2006-11-12,0.92035,,,,
2006-11-13,0.983425,,,,
2006-11-14,0.861254167,,,,
2006-11-15,0.748354167,,,,
2006-11-16,0.9794625,,,,
2006-11-17,0.9830125,,,,
2006-11-18,0.9251,,,,
2006-11-19,0.983358333,,,,
2006-11-20,0.8076125,,,,
2006-11-21,0.4014375,,,,
2006-11-22,0.071145833,,,,
2006-11-23,0.378025,,,,
2006-11-24,0.448091667,,,,
2006-11-25,0.308179167,,,,
2006-11-26,0.4451125,,,,
2006-11-27,0.536408333,,,,
2006-11-28,0.577679167,,,,
2006-11-29,0.892079167,,,,
2006-11-30,0.964745833,,,,
2006-12-01,0.9569,,,,
2006-12-02,0.648295833,,,,
2006-12-03,0.666525,,,,
2006-12-04,0.894704167,,,,
2006-12-05,0.721091667,,,,
2006-12-06,0.795083333,,,,
2006-12-07,0.804666667,,,,
2006-12-08,0.666241667,,,,
2006-12-09,0.3651375,,,,
2006-12-10,0.273783333,,,,
2006-12-11,0.9119375,,,,
2006-12-12,0.732575,,,,
2006-12-13,0.586375,,,,
2006-12-14,0.353208333,,,,
2006-12-15,0.56335,,,,
2006-12-16,0.558279167,,,,
2006-12-17,0.976020833,,,,
2006-12-18,0.70445,,,,
2006-12-19,0.280383333,,,,
2006-12-20,0.330679167,,,,
2006-12-21,0.9674375,,,,
2006-12-22,0.929575,,,,
2006-12-23,0.866529167,,,,
2006-12-24,0.677441667,,,,
2006-12-25,0.697854167,,,,
2006-12-26,0.984616667,,,,
2006-12-27,0.846533333,,,,
2006-12-28,0.708275,,,,
2006-12-29,0.567766667,,,,
2006-12-30,0.721079167,,,,
2006-12-31,0.923769565,,,,
2007-01-01,0.811279167,,,,
2007-01-02,0.3471,,,,
2007-01-03,0.245495833,,,,
2007-01-04,0.644470833,,,,
2007-01-05,0.986729167,,,,
2007-01-06,0.851920833,,,,
2007-01-07,0.639566667,,,,
2007-01-08,0.789358333,,,,
2007-01-09,0.789116667,,,,
2007-01-10,0.632629167,,,,
2007-01-11,0.6739125,,,,
2007-01-12,0.988825,,,,
2007-01-13,1,,,,
2007-01-14,1,,,,
2007-01-15,0.997191667,,,,
2007-01-16,0.730016667,,,,
2007-01-17,0.308775,,,,
2007-01-18,0.782483333,,,,
2007-01-19,0.923620833,,,,
2007-01-20,0.551029167,,,,
2007-01-21,0.7821125,,,,
2007-01-22,0.9788,,,,
2007-01-23,0.9944375,,,,
2007-01-24,0.976804167,,,,
2007-01-25,0.657175,,,,
2007-01-26,0.6937375,,,,
2007-01-27,0.913320833,,,,
2007-01-28,0.767608333,,,,
2007-01-29,0.7732125,,,,
2007-01-30,0.883633333,,,,
2007-01-31,0.559020833,,,,
2007-02-01,0.934870833,,,,
2007-02-02,0.742616667,,,,
2007-02-03,0.342445833,,,,
2007-02-04,0.404729167,,,,
2007-02-05,0.469479167,,,,
2007-02-06,0.561070833,,,,
2007-02-07,0.383495833,,,,
2007-02-08,0.1384375,,,,
2007-02-09,0.392720833,,,,
2007-02-10,0.586066667,,,,
2007-02-11,0.776341667,,,,
2007-02-12,0.938808333,,,,
2007-02-13,0.913975,,,,
2007-02-14,0.726391667,,,,
2007-02-15,0.316666667,,,,
2007-02-16,0.295275,,,,
2007-02-17,0.801454167,,,,
2007-02-18,0.658229167,,,,
2007-02-19,0.577679167,,,,
2007-02-20,0.6044375,,,,
2007-02-21,0.733141667,,,,
2007-02-22,0.8162625,,,,
2007-02-23,0.4825875,,,,
2007-02-24,0.542983333,,,,
2007-02-25,0.904904167,,,,
2007-02-26,0.991379167,,,,
2007-02-27,0.988229167,,,,
2007-02-28,0.9138375,,,,
2007-03-01,0.972166667,,,,
2007-03-02,0.7987125,,,,
2007-03-03,0.7218375,,,,
2007-03-04,0.8631,,,,
2007-03-05,0.5219625,,,,
2007-03-06,0.620454167,,,,
2007-03-07,0.649066667,,,,
2007-03-08,0.1878,,,,
2007-03-09,0.2226625,,,,
2007-03-10,0.557045833,,,,
2007-03-11,0.136225,,,,
2007-03-12,0.594741667,,,,
2007-03-13,0.334383333,,,,
2007-03-14,0.785645833,,,,
2007-03-15,0.68425,,,,
2007-03-16,0.646670833,,,,
2007-03-17,0.70625,,,,
2007-03-18,0.193345833,,,,
2007-03-19,0.795033333,,,,
2007-03-20,0.211295833,,,,
2007-03-21,0.549216667,,,,
2007-03-22,0.634845833,,,,
2007-03-23,0.772416667,,,,
2007-03-24,0.810333333,,,,
2007-03-25,0.5210625,,,,
2007-03-26,0.547145833,,,,
2007-03-27,0.612775,,,,
2007-03-28,0.64175,,,,
2007-03-29,0.165695833,,,,
2007-03-30,0.314504167,,,,
2007-03-31,0.885216667,,,,
2007-04-01,0.733433333,,,,
2007-04-02,0.380408333,,,,
2007-04-03,0.587775,,,,
2007-04-04,0.962875,,,,
2007-04-05,0.934154167,,,,
2007-04-06,0.949691667,,,,
2007-04-07,0.934791667,,,,
2007-04-08,0.986095833,,,,
2007-04-09,0.8567625,,,,
2007-04-10,0.524629167,,,,
2007-04-11,0.7412875,,,,
2007-04-12,0.977308333,,,,
2007-04-13,0.409966667,,,,
2007-04-14,0.5790125,,,,
2007-04-15,0.491479167,,,,
2007-04-16,0.467016667,,,,
2007-04-17,0.414383333,,,,
2007-04-18,0.8577,,,,
2007-04-19,0.273116667,,,,
2007-04-20,0.076916667,,,,
2007-04-21,0.117133333,,,,
2007-04-22,0.081095833,,,,
2007-04-23,0.482883333,,,,
2007-04-24,0.392783333,,,,
2007-04-25,0.8641,,,,
2007-04-26,0.915608333,,,,
2007-04-27,0.953995833,,,,
2007-04-28,0.762091667,,,,
2007-04-29,0.195645833,,,,
2007-04-30,0.392133333,,,,
2007-05-01,0.7958375,,,,
2007-05-02,0.563716667,,,,
2007-05-03,0.183783333,,,,
2007-05-04,0.145720833,,,,
2007-05-05,0.3325375,,,,
2007-05-06,0.179745833,,,,
2007-05-07,0.151879167,,,,
2007-05-08,0.322766667,,,,
2007-05-09,0.7008125,,,,
2007-05-10,0.6311375,,,,
2007-05-11,0.411004167,,,,
2007-05-12,0.324783333,,,,
2007-05-13,0.082316667,,,,
2007-05-14,0.355566667,,,,
2007-05-15,0.45365,,,,
2007-05-16,0.899879167,,,,
2007-05-17,0.722020833,,,,
2007-05-18,0.083208333,,,,
2007-05-19,0.579654167,,,,
2007-05-20,0.697683333,,,,
2007-05-21,0.425770833,,,,
2007-05-22,0.186029167,,,,
2007-05-23,0.169570833,,,,
2007-05-24,0.176741667,,,,
2007-05-25,0.41085,,,,
2007-05-26,0.806008333,,,,
2007-05-27,0.6816875,,,,
2007-05-28,0.106854167,,,,
2007-05-29,0.1323125,,,,
2007-05-30,0.283645833,,,,
2007-05-31,0.487366667,,,,
2007-06-01,0.525233333,,,,
2007-06-02,0.323004167,,,,
2007-06-03,0.7867125,,,,
2007-06-04,0.783970833,,,,
2007-06-05,0.785345833,,,,
2007-06-06,0.420258333,,,,
2007-06-07,0.4193625,,,,
2007-06-08,0.409891667,,,,
2007-06-09,0.055720833,,,,
2007-06-10,0.1008,,,,
2007-06-11,0.137779167,,,,
2007-06-12,0.0748,,,,
2007-06-13,0.250441667,,,,
2007-06-14,0.3241875,,,,
2007-06-15,0.355804167,,,,
2007-06-16,0.293329167,,,,
2007-06-17,0.382366667,,,,
2007-06-18,0.307520833,,,,
2007-06-19,0.48105,,,,
2007-06-20,0.136908333,,,,
2007-06-21,0.3582125,,,,
2007-06-22,0.1681375,,,,
2007-06-23,0.245895833,,,,
2007-06-24,0.304216667,,,,
2007-06-25,0.300591667,,,,
2007-06-26,0.236845833,,,,
2007-06-27,0.4628625,,,,
2007-06-28,0.685,,,,
2007-06-29,0.305583333,,,,
2007-06-30,0.2426875,,,,
2007-07-01,0.373695833,,,,
2007-07-02,0.224304167,,,,
2007-07-03,0.529633333,,,,
2007-07-04,0.716566667,,,,
2007-07-05,0.3570625,,,,
2007-07-06,0.169533333,,,,
2007-07-07,0.375895833,,,,
2007-07-08,0.305583333,,,,
2007-07-09,0.341108333,,,,
2007-07-10,0.365279167,,,,
2007-07-11,0.463354167,,,,
2007-07-12,0.316016667,,,,
2007-07-13,0.303295833,,,,
2007-07-14,0.523379167,,,,
2007-07-15,0.382008333,,,,
2007-07-16,0.484445833,,,,
2007-07-17,0.728229167,,,,
2007-07-18,0.62895,,,,
2007-07-19,0.682275,,,,
2007-07-20,0.323045833,,,,
2007-07-21,0.168416667,,,,
2007-07-22,0.285454167,,,,
2007-07-23,0.427616667,,,,
2007-07-24,0.739633333,,,,
2007-07-25,0.680441667,,,,
2007-07-26,0.595529167,,,,
2007-07-27,0.670733333,,,,
2007-07-28,0.519941667,,,,
2007-07-29,0.283929167,,,,
2007-07-30,0.151733333,,,,
2007-07-31,0.129091667,,,,
2007-08-01,0.088154167,,,,
2007-08-02,0.22265,,,,
2007-08-03,0.133791667,,,,
2007-08-04,0.259470833,,,,
2007-08-05,0.727041667,,,,
2007-08-06,0.6530625,,,,
2007-08-07,0.6545625,,,,
2007-08-08,0.459583333,,,,
2007-08-09,0.7774625,,,,
2007-08-10,0.556833333,,,,
2007-08-11,0.277125,,,,
2007-08-12,0.304708333,,,,
2007-08-13,0.2201375,,,,
2007-08-14,0.365775,,,,
2007-08-15,0.68605,,,,
2007-08-16,0.537504167,,,,
2007-08-17,0.305904167,,,,
2007-08-18,0.525625,,,,
2007-08-19,0.978933333,,,,
2007-08-20,0.971241667,,,,
2007-08-21,0.944733333,,,,
2007-08-22,0.685458333,,,,
2007-08-23,0.466825,,,,
2007-08-24,0.5344625,,,,
2007-08-25,0.702320833,,,,
2007-08-26,0.337404167,,,,
2007-08-27,0.215454167,,,,
2007-08-28,0.1014375,,,,
2007-08-29,0.190320833,,,,
2007-08-30,0.5159125,,,,
2007-08-31,0.113095833,,,,
2007-09-01,0.10215,,,,
2007-09-02,0.087070833,,,,
2007-09-03,0.1820125,,,,
2007-09-04,0.252983333,,,,
2007-09-05,0.137529167,,,,
2007-09-06,0.258241667,,,,
2007-09-07,0.512620833,,,,
2007-09-08,0.640945833,,,,
2007-09-09,0.763445833,,,,
2007-09-10,0.648179167,,,,
2007-09-11,0.685766667,,,,
2007-09-12,0.485004167,,,,
2007-09-13,0.075525,,,,
2007-09-14,0.350804167,,,,
2007-09-15,0.466641667,,,,
2007-09-16,0.32995,,,,
2007-09-17,0.121266667,,,,
2007-09-18,0.135491667,,,,
2007-09-19,0.1576875,,,,
2007-09-20,0.260595833,,,,
2007-09-21,0.318545833,,,,
2007-09-22,0.154125,,,,
2007-09-23,0.082583333,,,,
2007-09-24,0.086091667,,,,
2007-09-25,0.508879167,,,,
2007-09-26,0.848579167,,,,
2007-09-27,0.723170833,,,,
2007-09-28,0.3284,,,,
2007-09-29,0.2409125,,,,
2007-09-30,0.363258333,,,,
2007-10-01,0.652716667,,,,
2007-10-02,0.769,,,,
2007-10-03,0.464695833,,,,
2007-10-04,0.158841667,,,,
2007-10-05,0.289358333,,,,
2007-10-06,0.1797875,,,,
2007-10-07,0.279029167,,,,
2007-10-08,0.184729167,,,,
2007-10-09,0.2945375,,,,
2007-10-10,0.72715,,,,
2007-10-11,0.807320833,,,,
2007-10-12,0.693266667,,,,
2007-10-13,0.4558,,,,
2007-10-14,0.449316667,,,,
2007-10-15,0.561958333,,,,
2007-10-16,0.766825,,,,
2007-10-17,0.591520833,,,,
2007-10-18,0.548216667,,,,
2007-10-19,0.731991667,,,,
2007-10-20,0.358966667,,,,
2007-10-21,0.144420833,,,,
2007-10-22,0.405116667,,,,
2007-10-23,0.879429167,,,,
2007-10-24,0.688254167,,,,
2007-10-25,0.336120833,,,,
2007-10-26,0.857345833,,,,
2007-10-27,0.8211375,,,,
2007-10-28,0.143916667,,,,
2007-10-29,0.253475,,,,
2007-10-30,0.046820833,,,,
2007-10-31,0.465016667,,,,
2007-11-01,0.22775,,,,
2007-11-02,0.080195833,,,,
2007-11-03,0.287158333,,,,
2007-11-04,0.611470833,,,,
2007-11-05,0.568841667,,,,
2007-11-06,0.701875,,,,
2007-11-07,0.884108333,,,,
2007-11-08,0.90325,,,,
2007-11-09,0.8603,,,,
2007-11-10,0.664975,,,,
2007-11-11,0.911495833,,,,
2007-11-12,0.949583333,,,,
2007-11-13,0.4029125,,,,
2007-11-14,0.728529167,,,,
2007-11-15,0.889704167,,,,
2007-11-16,0.881429167,,,,
2007-11-17,0.931670833,,,,
2007-11-18,0.5638125,,,,
2007-11-19,0.7142625,,,,
2007-11-20,0.96255,,,,
2007-11-21,0.932716667,,,,
2007-11-22,0.934958333,,,,
2007-11-23,0.4158125,,,,
2007-11-24,0.5261875,,,,
2007-11-25,0.365270833,,,,
2007-11-26,0.951741667,,,,
2007-11-27,0.668479167,,,,
2007-11-28,0.465995833,,,,
2007-11-29,0.626554167,,,,
2007-11-30,0.4395875,,,,
2007-12-01,0.58845,,,,
2007-12-02,0.9771625,,,,
2007-12-03,0.886645833,,,,
2007-12-04,0.8489375,,,,
2007-12-05,0.817825,,,,
2007-12-06,0.378758333,,,,
2007-12-07,0.962279167,,,,
2007-12-08,0.716841667,,,,
2007-12-09,0.986575,,,,
2007-12-10,0.96115,,,,
2007-12-11,0.956554167,,,,
2007-12-12,0.566916667,,,,
2007-12-13,0.899525,,,,
2007-12-14,0.907470833,,,,
2007-12-15,0.824675,,,,
2007-12-16,0.890033333,,,,
2007-12-17,0.750966667,,,,
2007-12-18,0.436633333,,,,
2007-12-19,0.926679167,,,,
2007-12-20,0.5684875,,,,
2007-12-21,0.583041667,,,,
2007-12-22,0.822783333,,,,
2007-12-23,0.878070833,,,,
2007-12-24,0.9951125,,,,
2007-12-25,0.828441667,,,,
2007-12-26,0.416708333,,,,
2007-12-27,0.901620833,,,,
2007-12-28,0.791645833,,,,
2007-12-29,0.9646,,,,
2007-12-30,0.969083333,,,,
2007-12-31,0.850665217,,,,
2008-01-01,0.978875,,,,
2008-01-02,0.7656875,,,,
2008-01-03,0.45935,,,,
2008-01-04,0.4945625,,,,
2008-01-05,0.8601,,,,
2008-01-06,0.993554167,,,,
2008-01-07,0.90665,,,,
2008-01-08,0.912,,,,
2008-01-09,0.580020833,,,,
2008-01-10,0.614379167,,,,
2008-01-11,0.943516667,,,,
2008-01-12,0.673545833,,,,
2008-01-13,0.781658333,,,,
2008-01-14,0.990045833,,,,
2008-01-15,0.933166667,,,,
2008-01-16,0.5143125,,,,
2008-01-17,0.911658333,,,,
2008-01-18,0.438341667,,,,
2008-01-19,0.782791667,,,,
2008-01-20,0.71585,,,,
2008-01-21,0.5897375,,,,
2008-01-22,0.779358333,,,,
2008-01-23,0.68725,,,,
2008-01-24,0.638191667,,,,
2008-01-25,0.226554167,,,,
2008-01-26,0.994695833,,,,
2008-01-27,0.964,,,,
2008-01-28,0.493983333,,,,
2008-01-29,0.92,,,,
2008-01-30,0.516625,,,,
2008-01-31,0.506283333,,,,
2008-02-01,0.950770833,,,,
2008-02-02,0.962358333,,,,
2008-02-03,0.92295,,,,
2008-02-04,0.972025,,,,
2008-02-05,0.9777625,,,,
2008-02-06,0.9981125,,,,
2008-02-07,0.991879167,,,,
2008-02-08,0.962258333,,,,
2008-02-09,0.891308333,,,,
2008-02-10,0.6834375,,,,
2008-02-11,0.5203375,,,,
2008-02-12,0.934745833,,,,
2008-02-13,0.572945833,,,,
2008-02-14,0.480033333,,,,
2008-02-15,0.779058333,,,,
2008-02-16,0.3215375,,,,
2008-02-17,0.764670833,,,,
2008-02-18,0.900816667,,,,
2008-02-19,0.866016667,,,,
2008-02-20,0.5951,,,,
2008-02-21,0.432291667,,,,
2008-02-22,0.792675,,,,
2008-02-23,0.254604167,,,,
2008-02-24,0.1861,,,,
2008-02-25,0.669491667,,,,
2008-02-26,0.9966625,,,,
2008-02-27,0.759983333,,,,
2008-02-28,0.689254167,,,,
2008-02-29,0.8270875,,,,
2008-03-01,0.446683333,,,,
2008-03-02,0.793004167,,,,
2008-03-03,0.722741667,,,,
2008-03-04,0.9227,,,,
2008-03-05,0.7835125,,,,
2008-03-06,0.7885875,,,,
2008-03-07,0.8862875,,,,
2008-03-08,0.909883333,,,,
2008-03-09,0.5243375,,,,
2008-03-10,0.657366667,,,,
2008-03-11,0.4869875,,,,
2008-03-12,0.609429167,,,,
2008-03-13,0.519679167,,,,
2008-03-14,0.7121375,,,,
2008-03-15,0.58145,,,,
2008-03-16,0.680133333,,,,
2008-03-17,0.433479167,,,,
2008-03-18,0.952770833,,,,
2008-03-19,0.920825,,,,
2008-03-20,0.289983333,,,,
2008-03-21,0.660779167,,,,
2008-03-22,0.628079167,,,,
2008-03-23,0.5432,,,,
2008-03-24,0.443808333,,,,
2008-03-25,0.579025,,,,
2008-03-26,0.543183333,,,,
2008-03-27,0.862729167,,,,
2008-03-28,0.628804167,,,,
2008-03-29,0.2255875,,,,
