"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","Qualifier","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"30",1980-01-30,1.41584231843387,47510,1,30,1980.08071493625,1561,1980,"A",30,0.347724632032644,1.98217924580741,4.05119682047877,-3.88121729072158,0.193702218834931,0.0211940229745802,2.59263889562335,0.0587323550081809,201.067066096601
"31",1980-01-31,1.30257493295916,47511,1,31,1980.08344717668,1561,1980,"A",31,0.264343023093593,1.7637350023919,3.85864226517177,-3.9138488697232,0.195061228164894,0.0205765156939935,2.315731986775,0.0566211512995145,95.3573699036198
"32",1980-02-01,1.21762439385313,47512,2,32,1980.08617941712,1562,1980,"A",32,0.19690174229806,1.59383392417984,3.70478739990195,-3.94588296602504,0.196050417111393,0.0199734581171049,2.10126267357039,0.0730414233249787,108.763495288854
"33",1980-02-02,1.13267385474709,47513,2,33,1980.08891165756,1562,1980,"A",33,0.124581080718434,1.45224969233645,3.58019327587977,-3.98360403642883,0.197109914098265,0.0192642048926467,1.88525328892347,0.0682812434932984,88.4096769104344
"34",1980-02-03,1.04772331564106,47514,2,34,1980.091643898,1562,1980,"A",34,0.0466195392487221,1.33898230686174,3.48769157774209,-4.02453065635079,0.198018662367599,0.0185080138993594,1.67540639229225,0.0677861599993011,79.1402954975323
"35",1980-02-04,0.991089622903707,47515,2,35,1980.09437613843,1562,1980,"A",35,-0.0089503119060887,1.2378507126879,3.41217998742562,-4.04876277813048,0.197661802651754,0.0181157453698453,1.55125387415977,0.0716480418471866,112.738092255315
"36",1980-02-05,0.991089622903707,47516,2,36,1980.09710837887,1562,1980,"A",36,-0.0089503119060887,1.15694543734882,3.34138787150393,-4.06500442835455,0.197195136960521,0.0178236770615514,1.52624402303245,0.0687763602728927,93.6675147627886
"37",1980-02-06,0.991089622903707,47517,2,37,1980.09984061931,1562,1980,"A",37,-0.0089503119060887,1.09626648084451,3.27437133509806,-4.08124607857862,0.196728471269287,0.0175316087532574,1.50123417190513,0.0769036097155272,158.43665923545
"38",1980-02-07,0.991089622903707,47518,2,38,1980.10257285974,1562,1980,"A",38,-0.0089503119060887,1.05176857940802,3.21018648332906,-4.09748772880269,0.196261805578054,0.0172395404449634,1.47622432077781,0.0620017491983236,85.1977626738636
"39",1980-02-08,0.991089622903707,47519,2,39,1980.10530510018,1562,1980,"A",39,-0.0089503119060887,1.01940646927238,3.1535527905917,-4.11372937902811,0.195795139886782,0.0169474721366451,1.4512144696484,0.0597109436418606,64.8180760152564
"40",1980-02-09,0.991089622903707,47520,2,40,1980.10803734062,1562,1980,"A",40,-0.0089503119060887,0.999180150437615,3.09691909785435,-4.12997102925219,0.195328474195549,0.0166554038283512,1.42620461852108,0.0755451150270713,125.408347551152
"41",1980-02-10,0.991089622903707,47521,2,41,1980.11076958106,1562,1980,"A",41,-0.0089503119060887,0.991089622903707,3.03556593072221,-4.14621267947626,0.194861808504316,0.0163633355200572,1.40119476739376,0.0794753535466868,361.395189297662
"42",1980-02-11,0.991089622903707,47522,2,42,1980.11350182149,1562,1980,"A",42,-0.0089503119060887,0.991089622903707,2.89870117327361,-4.16245432970033,0.194395142813083,0.0160712672117632,1.37618491626644,0.0808435804332098,461.651363947913
"43",1980-02-12,0.991089622903707,47523,2,43,1980.11623406193,1562,1980,"A",43,-0.0089503119060887,0.991089622903707,2.64856903035029,-4.1786959799244,0.19392847712185,0.0157791989034693,1.35117506513911,0.067634619155356,333.662327803918
"44",1980-02-13,0.991089622903707,47524,2,44,1980.11896630237,1562,1980,"A",44,-0.0089503119060887,0.991089622903707,2.40032467718488,-4.19493763014847,0.193461811430616,0.0154871305951753,1.32616521401179,0.0651424484396356,310.866266191046
"45",1980-02-14,0.991089622903707,47525,2,45,1980.12169854281,1562,1980,"A",45,-0.0089503119060887,0.991089622903707,2.24175033752029,-4.21117928037254,0.192995145739383,0.0151950622868813,1.30115536288447,0.0649179353582279,249.113426541999
"46",1980-02-15,0.991089622903707,47526,2,46,1980.12443078324,1562,1980,"A",46,-0.0089503119060887,0.991089622903707,2.13131463668245,-4.22742093059797,0.192528480048111,0.0149029939785631,1.27614551175506,0.0577096206715221,189.479505702435
"47",1980-02-16,0.991089622903707,47527,2,47,1980.12716302368,1562,1980,"A",47,-0.0089503119060887,0.991089622903707,2.03503735902895,-4.23960559800519,0.191367953948799,0.0147287602159942,1.26122584967788,0.0522903741802659,104.169239157302
"48",1980-02-17,0.991089622903707,47528,2,48,1980.12989526412,1562,1980,"A",48,-0.0089503119060887,0.991089622903707,1.90477986573303,-4.25072263835557,0.190024833005293,0.014585535544399,1.24896150050807,0.0687843954403502,136.868814388695
"49",1980-02-18,0.991089622903707,47529,2,49,1980.13262750455,1562,1980,"A",49,-0.0089503119060887,0.991089622903707,1.71883257457872,-4.26183967870596,0.188681712061787,0.0144423108728039,1.23669715133826,0.0817614426503856,174.635349195605
"50",1980-02-19,0.991089622903707,47530,2,50,1980.13535974499,1562,1980,"A",50,-0.0089503119060887,0.991089622903707,1.54609981172978,-4.27295671905634,0.187338591118281,0.0142990862012088,1.22443280216844,0.104345481473975,576.828595459762
"51",1980-02-20,0.991089622903707,47531,2,51,1980.13809198543,1562,1980,"A",51,-0.0089503119060887,0.991089622903707,1.41017894916013,-4.28407375940672,0.185995470174776,0.0141558615296137,1.21216845299863,0.109907062953266,563.005985219294
"52",1980-02-21,0.991089622903707,47532,2,52,1980.14082422587,1562,1980,"A",52,-0.0089503119060887,0.991089622903707,1.31767725102245,-4.29519079975711,0.18465234923127,0.0140126368580186,1.19990410382882,0.121725584120434,919.004252937833
"53",1980-02-22,1.41584231843387,47533,2,53,1980.1435564663,1562,1980,"A",53,0.347724632032644,1.05176857940802,1.2610435582851,-4.01044398346031,0.181849126030058,0.0190648393149281,2.33217846399314,0.099808055950762,627.195428964775
"54",1980-02-23,2.26534770949419,47534,2,54,1980.14628870674,1562,1980,"A",54,0.817728261278379,1.23380544892094,1.24216566070598,-3.52253340690015,0.189791713428189,0.0318198749772432,6.22797818942212,0.106105202101967,427.48963132809
"55",1980-02-24,4.2475269553016,47535,2,55,1980.14902094718,1562,1980,"A",55,1.44633692070075,1.69901078212064,1.30351882783811,-3.093111517569,0.228963620706589,0.0465819254830394,17.0949298278868,0.105433241453619,324.167896494662
"56",1980-02-25,6.22970620110902,47536,2,56,1980.15175318761,1562,1980,"A",56,1.82932917295686,2.44738457900711,1.44038358528672,-3.04241620122465,0.257755469738323,0.0501729818931285,27.0054377073579,0.102228402472502,421.388020575408
"57",1980-02-26,2.83168463686774,47537,2,57,1980.15448542805,1562,1980,"A",57,1.04087181259259,2.71032672385912,1.47341990605018,-3.24922009982445,0.201020136720791,0.0411825505582667,10.0756220304562,0.102321418176676,530.242252916439
"58",1980-02-27,19.8217924580741,47538,2,58,1980.15721766849,1562,1980,"A",58,2.9867819616479,5.40042712888347,2.07751262858196,-1.85838662086595,0.272430200340552,0.163913215170539,280.71824246606,0.092975820116634,376.074275746107
"59",1980-02-28,1.84059501396403,47539,2,59,1980.15994990893,1562,1980,"A",59,0.610088896500135,5.52178504189208,2.08695157737152,-3.75523384125429,0.177548557199322,0.0238586094390928,3.79417284636849,0.0913459633474311,358.470828424534
"60",1980-02-29,1.69901078212064,47540,2,60,1980.16268214936,1562,1980,"A",60,0.530046188826598,5.56223767956162,2.09639052616108,-3.83722425505891,0.176887107257847,0.0223948789610335,3.28744576676875,0.0903863256080803,352.238858404325
"61",1980-03-01,1.55742655027725,47541,3,61,1980.1654143898,1563,1980,"A",61,0.443034811836969,5.46110608538778,2.10488558007168,-3.93041008097987,0.175948602458786,0.0207350981710324,2.79014910458439,0.0903677241583756,334.845489071456
"62",1980-03-02,1.41584231843387,47542,3,62,1980.16814663024,1563,1980,"A",62,0.347724632032644,5.05657970869238,2.11149284422438,-4.03673932391302,0.174692808969586,0.0188449457119793,2.30527914862542,0.0927915010718287,362.884025851878
"63",1980-03-03,1.33089177932784,47543,3,63,1980.17087887067,1563,1980,"A",63,0.285849228314556,4.35674907700936,2.11810010837707,-4.10960297110004,0.173410474709237,0.0175631859635517,2.01957406424901,0.0871858293227423,304.033227615632
"64",1980-03-04,1.2459412402218,47544,3,64,1980.17361111111,1563,1980,"A",64,0.219891260522759,4.13021430605994,2.12470737252976,-4.18998384021403,0.171901653339524,0.0161508452562035,1.7386275602141,0.0894985413898634,270.174032871564
"65",1980-03-05,1.18930754748445,47545,3,65,1980.17634335155,1563,1980,"A",65,0.173371244887866,1.46843074740427,2.13131463668245,-4.2505051311705,0.170404433727017,0.0150988293016862,1.5514979022727,0.0794448349903338,205.977146772762
"66",1980-03-06,1.16099070111577,47546,3,66,1980.17907559199,1563,1980,"A",66,0.149273693308806,1.37134441699737,2.13697800595618,-4.28626595972486,0.169044580133592,0.0144928435437271,1.45377128911618,0.0829066452662858,319.709720158007
"67",1980-03-07,1.13267385474709,47547,3,67,1980.18180783242,1563,1980,"A",67,0.124581080718434,1.2904391416583,2.14169748035096,-4.32384772634514,0.167603152628077,0.013855925033976,1.35598268326928,0.0809005501700589,219.799199570701
"68",1980-03-08,1.13267385474709,47548,3,68,1980.18454007286,1563,1980,"A",68,0.124581080718434,1.22976018515399,2.14641695474574,-4.33183584872159,0.166468766070667,0.013748364320862,1.34545646693763,0.0877201786989836,266.168183607245
"69",1980-03-09,1.13267385474709,47549,3,69,1980.1872723133,1563,1980,"A",69,0.124581080718434,1.18930754748445,2.15113642914052,-4.33982397109804,0.165334379513257,0.013640803607748,1.33493025060599,0.0899824156634277,327.815472164548
"70",1980-03-10,1.13267385474709,47550,3,70,1980.19000455373,1563,1980,"A",70,0.124581080718434,1.16099070111577,2.1558559035353,-4.33768561898957,0.164795105525069,0.013675012422683,1.33827802858207,0.117220043910441,674.390116672783
"71",1980-03-11,1.69901078212064,47551,3,71,1980.19273679417,1563,1980,"A",71,0.530046188826598,1.22571492138703,2.1794532755092,-3.81573915725216,0.171750245957504,0.0230542450565771,3.38423710390064,0.126239318996907,793.688985086252
"72",1980-03-12,2.26534770949419,47552,3,72,1980.19546903461,1563,1980,"A",72,0.817728261278379,1.37943494453128,2.22192854506222,-3.47281552542647,0.18486131589988,0.0331570496743112,6.4896981004759,0.114922446217088,655.302447664928
"73",1980-03-13,1.98217924580741,47553,3,73,1980.19820127505,1563,1980,"A",73,0.684196868653857,1.49674759377295,2.25496486582567,-3.61655009063936,0.176769100139455,0.0279745386798214,4.79092751846025,0.115050604730462,598.599321874005
"74",1980-03-14,1.69901078212064,47554,3,74,1980.20093351548,1563,1980,"A",74,0.530046188826598,1.57765286911202,2.27856223779957,-3.79942510535643,0.171074079416453,0.0234680108082367,3.44497565359739,0.124321191488714,777.646214372551
"75",1980-03-15,1.69901078212064,47555,3,75,1980.20366575592,1563,1980,"A",75,0.530046188826598,1.6585581444511,2.30215960977347,-3.793987088058,0.170848690569443,0.0236059327254528,3.46522183682908,0.117401984130916,599.880776544504
"76",1980-03-16,1.84059501396403,47556,3,76,1980.20639799636,1563,1980,"A",76,0.610088896500135,1.75968973862495,2.33047645614215,-3.68376742623131,0.172348510328513,0.025675756482079,4.08314903276182,0.11462422082381,487.454432194914
"77",1980-03-17,33.9802156424128,47557,3,77,1980.20913023679,1563,1980,"A",77,3.52577846238059,6.45219570829148,3.43011399012578,-2.1249690730193,0.207672142410342,0.125568285260359,368.654752309967,0.114906309581879,480.508186378199
"78",1980-03-18,122.045607848999,47558,3,78,1980.21186247723,1563,1980,"A",78,4.80439480970229,23.6445667178456,7.4652645976623,-1.76968847664608,0.0547289559685787,0.232717202294129,2453.94251230223,0.119112166112143,514.106139195187
"79",1980-03-19,97.4099515082501,47559,3,79,1980.21459471767,1563,1980,"A",79,4.57892837697194,37.2366529748107,10.6792266605072,-2.40867001826958,0.0432124936726858,0.0948625931741958,798.384435930312,0.118420599281957,525.755258150345
"80",1980-03-20,51.8198288546796,47560,3,80,1980.21732695811,1563,1980,"A",80,3.94777287243996,44.3563172046496,12.3735179682331,-1.67565474329095,0.0873670420534726,0.190803833711421,854.27326146896,0.113137886942447,456.057100466253
"81",1980-03-21,39.9267533798351,47561,3,81,1980.22005919854,1563,1980,"A",81,3.68704660997671,49.8174232900374,13.6713734267974,-1.96271340312747,0.161837746056115,0.149167880534791,514.580185005577,0.101075106463982,263.739111631091
"82",1980-03-22,41.0594272345822,47562,3,82,1980.22279143898,1563,1980,"A",82,3.71502046201912,55.4403399261033,15.00698468052,-1.93608068349177,0.153867125489347,0.15294088990968,542.563085413908,0.094333717307875,238.642401994021
"83",1980-03-23,31.7148679329186,47563,3,83,1980.22552367942,1563,1980,"A",83,3.45678559089364,59.7080932002397,16.0169522010029,-2.21826709798794,0.227779531573086,0.112469721533565,308.185548326423,0.0935826509582704,224.406133293819
"84",1980-03-24,24.5223889552746,47564,3,84,1980.22825591985,1563,1980,"A",84,3.19958653516693,58.3569751020771,16.7588535758622,-2.11894883654515,0.255439510016871,0.125601591944055,266.116414267049,0.091275407422901,188.451183318852
"85",1980-03-25,26.6178355865567,47565,3,85,1980.23098816029,1563,1980,"A",85,3.28158150186855,44.7244362074424,17.5045305302374,-2.16274631547418,0.247815976278031,0.119807003925602,275.529870657472,0.100137906000462,253.579452563122
"86",1980-03-26,21.8039717038816,47566,3,86,1980.23372040073,1563,1980,"A",86,3.08209214145223,33.9235819496755,18.0236727136631,-2.06188638760834,0.266612891983598,0.133262194070212,251.047737392031,0.101667794127311,261.670264943736
"87",1980-03-27,23.8427846424263,47567,3,87,1980.23645264117,1563,1980,"A",87,3.17148164084682,29.926861347925,18.7240427138484,-2.10974731028128,0.258296618026026,0.126934094280543,261.486340448753,0.0972064046626718,201.395951081305
"88",1980-03-28,27.8354599804098,47568,3,88,1980.2391848816,1563,1980,"A",88,3.32631074675166,28.1995337194357,18.9911649645929,-2.19281184252586,0.243845989713607,0.115964523747519,278.892794297204,0.104568353174269,356.264890738066
"89",1980-03-29,23.6162498714769,47569,3,89,1980.24191712204,1563,1980,"A",89,3.16193502896324,25.7076512389921,19.71702012651,-2.10806086532574,0.259337396621898,0.127223005305262,259.591416424355,0.118831507361345,631.836142626897
"90",1980-03-30,17.0750583603124,47570,3,90,1980.24464936248,1563,1980,"A",90,2.83761882333168,23.6162498714769,20.2295550457831,-1.9967913905833,0.28673934657152,0.142798433864877,210.668393549145,0.105700230695681,374.005802351297
"91",1980-03-31,15.3194138854544,47571,3,91,1980.24738160291,1563,1980,"A",91,2.72912090545098,22.3015391472169,20.6882879569557,-2.11088913166492,0.288181779050352,0.130140099399479,172.253091956671,0.101294103641957,276.025996673039
"92",1980-04-01,31.9980363966054,47572,4,92,1980.25011384335,1564,1980,"A",92,3.46567453831088,23.0701392629381,21.7076944262281,-2.23506989154759,0.225895144537603,0.110777079771917,306.257676231007,0.101978178154353,312.788976501047
"93",1980-04-02,28.0903115977279,47573,4,93,1980.25284608379,1564,1980,"A",93,3.33542473388937,23.9681878192019,22.5996750868414,-2.20065357043446,0.243350037097133,0.115084707469678,279.310921311453,0.100561947667399,253.728371076441
"94",1980-04-03,18.6608017569584,47574,4,94,1980.25557832423,1564,1980,"A",94,2.92642516110701,23.2279045498493,23.1801704373993,-1.97028641642748,0.28173185666948,0.145814069268807,235.095042816052,0.100693682269543,192.667978715513
"95",1980-04-04,76.7386536591156,47575,4,95,1980.25831056466,1564,1980,"A",95,4.34040554047824,30.2140750753787,25.6984819744536,-2.07887668402,0.0540257694570177,0.134287044171456,890.352602517286,0.10403497649139,212.592669009976
"96",1980-04-05,85.2337075697188,47576,4,96,1980.2610428051,1564,1980,"A",96,4.44539698434742,39.0165690322704,28.5009058700738,-2.20290203059148,0.0486432461946838,0.11695445338302,861.27508903317,0.106657395476344,288.145791606079
"97",1980-04-06,56.0673558099812,47577,4,97,1980.26377504554,1564,1980,"A",97,4.02655375029308,44.586897239366,30.3320619352482,-1.65336500149484,0.0700986443083759,0.194426301573258,941.843689556533,0.109539607515294,366.42287692369
"98",1980-04-07,27.3257567457736,47578,4,98,1980.26650728597,1564,1980,"A",98,3.30782972794348,46.3020890765544,31.2051646982824,-2.15379791189808,0.246206077997127,0.121121663127522,285.9616313222,0.106045892257684,355.970626247453
"99",1980-04-08,17.3015931312619,47579,4,99,1980.26923952641,1564,1980,"A",99,2.85079858577609,44.2025971815053,31.7441286741663,-1.93317170379192,0.287036547207173,0.152223299963143,227.552163931612,0.106816901706866,313.127511747706
"100",1980-04-09,17.0750583603124,47580,4,100,1980.27197176685,1564,1980,"A",100,2.83761882333168,42.6289895761603,32.2755414910185,-1.94049104101346,0.287230725732939,0.151665648787245,223.750063091248,0.104581046947938,272.697046786312
"101",1980-04-10,23.8144677960577,47581,4,101,1980.27470400729,1564,1980,"A",101,3.17029328657745,43.3652275817459,33.012723391483,-2.05732742723366,0.259255932056897,0.134416605180508,276.571576684218,0.108022332159271,392.878229105703
"102",1980-04-11,23.7012004105829,47582,4,102,1980.27743624772,1564,1980,"A",102,3.16552569709397,35.7884485462412,33.7272518148526,-2.04798315815342,0.259756561519722,0.135719851563775,277.924901898897,0.104879270218303,328.767242188931
"103",1980-04-12,17.9811974441101,47583,4,103,1980.28016848816,1564,1980,"A",103,2.88932662549719,26.1809470997257,34.2605524214627,-1.88472980015603,0.285691114617953,0.158937584128791,246.921530242435,0.106140774806848,322.01270082837
"104",1980-04-13,18.9439702206451,47584,4,104,1980.2829007286,1564,1980,"A",104,2.94148568673273,20.8776063012491,34.8353844027469,-1.90716423144152,0.280857338346856,0.155840906033128,255.074009735515,0.112377744145784,355.692339656577
"105",1980-04-14,23.1065466368407,47585,4,105,1980.28563296903,1564,1980,"A",105,3.1401159815686,20.274861999973,35.5489689312375,-2.0134845680383,0.262299132174787,0.140592135699876,280.678931163841,0.105151436074316,238.437570087837
"106",1980-04-15,74.4733059496214,47586,4,106,1980.28836520947,1564,1980,"A",106,4.31044075177631,28.4422495454529,37.9700592957595,-1.91760192880846,0.0555300589009307,0.157528989063156,1013.61927730478,0.106000817590428,234.31517562137
"107",1980-04-16,72.491126703814,47587,4,107,1980.29109744991,1564,1980,"A",107,4.28346416407811,36.3588307373817,39.2537563311395,-1.87315283384579,0.0569045707711994,0.164405744149044,1029.71153922709,0.111099453614104,380.512917406193
"108",1980-04-17,44.4574487988234,47588,4,108,1980.29382969035,1564,1980,"A",108,3.79453252494685,39.3078280234911,36.6674843628003,-1.75576347805362,0.131429777485157,0.18316819551806,703.57167421779,0.11185905624531,483.386687414928
"109",1980-04-18,21.6340706256695,47589,4,109,1980.29656193078,1564,1980,"A",109,3.07426941577102,39.0125237685035,34.1416216667143,-1.94845175473752,0.268684237439365,0.150025648886004,280.425497788371,0.0946609805777955,208.923003574614
"110",1980-04-19,14.5265421871315,47590,4,110,1980.29929417122,1564,1980,"A",110,2.67597747177527,38.5190015889351,32.8985121111294,-2.05733348079103,0.289159092718376,0.139632312958586,175.251572773601,0.0919576445378662,208.715362095908
"111",1980-04-20,11.3833722402083,47591,4,111,1980.30202641166,1564,1980,"A",111,2.43215371522352,37.4389161631584,31.9470660731418,-2.33525760106705,0.291338197037903,0.105230329152601,103.4964870656,0.0861537168749544,196.596314076744
"112",1980-04-21,9.40119299440088,47592,4,112,1980.30475865209,1564,1980,"A",112,2.24083659552099,35.4810084999527,30.8917915984691,-2.53428134739748,0.286103956048884,0.0837360186298446,68.0156759567736,0.100800241618034,315.874652541785
"113",1980-04-22,8.07030121507305,47593,4,113,1980.30749089253,1564,1980,"A",113,2.08819080687315,25.9948649664458,30.1036393745409,-2.66629048945509,0.272675697230416,0.0743905211991104,51.8705781370356,0.0984175872889966,192.470391442327
"114",1980-04-23,6.99426105306331,47594,4,114,1980.31022313297,1564,1980,"A",114,1.94508996323247,16.6381698734814,29.5193684444672,-2.79078166919759,0.26000749784578,0.0655314881746049,39.6009505862425,0.0919434147767688,127.245442217078
"115",1980-04-24,5.94653773742224,47595,4,115,1980.31295537341,1564,1980,"A",115,1.78280915732197,11.1366111504241,28.8303251828294,-2.93294146686289,0.245579127971839,0.0553599121124286,28.4428632830632,0.0913154144416798,135.811845930278
"116",1980-04-25,5.23861657820531,47596,4,116,1980.31568761384,1564,1980,"A",116,1.65605745168282,8.79440342935779,28.2781466786402,-2.94537610244207,0.235034114262742,0.0540954556724469,24.4844943170041,0.0875256784508613,128.520701515397
"117",1980-04-26,4.67227965083176,47597,4,117,1980.31841985428,1564,1980,"A",117,1.54164710050508,7.38665163845783,27.639129845587,-2.9243216842671,0.225798210264369,0.0551609326781625,22.2676390027941,0.0904716739224512,165.998952560689
"118",1980-04-27,4.27584380167028,47598,4,118,1980.32115209472,1564,1980,"A",118,1.45298146341942,6.3712904329524,26.8538093062957,-2.90672572772519,0.218639275607438,0.0560675171152499,20.7131856939893,0.0871330036029731,174.539066533691
"119",1980-04-28,4.41742803351367,47599,4,119,1980.32388433515,1564,1980,"A",119,1.48555763385403,5.65932400996852,26.2138485783636,-2.90678431621192,0.221066347418009,0.0561038937694448,21.4129364941225,0.0896412135036567,234.151518642644
