DATE,USGSPCode,RESULT
2014-09-11,0,1.13
2014-09-30,0,0.0766
2014-10-06,0,0.142
2014-10-08,0,0.191
2014-10-21,0,0.0588
2014-11-10,0,0.023
2014-11-24,0,0.954
2014-11-25,0,0.833
2014-12-15,0,0.03
2014-12-16,0,0.0481
2015-01-06,0,0.354
2015-02-10,0,0.046
2015-03-16,0,0.316
2015-03-19,0,0.347
2015-04-09,0,0.167
2015-04-22,0,0.096
2015-05-13,0,0.014
2015-05-19,0,0.0333
2015-06-01,0,0.293
2015-06-10,0,0.136
2015-06-15,0,0.9915
2015-06-29,0,0.378
2015-07-08,0,0.148
2015-07-13,0,0.0412
2015-07-27,0,0.05115
2015-08-10,0,0.04
2015-08-11,0,0.0327
2015-08-24,0,0.0248
2015-09-02,0,0.036
2015-09-08,0,0.028999999999999998
2015-09-21,0,0.0318
2015-10-20,0,0.018
2015-11-24,0,0.035
2016-04-19,0,0.10550000000000001
2016-05-18,0,0.0436
2016-06-07,0,0.08149999999999999
2016-07-04,0,0.0354
2016-08-17,0,0.08349999999999999
2016-09-26,0,0.0492
2016-10-25,0,0.0363
2016-11-21,0,0.024800000000000003
2016-12-05,0,0.0284
