Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REMARK_1,ANL_CODE_2,ANALYTE_2,VALUE_2,UNITS_2,FRACTION_2,METHOD_2,RESULT_REMARK_2,
"25","2000","April    ","Spring","Erie","SP2000","E092A00","ER92","11.1","41.949967","-82.686733","2000/04/15 17:30","EDT","9","Bottom Minus","surface water","Individual","routine field sample","00GC11S11","Cond","Conductivity","244","umho/cm","Total/Bulk","LG500","Field Reagent Blank, failed","","","","","","","",
"26","2000","April    ","Spring","Erie","SP2000","E043A00","ER43","22.8","41.788117","-81.945133","2000/04/15 21:05","EDT","2","Surface","surface water","Individual","routine field sample","00GC11S21","Cond","Conductivity","270","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"27","2000","April    ","Spring","Erie","SP2000","E043A00","ER43","22.8","41.788117","-81.945133","2000/04/15 21:05","EDT","11","Middle Depth","surface water","Individual","routine field sample","00GC11S23","Cond","Conductivity","271","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"28","2000","April    ","Spring","Erie","SP2000","E043A00","ER43","22.8","41.788117","-81.945133","2000/04/15 21:05","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC11S31","Cond","Conductivity","271","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"29","2000","April    ","Spring","Erie","SP2000","E042A00","ER42","23","41.964533","-82.042033","2000/04/15 22:35","EDT","2","Surface","surface water","Individual","routine field sample","00GC11S41","Cond","Conductivity","271","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"30","2000","April    ","Spring","Erie","SP2000","E042A00","ER42","23","41.964533","-82.042033","2000/04/15 22:35","EDT","10","Middle Depth","surface water","Individual","routine field sample","00GC11S43","Cond","Conductivity","272","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"31","2000","April    ","Spring","Erie","SP2000","E042A00","ER42","23","41.964533","-82.042033","2000/04/15 22:35","EDT","19","Bottom Minus","surface water","Individual","routine field sample","00GC11S51","Cond","Conductivity","272","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"32","2000","April    ","Spring","Erie","SP2000","E073A00","ER73","25","41.9777","-81.75755","2000/04/16 00:13","EDT","2","Surface","surface water","Individual","routine field sample","00GC11S61","Cond","Conductivity","271","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"33","2000","April    ","Spring","Erie","SP2000","E073A00","ER73","25","41.9777","-81.75755","2000/04/16 00:13","EDT","11","Middle Depth","surface water","Individual","routine field sample","00GC11S63","Cond","Conductivity","271","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"34","2000","April    ","Spring","Erie","SP2000","E073A00","ER73","25","41.9777","-81.75755","2000/04/16 00:13","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC11S71","Cond","Conductivity","272","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"35","2000","April    ","Spring","Erie","SP2000","E036A00","ER36","24","41.935017","-81.478167","2000/04/16 01:53","EDT","2","Surface","surface water","Individual","routine field sample","00GC11S81","Cond","Conductivity","267","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"36","2000","April    ","Spring","Erie","SP2000","E036A00","ER36","24","41.935017","-81.478167","2000/04/16 01:53","EDT","11","Middle Depth","surface water","Individual","routine field sample","00GC11S83","Cond","Conductivity","267","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"37","2000","April    ","Spring","Erie","SP2000","E036A00","ER36","24","41.935017","-81.478167","2000/04/16 01:53","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC11S91","Cond","Conductivity","268","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"38","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","2","","surface water","Individual QC","lab duplicate","00GC12C41","Cond","Conductivity","282","umho/cm","Total/Bulk","LG500","","","","","","","","",
"39","2000","April    ","Spring","Erie","SP2000","E038A00","ER38","22.6","42.283117","-81.672517","2000/04/16 04:48","EDT","11","","surface water","Individual QC","field duplicate","00GC12D23","Cond","Conductivity","271","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"40","2000","April    ","Spring","Erie","SP2000","E032A00","ER32","23.1","42.081817","-81.012983","2000/04/16 12:20","EDT","2","","surface water","Individual QC","field duplicate","00GC12D61","Cond","Conductivity","271","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"41","2000","April    ","Spring","Erie","SP2000","E031A00","ER31","22.6","42.2542","-81.106367","2000/04/16 09:00","EDT","0","","surface water","Individual QC","field blank","00GC12R80","Cond","Conductivity","2","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"42","2000","April    ","Spring","Erie","SP2000","E037A00","ER37","24.9","42.110483","-81.575383","2000/04/16 03:23","EDT","2","Surface","surface water","Individual","routine field sample","00GC12S01","Cond","Conductivity","269","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"43","2000","April    ","Spring","Erie","SP2000","E037A00","ER37","24.9","42.110483","-81.575383","2000/04/16 03:23","EDT","12","Middle Depth","surface water","Individual","routine field sample","00GC12S03","Cond","Conductivity","269","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"44","2000","April    ","Spring","Erie","SP2000","E037A00","ER37","24.9","42.110483","-81.575383","2000/04/16 03:23","EDT","22","Bottom Minus","surface water","Individual","routine field sample","00GC12S11","Cond","Conductivity","269","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"45","2000","April    ","Spring","Erie","SP2000","E038A00","ER38","22.6","42.283117","-81.672517","2000/04/16 04:48","EDT","2","Surface","surface water","Individual","routine field sample","00GC12S21","Cond","Conductivity","271","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"46","2000","April    ","Spring","Erie","SP2000","E038A00","ER38","22.6","42.283117","-81.672517","2000/04/16 04:48","EDT","11","Middle Depth","surface water","Individual","routine field sample","00GC12S23","Cond","Conductivity","271","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"47","2000","April    ","Spring","Erie","SP2000","E038A00","ER38","22.6","42.283117","-81.672517","2000/04/16 04:48","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC12S31","Cond","Conductivity","271","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"48","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","2","Surface","surface water","Individual","routine field sample","00GC12S41","Cond","Conductivity","282","umho/cm","Total/Bulk","LG500","","","","","","","","",
"49","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","5","Five Meter","surface water","Individual","routine field sample","00GC12S42","Cond","Conductivity","282","umho/cm","Total/Bulk","LG500","","","","","","","","",
"50","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","10","Ten Meter","surface water","Individual","routine field sample","00GC12S43","Cond","Conductivity","282","umho/cm","Total/Bulk","LG500","","","","","","","","",
"51","2000","April    ","Spring","Erie","SP2000","E078A00","ER78M","23.7","42.11685","-81.250183","2000/04/16 10:29","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC12S51","Cond","Conductivity","282","umho/cm","Total/Bulk","LG500","","","","","","","","",
"52","2000","April    ","Spring","Erie","SP2000","E032A00","ER32","23.1","42.081817","-81.012983","2000/04/16 12:20","EDT","2","Surface","surface water","Individual","routine field sample","00GC12S61","Cond","Conductivity","271","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"53","2000","April    ","Spring","Erie","SP2000","E032A00","ER32","23.1","42.081817","-81.012983","2000/04/16 12:20","EDT","10","Middle Depth","surface water","Individual","routine field sample","00GC12S63","Cond","Conductivity","271","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"54","2000","April    ","Spring","Erie","SP2000","E032A00","ER32","23.1","42.081817","-81.012983","2000/04/16 12:20","EDT","19","Bottom Minus","surface water","Individual","routine field sample","00GC12S71","Cond","Conductivity","271","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"55","2000","April    ","Spring","Erie","SP2000","E031A00","ER31","22.6","42.2542","-81.106367","2000/04/16 09:00","EDT","2","Surface","surface water","Individual","routine field sample","00GC12S81","Cond","Conductivity","271","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"56","2000","April    ","Spring","Erie","SP2000","E031A00","ER31","22.6","42.2542","-81.106367","2000/04/16 09:00","EDT","11","Middle Depth","surface water","Individual","routine field sample","00GC12S83","Cond","Conductivity","271","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"57","2000","April    ","Spring","Erie","SP2000","E031A00","ER31","22.6","42.2542","-81.106367","2000/04/16 09:00","EDT","20","Bottom Minus","surface water","Individual","routine field sample","00GC12S91","Cond","Conductivity","271","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"58","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","60","","surface water","Individual QC","lab duplicate","00GC13C51","Cond","Conductivity","275","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"59","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","31","","surface water","Individual QC","field duplicate","00GC13D71","Cond","Conductivity","274","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"60","2000","April    ","Spring","Erie","SP2000","E009A00","ER09","51.2","42.538533","-79.627483","2000/04/16 21:46","EDT","0","","surface water","Individual QC","field blank","00GC13R80","Cond","Conductivity","0.98","umho/cm","Total/Bulk","LG500","","","","","","","","",
"61","2000","April    ","Spring","Erie","SP2000","E030A00","ER30","21.6","42.429883","-81.2054","2000/04/16 07:18","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S01","Cond","Conductivity","272","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"62","2000","April    ","Spring","Erie","SP2000","E030A00","ER30","21.6","42.429883","-81.2054","2000/04/16 07:18","EDT","12","Middle Depth","surface water","Individual","routine field sample","00GC13S03","Cond","Conductivity","272","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"63","2000","April    ","Spring","Erie","SP2000","E030A00","ER30","21.6","42.429883","-81.2054","2000/04/16 07:18","EDT","21","Bottom Minus","surface water","Individual","routine field sample","00GC13S11","Cond","Conductivity","272","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"64","2000","April    ","Spring","Erie","SP2000","E063A00","ER63","47.2","42.4162","-79.800083","2000/04/16 18:03","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S21","Cond","Conductivity","273","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"65","2000","April    ","Spring","Erie","SP2000","E063A00","ER63","47.2","42.4162","-79.800083","2000/04/16 18:03","EDT","20","Middle Depth","surface water","Individual","routine field sample","00GC13S23","Cond","Conductivity","272","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"66","2000","April    ","Spring","Erie","SP2000","E063A00","ER63","47.2","42.4162","-79.800083","2000/04/16 18:03","EDT","35","Bottom Minus 10","surface water","Individual","routine field sample","00GC13S30","Cond","Conductivity","272","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"67","2000","April    ","Spring","Erie","SP2000","E063A00","ER63","47.2","42.4162","-79.800083","2000/04/16 18:03","EDT","43","Bottom Minus","surface water","Individual","routine field sample","00GC13S31","Cond","Conductivity","272","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"68","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S41","Cond","Conductivity","275","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"69","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","5","Five Meter","surface water","Individual","routine field sample","00GC13S42","Cond","Conductivity","275","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"70","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","10","Ten Meter","surface water","Individual","routine field sample","00GC13S43","Cond","Conductivity","275","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"71","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","20","Twenty Meter","surface water","Individual","routine field sample","00GC13S44","Cond","Conductivity","275","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"72","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","30","Thirty Meter","surface water","Individual","routine field sample","00GC13S45","Cond","Conductivity","275","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"73","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","40","Forty Meter","surface water","Individual","routine field sample","00GC13S46","Cond","Conductivity","275","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"74","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","52","Bottom Minus 10","surface water","Individual","routine field sample","00GC13S50","Cond","Conductivity","275","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"75","2000","April    ","Spring","Erie","SP2000","E015A00","ER15M","65.6","42.516317","-79.892917","2000/04/16 19:32","EDT","60","Bottom Minus","surface water","Individual","routine field sample","00GC13S51","Cond","Conductivity","275","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"76","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S61","Cond","Conductivity","274","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"77","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","16","Middle Depth","surface water","Individual","routine field sample","00GC13S63","Cond","Conductivity","274","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"78","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","23","Bottom Minus 10","surface water","Individual","routine field sample","00GC13S70","Cond","Conductivity","274","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"79","2000","April    ","Spring","Erie","SP2000","E010A00","ER10","34.3","42.679933","-79.691617","2000/04/16 23:45","EDT","31","Bottom Minus","surface water","Individual","routine field sample","00GC13S71","Cond","Conductivity","274","umho/cm","Total/Bulk","LG500","Quality Control incomplete","","","","","","","",
"80","2000","April    ","Spring","Erie","SP2000","E009A00","ER09","51.2","42.538533","-79.627483","2000/04/16 21:46","EDT","2","Surface","surface water","Individual","routine field sample","00GC13S81","Cond","Conductivity","272","umho/cm","Total/Bulk","LG500","","","","","","","","",
"81","2000","April    ","Spring","Erie","SP2000","E009A00","ER09","51.2","42.538533","-79.627483","2000/04/16 21:46","EDT","25","Middle Depth","surface water","Individual","routine field sample","00GC13S83","Cond","Conductivity","272","umho/cm","Total/Bulk","LG500","","","","","","","","",
"82","2000","April    ","Spring","Erie","SP2000","E009A00","ER09","51.2","42.538533","-79.627483","2000/04/16 21:46","EDT","40","Bottom Minus 10","surface water","Individual","routine field sample","00GC13S90","Cond","Conductivity","272","umho/cm","Total/Bulk","LG500","","","","","","","","",
"83","2000","April    ","Spring","Erie","SP2000","E009A00","ER09","51.2","42.538533","-79.627483","2000/04/16 21:46","EDT","48","Bottom Minus","surface water","Individual","routine field sample","00GC13S91","Cond","Conductivity","272","umho/cm","Total/Bulk","LG500","","","","","","","","",
"84","2000","August   ","Summer","Erie","SU2000","E061G00","ER61","9","41.946183","-83.045033","2000/08/02 22:14","EDT","7.234","Bottom Minus 1","surface water","Individual","lab duplicate","00GC40C11","Cond","Conductivity","223","umho/cm","Not applicable","LG500","Quality Control incomplete","","","","","","","",
"85","2000","August   ","Summer","Erie","SU2000","E091G00","ER91M","10.1","41.8415","-82.9172","2000/08/03 05:58","EDT","8.168","Bottom Minus 1","surface water","Individual QC","field duplicate","00GC40D91","Cond","Conductivity","234","umho/cm","Not applicable","LG500","Quality Control incomplete","","","","","","","",
"86","2000","August   ","Summer","Erie","SU2000","E059G00","ER59","7.8","41.726333","-83.151033","2000/08/03 02:25","EDT","0","","surface water","Individual QC","field blank","00GC40R40","Cond","Conductivity","1.04","umho/cm","Not applicable","LG500","Quality Control incomplete","","","","","","","",
"87","2000","August   ","Summer","Erie","SU2000","E061G00","ER61","9","41.946183","-83.045033","2000/08/02 22:14","EDT","1.333","Surface","surface water","Individual","routine field sample","00GC40S01","Cond","Conductivity","222","umho/cm","Not applicable","LG500","Quality Control incomplete","","","","","","","",
"88","2000","August   ","Summer","Erie","SU2000","E061G00","ER61","9","41.946183","-83.045033","2000/08/02 22:14","EDT","4.014","Lower Epilimnion","surface water","Individual","routine field sample","00GC40S03","Cond","Conductivity","223","umho/cm","Not applicable","LG500","Quality Control incomplete","","","","","","","",
"89","2000","August   ","Summer","Erie","SU2000","E061G00","ER61","9","41.946183","-83.045033","2000/08/02 22:14","EDT","7.234","Bottom Minus 1","surface water","Individual","routine field sample","00GC40S11","Cond","Conductivity","222","umho/cm","Not applicable","LG500","Quality Control incomplete","","","","","","","",
"90","2000","August   ","Summer","Erie","SU2000","E060G00","ER60","8.1","41.891433","-83.1967","2000/08/03 00:45","EDT","0.958","Surface","surface water","Individual","routine field sample","00GC40S21","Cond","Conductivity","235","umho/cm","Not applicable","LG500","Quality Control incomplete","","","","","","","",
"91","2000","August   ","Summer","Erie","SU2000","E060G00","ER60","8.1","41.891433","-83.1967","2000/08/03 00:45","EDT","3.209","Lower Epilimnion","surface water","Individual","routine field sample","00GC40S23","Cond","Conductivity","236","umho/cm","Not applicable","LG500","Quality Control incomplete","","","","","","","",
"92","2000","August   ","Summer","Erie","SU2000","E060G00","ER60","8.1","41.891433","-83.1967","2000/08/03 00:45","EDT","6.141","Bottom Minus 1","surface water","Individual","routine field sample","00GC40S31","Cond","Conductivity","235","umho/cm","Not applicable","LG500","Quality Control incomplete","","","","","","","",
"93","2000","August   ","Summer","Erie","SU2000","E059G00","ER59","7.8","41.726333","-83.151033","2000/08/03 02:25","EDT","0.831","Surface","surface water","Individual","routine field sample","00GC40S41","Cond","Conductivity","242","umho/cm","Not applicable","LG500","Quality Control incomplete","","","","","","","",
"94","2000","August   ","Summer","Erie","SU2000","E059G00","ER59","7.8","41.726333","-83.151033","2000/08/03 02:22","EDT","3.276","Lower Epilimnion","surface water","Individual","routine field sample","00GC40S43","Cond","Conductivity","242","umho/cm","Not applicable","LG500","Quality Control incomplete","","","","","","","",
"95","2000","August   ","Summer","Erie","SU2000","E059G00","ER59","7.8","41.726333","-83.151033","2000/08/03 02:20","EDT","5.409","Bottom Minus 1","surface water","Individual","routine field sample","00GC40S51","Cond","Conductivity","242","umho/cm","Not applicable","LG500","Quality Control incomplete","","","","","","","",
